"cislo_prihlasky";"odkud_uchazec_prihlasen_kod";"prihlaska_kod";"studium_id";"rozhodnuti_kod";"obor_ss_kod";"ss_izo";"ss_typ";"ss_predmet1";"ss_predmet2";"ss_predmet3";"ss_predmet4";"ss_predmet5";"ss_predmet1_znamky";"ss_predmet2_znamky";"ss_predmet3_znamky";"ss_predmet4_znamky";"ss_predmet5_znamky";"ss_predmet1_prumer";"ss_predmet2_prumer";"ss_predmet3_prumer";"ss_predmet4_prumer";"ss_predmet5_prumer";"ss_prumer_prumeru";"ss_prumer_znamek";"bakalar_prumer";"predchozi_studium";"doplnujici_udaj1";"doplnujici_udaj2";"doplnujici_udaj3";"doplnujici_udaj4";"typ_prihlasky";"maturita_znamky";"maturita_prumer";"maturita_predmety";"maturita_rok";"cislo_mistnosti_pz";"datum_pz";"prominuti_pz";"hodnoceni_pz";"hodnoceni_pz_cast1";"hodnoceni_pz_cast2";"hodnoceni_pz_cast3";"hodnoceni_pz_cast4";"hodnoceni_pz_cast5";"hodnoceni_pz_cast6";"hodnoceni_pz_cast7";"hodnoceni_pz_cast8";"hodnoceni_pz_cast9";"hodnoceni_pz_cast10";"hodnoceni_pz_cast11";"hodnoceni_pz_cast12";"zapsal_ke_studiu";"status";"stipendium";"stipendium_cizi";"kolej_zadost";"termin";"prechodne";"studijni_skupina";"nove_prijaty";"navazujici_stud_program";"trvaly_pobyt_v_cr";"financovani";"stupen_predchoziho_vzdelani";"pz1_datum";"pz1_cas";"pz1_mistnost";"pz2_datum";"pz2_cas";"pz2_mistnost";"pz3_datum";"pz3_cas";"pz3_mistnost";"pisemny_test";"anketa_odkud_kod";"anketa_odkud_poznamka";"cislo_uchazece";"scio_test";"olympiady";"postizeni_kod";"postizeni_poznamka";"placeno_r";"placeno_poznamka";"placeno_mail";"staz_stat";"staz_poznamka";"maturita_uroven";"zajem";"zprava_pro_uchazece";"priorita";"datum_registrace";"datum_rozhodnuti";"misto_kod";"okres_kod";"zeme_kod";"psc"
"90";"7";"13186641";"9160406";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FEL ČVUT - STM, Softwarové Inženýrství
UW-Madison - Computer Science (1 rok výměnné studium)
FIT ČVUT - Teoretická Informatika (aktuální)";"";"";"";"A";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1211023";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-06-03";"2014-06-27";"Kamenický Šenov";"3501";"3501";"47114"
"88";"7";"20053415";"9330506";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT, FIT, Informatika, Web a multimédia, 2009-2012, Bc.
a
ČVUT, FIT, Informatika, Webové inženýrství, 2012-2014, studuji";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"11";"";"1210209";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-06-02";"2014-06-27";"Praha";"3100";"3100";"14300"
"92";"7";"11034279";"9333206";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Západočeská Univerzita v Plzni, Fakulta aplikovaných věd - studijní program Inženýrská informatika, obor Výpočetní technika (2009 - 2012) - Bc.

České vysoké učení technické v Praze, Fakulta informačních technologií - studijní program Informatika, obor Projektování číslicových systémů (2012 - 2014 (předpokládané ukončení)) - Ing.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1211045";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-06-03";"2014-06-27";"Plzeň";"3405";"203";"31200"
"87";"7                   ";"35191259            ";"9507706";"10                                                ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT FEL, E+I, Výpočetní technika, bakalářské
ČVUT FIT, Informatika, Projektování číslicových systémů, magisterský";"";"";"";"";"PD                  ";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1 ";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1209109";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-05-30";"2014-06-27";"Praha                                                                                                                                                                                                   ";"3100                ";"203                                               ";"15500               "
"86";"3";"61609179";"9601506";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"(1) Univerzita Karlova, Matematicko-fyzikální fakulta, Informatika, Programování, 2005-2009, Bc.

(2) Univerzita Karlova, Matematicko-fyzikální fakulta, Informatika, Softwarové systémy, 2009-2013, Mgr.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1208834";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-05-28";"2014-06-27";"Bakov nad Jizerou";"3207";"203";"29401"
"91";"7";"57153676";"9612406";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"9/2009 - 6/2012 - FIT ČVUT (BI, ISM) - Bc.,
9/2012 - 6/2014 - FIT ČVUT (MI, ISM) - Ing.,
9/2012 - 1/2015 - MUVS ČVUT (magisterské PMP - Podnikání a management v průmyslu) - Ing.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1211034";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-06-03";"2014-06-27";"Světí";"3602";"3602";"50312"
"85";"7";"56446541";"9612506";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Doktorské studium na MFF UK Praha, Informatika - Softwarové systémy, 2012 - 2013, nedokončeno

Nav. magisterské studium na MFF UK Praha, Informatika - Softwarové systémy, 2009 - 2012, dokončeno (Mgr.)

Magisterské studium na PF UJEP Ústí nad Labem, Matematika, Výpočetní technika, Učitelství pro SŠ, 2003 - 2008, dokončeno (Mgr.)";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1207294";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-05-16";"2014-06-27";"Mělník";"3206";"3206";"27601"
"94";"7";"40467511";"9615306";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"České vysoké učení technické v Praze, Fakulta informačních technologií, Magisterský studijní program Informatika, obor Počítačové systémy a sítě, 2012-2014; 

Karagandská státní univerzita, Karaganda, Kazachstán, Fakulta ekonomie, Bakalářské studium, obor Účetnictví a audit, 2011-2013, bakalář;

Karagandská státní technická univerzita, Karaganda, Kazachstán, Fakulta informačních technologií, Bakalářské studium, obor Informační systémy, 2007-2011, bakalář";"";"";"";"A";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1211199";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-06-04";"2014-06-27";"Karaganda";"";"";"100026"
"93";"9";"68368389";"9615606";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";" * ČVUT, FEL, STM, Inteligentní systémy, 2007.9-2010.9, Bc.
 * ČVUT, FEL, Inteligentní budovy, Inteligentní budovy, 2010.9-2011.2 , -
 * ČVUT, FIT, Informatika, Znalostní inženýrství, 2010.9-2013.9, Ing.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1211188";"";"";"";"";"";"";"";"";"";"";"";"";"";"2014-06-04";"2014-06-27";"Praha";"3100";"3100";"14100"
"104";"7";"84130152";"11984006";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"DOKONČENÉ - České vysoké učení technické v Praze, Fakulta informačních technologií, Softwarové inženýrství, 2010-2013, Bc.

JEŠTĚ NEDOKONČENÉ - České vysoké učení technické v Praze, Fakulta informačních technologií, Webové a softwarové inženýrství, Softwarové inženýrství, 2013-, Ing.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1797884";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-05-25";"2015-06-15";"Orlické Podhůří";"3611";"3611";"56201"
"97";"7";"10037573";"11984106";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT FIT, PI, 2010-2013
ČVUT FIT, PCS, 2013-2015
";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1791229";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-05-20";"2015-06-15";"Kladno";"3203";"3203";"27201"
"102";"7";"91868774";"11986106";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"dokončené:
ČVUT v Praze, FIT, BSP Informatika, obor Teoretická Informatika, v AR 2010/11 až 2012/13, udělený titul Bc.

aktuální:
ČVUT v Praze, FIT, MSP Informatika, obor Systémové programování, v AR 2013/14 až 2014/15 
";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1797862";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-05-25";"2015-06-15";"Praha";"3100";"3100";"14100"
"103";"7";"54010097";"11986206";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT Praha - Fakulta elektrotechnická, program Elektrotechnika a Informatika, 2006-2008, nedokončeno

ČVUT Praha - Fakulta informačních technologií, program Informatika, obor Počítačové inženýrství, 2009-2012, titul Bc.

ČVUT Praha - Fakulta informačních technologií, program Informatika, obor Projektování číslicových systémů, zahájení 2012, probíhající.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1797873";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-05-25";"2015-06-15";"Praha";"3100";"3100";"15600"
"108";"7";"40151067";"11986306";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1820489";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-06-04";"2015-06-15";"Vrané nad Vltavou";"3210";"3210";"25246"
"99";"7";"25207837";"11992706";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT FIT - bakalářské studium - obor Web a multimédia - 2010-2013, titul Bc.
ČVUT FIT - magisterské studium - obor Webové a sofwarové inženýrství, zaměření Webové inženýrstvní, 2013-2015?";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1797829";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-05-25";"2015-06-15";"Český Těšín";"3803";"3803";"73701"
"96";"7";"61200769";"12004606";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT Praha - Fakulta informačních technologií (bakalářské vzdělání, program - Informatika, obor - Teoretická informatika, 2010 - 2013, titul Bc) - dokončené

ČVUT Praha - Fakulta informačních technologií (magisterské vzdělání, program - Informatika, obor - Systémové programování, zaměření -  Teoretická informatika, 2013 - 2015, titul Ing) - aktuální (předpokládané ukončení červen 2015)
";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1777160";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-05-12";"2015-06-15";"Prosenická Lhota";"3211";"3211";"26401"
"106";"7";"70377071";"12010306";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"České vysoké učení technické v Praze, Fakulta informačních technologií, Informatika, Počítačové inženýrství, 2010-2013, Bc;
České vysoké učení technické v Praze, Fakulta informačních technologií, Informatika, Projektování číslicových systémů, 2013-2015, Ing;";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1797906";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-05-25";"2015-06-15";"Horoušany";"3209";"3209";"25082"
"100";"3";"75865686";"12037306";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2009 - 2011 Magisterské studium, obor Elektrotechnika a informatika, obor Počítačové sítě a Internet, Fakulta elektrotechnická, ČVUT, udělen titul: Ing.

2005 - 2009 Bakalářské studium, Elektrotechnika a informatika, Fakulta elektrotechnická, ČVUT, udělen titul: Bc.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1797840";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-05-25";"2015-06-15";"Pchery";"3203";"3203";"27308"
"98";"7";"96170255";"12150806";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT FIT - Bakalářský studijní program (Obor Informační systémy a management)
ČVUT FIT - Magisterský navazující program (Obor Softwarové a webové inženýrství, zaměření Informační systém a management)";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1791449";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-05-20";"2015-06-15";"Ústí nad Labem";"3510";"3510";"40003"
"107";"3";"96830541";"12189106";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2004-2007 Matematicko-Fyzikální Fakulta Univerzity Karlovy, Praha - Bc. Obecná Informatika
2007-2010 Matematicko-Fyzikální Fakulta Univerzity Karlovy, Praha - Mgr. Teoretická Informatika
2010-2014 Matematicko-Fyzikální Fakulta Univerzity Karlovy, Praha - PhD, Teoretická Informatika - nedokončeno

";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1799809";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-05-27";"2015-06-15";"Praha";"3100";"3100";"17000"
"110";"7";"29995681";"12602406";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"CVUT FJFI 2002 - 2003
CVUT FEL 2003 - 2009
VSE FNH 2003 - 2005
Purdue University, West Lafayette IN, USA 2009-2010";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1925935";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-12-18";"2016-01-12";"Praha";"3100";"3100";"14000"
"109";"3";"46053207";"12604506";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"České vysoké učení technické v Praze; Fakulta elektrotechnická; Elektrotechnika, energetika a management; obor Ekonomika a řízení elektrotechniky; 2012 - 2015; Ing.

Gent University, Belgie; Project Management; Erasmus programme (září 2012 - únor 2013)

University College Gent, Belgie; International Management Program; Erasmus programme (září 2012 - únor 2013)

České vysoké učení technické v Praze; Fakulta elektrotechnická; Elektrotechnika a informatika; obor Výpočetní technika - počítačové sítě a internet; 2010 - 2012; Ing.

České vysoké učení technické v Praze; Fakulta elektrotechnická; Elektrotechnika a informatika; obor Výpočetní technika; 2007 - 2010; Bc.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1925737";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-12-16";"2016-01-12";"Praha";"3100";"3100";"14900"
"121";"7                   ";"19791370            ";"13148606";"10                                                ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FIT ČVUT, MI-ZI, předpokládané dokončení LS 2015/2016";"";"";"";"";"PD                  ";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1 ";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2099317";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-18";"2016-06-24";"Blansko                                                                                                                                                                                                 ";"3701                ";"203                                               ";"67801               "
"122";"7";"58062070";"13148706";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"České vysoké učení technické v Praze, Fakulta informačních technologií, Informatika - bakalářský, Softwarové inženýrství, 09/2010-06/2013, Bc.

České vysoké učení technické v Praze, Fakulta informačních technologií, Informatika - magisterský, Znalostní inženýrství, 09/2013-06/2016, Ing.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2099339";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-18";"2016-06-24";"Ústí nad Labem";"3510";"3510";"40001"
"133";"3";"11175039";"13162406";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT, Fakulta jaderná a fyzikálně inženýrská, Aplikace přírodních věd, Inženýrská informatika,2006-2009, bakalář
Univerzita Karlova v Praze, Fakulta humanitních studií, Humanitní studia, Historická sociologie, 2011-2013, magistr";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2099724";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-20";"2016-06-24";"Praha";"3100";"3100";"10100"
"115";"7";"81351708";"13162506";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Moskevská státní univerzita M. V. Lomonosova, mechaniko-matematická fakulta, studijní program Matematika, obor Numerická a výpočtová matematika, 2005 - 2012, specialista.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2098844";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-16";"2016-06-24";"Moskva, 107207";"";"";""
"114";"7";"59119963";"13162606";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT FIT, obor Teoretická informatika, 2011-2014, získán titul Bc.
ČVUT FIT, obor Systémové programování, zaměření Teoretická informatika, 2014-2016, státní zkouška červen 2016";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2098822";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-16";"2016-06-24";"Studénka";"3804";"3804";"74213"
"113";"3";"94072218";"13162706";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"VŠE Praha, magisterské studium, hlavní specializace Informační systémy a technologie";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2098811";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-16";"2016-06-24";"Písek";"3305";"3305";"39701"
"125";"7";"51981595";"13162806";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT:FIT bakalářské studium, teoretická informatika, 2010-2013, Bc.
; ČVUT:FIT magisterské studium, znalostní inženýrství, 2013-2016, předpokládané Ing.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2099471";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-19";"2016-06-24";"Hostivice";"3210";"3210";"25301"
"129";"7";"98915201";"13162906";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2011-2014: ČVUT-FIT Web a multimédia, Bc.
2014-2016: ČVUT-FIT Softwarové inženýrství, Ing.";"";"";"";"A";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2099625";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-19";"2016-06-24";"Havířov";"3803";"3803";"73601"
"111";"7";"40551595";"13163006";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1) České vysoké učení technické v Praze, Fakulta informačních technologií, program Informatika (bakalářský), obor Teoretická informatika (bakalářský), 2011-2014, Bc.

2) České vysoké učení technické v Praze, Fakulta informačních technologií, program Informatika (magisterský), obor Systémové programování, zaměření Systémové programování, 2014-2016, Ing. (předpokládané)";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2097898";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-12";"2016-06-24";"Bradlec";"3207";"3207";"29306"
"117";"7";"62033463";"13163606";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"UK, MFF, Informatika - 2009/2010 Nedokončená
ČVUT, FIT, Informatika - 2011/2014 Dokončené, Bc. 
ČVUT, FIT, Informatika - 2014/2016 Probíhající";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2099240";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-18";"2016-06-24";"Rožnov pod Radhoštěm";"3810";"3810";"75661"
"126";"7";"97337239";"13163706";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT FIT";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2099592";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-19";"2016-06-24";"Nasavrky";"3603";"3603";"53825"
"127";"7";"86886097";"13163806";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT, FIT, Bakalářský program Informatika, obor Web a multimédia, 2011 - 2014; 

ČVUT, FIT, Magisterský program Informatika, obor Počítačová bezpečnost, 2014 - 2016";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2099603";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-19";"2016-06-24";"Jankov";"3201";"3201";"25703"
"128";"7";"31798643";"13163906";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT, FIT, Bakalářský program Informatika, obor Teoretická informatika, 2011 - 2014; 
ČVUT, FIT, Magisterský program Informatika, obor Systémové programování, 2014 - 2016;";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2099614";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-19";"2016-06-24";"Praha";"3100";"3100";"16000"
"130";"7";"20052013";"13164006";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT, FIT, bakalářský program Informatika, Počítačové inženýrství, 2010 - 2013, uděleno Bc.; 
ČVUT, FIT, magisterský program Informatika, Projektování číslicových systémů, 2013 - dosud, předpokládané absolvování v červnu 2016";"";"";"";"A";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2099669";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-20";"2016-06-24";"České Heřmanice";"3611";"3611";"56552"
"118";"7";"46601543";"13164106";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT, FIT, Informatika, Teoretická informatika, 2011 - 2014, Bc.
ČVUT, FIT, Informatika, Systémové programování, zaměření Systémové programování, 2014 - 2016, Ing.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2099262";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-18";"2016-06-24";"Litoměřice";"3506";"3506";"41201"
"119";"7";"19002889";"13164206";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2099273";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-18";"2016-06-24";"Dlouhá Brtnice";"3707";"3707";"58834"
