"statni_zkouska_id";"cislo_terminu";"predmet_cislo";"datum";"hodnoceni"
"587865238805";"1";"1";"";""
"587865238905";"1";"1";"2019-02-14";"2"
"587865239005";"1";"1";"";""
"587865239105";"1";"1";"";""
"587865239205";"1";"1";"";""
"587865239305";"1";"1";"2017-06-22";"2"
"587865239405";"1";"1";"2017-06-21";"2.5"
"587865239505";"1";"1";"2018-02-15";"3"
"587865239605";"1";"1";"";""
"587865239705";"1";"1";"2018-06-20";"2.5"
"587865239805";"1";"1";"";""
"587865239905";"1";"1";"";""
"587865240005";"1";"1";"";""
"587865240105";"1";"1";"";""
"587865240205";"1";"1";"";""
"587865240305";"1";"1";"";""
"587865240405";"1";"1";"";""
"587865240505";"1";"1";"";""
"587865240605";"1";"1";"";""
"587865240705";"1";"1";"";""
"587865240805";"1";"1";"";""
"587865240905";"1";"1";"";""
"587865241005";"1";"1";"";""
"587865241105";"1";"1";"2018-06-19";"2"
"587865241205";"1";"1";"";""
"587865241305";"1";"1";"";""
"587865241405";"1";"1";"2018-02-15";"1.5"
"587865241505";"1";"1";"2019-02-14";"1"
"587865241605";"1";"1";"2017-06-20";"3"
"587865241705";"1";"1";"";""
"587865241805";"1";"1";"";""
"587865241905";"1";"1";"";""
"587865242005";"1";"1";"";""
"587865242105";"1";"1";"";""
"587865242205";"1";"1";"";""
"587865242305";"1";"1";"2016-06-21";"4"
"587865242405";"1";"1";"";""
"587865242505";"1";"1";"";""
"587865242605";"1";"1";"";""
"587865242705";"1";"1";"2017-06-14";"2"
"587865242805";"1";"1";"";""
"587865242905";"1";"1";"2017-06-13";"1"
"587865243005";"1";"1";"2016-06-14";"1.5"
"587865243105";"1";"1";"";""
"587865243205";"1";"1";"2017-06-13";"2.5"
"587865243305";"1";"1";"";""
"587865243405";"1";"1";"2017-06-13";"1"
"587865243505";"1";"1";"";""
"587865243605";"1";"1";"2016-06-15";"1"
"587865243705";"1";"1";"";""
"587865243805";"1";"1";"2016-06-15";"1"
"587865243905";"1";"1";"";""
"587865244005";"1";"1";"";""
"587865244105";"1";"1";"2017-06-15";"2"
"587865244205";"1";"1";"2017-06-13";"1"
"587865244305";"1";"1";"2017-02-14";"2"
"587865244405";"1";"1";"2016-06-16";"2"
"587865244505";"1";"1";"2016-06-14";"1.5"
"587865244605";"1";"1";"2017-06-15";"1.5"
"587865244705";"1";"1";"2016-06-13";"1"
"587865244805";"1";"1";"2016-06-16";"2.5"
"587865250705";"1";"1";"";""
"587865250805";"1";"1";"";""
"587865250905";"1";"1";"";""
"587865251005";"1";"1";"2017-08-30";"2.5"
"587865251105";"1";"1";"";""
"587865251205";"1";"1";"2017-06-20";"1.5"
"587865251305";"1";"1";"";""
"587865251405";"1";"1";"";""
"587865251505";"1";"1";"2017-06-26";"2"
"587865251605";"1";"1";"2018-06-26";"1.5"
"587865251705";"1";"1";"";""
"587865251805";"1";"1";"2017-06-27";"3"
"587865251905";"1";"1";"";""
"587865252005";"1";"1";"";""
"587865252105";"1";"1";"2016-06-22";"4"
"587865252205";"1";"1";"2017-06-26";"2"
"587865252305";"1";"1";"";""
"587865252405";"1";"1";"";""
"587865252505";"1";"1";"";""
"587865252605";"1";"1";"2017-06-22";"1"
"587865252705";"1";"1";"";""
"587865252805";"1";"1";"2018-06-19";"2"
"587865252905";"1";"1";"2018-06-18";"2"
"587865253005";"1";"1";"2016-06-29";"1.5"
"587865253105";"1";"1";"";""
"587865253205";"1";"1";"";""
"587865253305";"1";"1";"";""
"587865253405";"1";"1";"";""
"587865253505";"1";"1";"";""
"587865253605";"1";"1";"";""
"587865253705";"1";"1";"";""
"587865253805";"1";"1";"2017-06-27";"2"
"587865253905";"1";"1";"";""
"587865254005";"1";"1";"";""
"587865254105";"1";"1";"";""
"587865254205";"1";"1";"";""
"587865254305";"1";"1";"";""
"587865254405";"1";"1";"";""
"587865254505";"1";"1";"2017-06-22";"3"
"587865254605";"1";"1";"";""
"587865254705";"1";"1";"";""
"587865254805";"1";"1";"";""
"587865260905";"1";"1";"2017-06-22";"3"
"587865261005";"1";"1";"";""
"587865261105";"1";"1";"";""
"587865261205";"1";"1";"";""
"587865261305";"1";"1";"";""
"587865261405";"1";"1";"2017-06-22";"2"
"587865261505";"1";"1";"";""
"587865261605";"1";"1";"2019-02-14";"1"
"587865261705";"1";"1";"2018-06-22";"3"
"587865261805";"1";"1";"";""
"587865261905";"1";"1";"";""
"587865262005";"1";"1";"";""
"587865262105";"1";"1";"";""
"587865262205";"1";"1";"";""
"587865262305";"1";"1";"";""
"587865262405";"1";"1";"";""
"587865262505";"1";"1";"";""
"587865262605";"1";"1";"";""
"587865262705";"1";"1";"2017-06-22";"2"
"587865262805";"1";"1";"";""
"587865262905";"1";"1";"";""
"587865263005";"1";"1";"";""
"587865263105";"1";"1";"";""
"587865263205";"1";"1";"";""
"587865263305";"1";"1";"";""
"587865263405";"1";"1";"2018-06-20";"1"
"587865263505";"1";"1";"";""
"587865263605";"1";"1";"";""
"587865263705";"1";"1";"";""
"587865263805";"1";"1";"";""
"587865263905";"1";"1";"";""
"587865264005";"1";"1";"";""
"587865264105";"1";"1";"";""
"587865264205";"1";"1";"";""
"587865264305";"1";"1";"";""
"587865264405";"1";"1";"";""
"587865264505";"1";"1";"";""
"587865264605";"1";"1";"2018-02-15";"2"
"587865264705";"1";"1";"";""
"587865269705";"1";"1";"2017-06-21";"1"
"587865269805";"1";"1";"";""
"587865269905";"1";"1";"";""
"587865270005";"1";"1";"";""
"587865270105";"1";"1";"";""
"587865270205";"1";"1";"";""
"587865270305";"1";"1";"";""
"587865270405";"1";"1";"";""
"587865270505";"1";"1";"";""
"587865270605";"1";"1";"2017-06-22";"1.5"
"587865270705";"1";"1";"";""
"587865270805";"1";"1";"";""
"587865270905";"1";"1";"";""
"587865271005";"1";"1";"";""
"587865271105";"1";"1";"";""
"587865271205";"1";"1";"2017-06-26";"2"
"587865271305";"1";"1";"2017-08-30";"1.5"
"587865271405";"1";"1";"2020-02-04";"4"
"587865271505";"1";"1";"2017-06-26";"2"
"587865271605";"1";"1";"2017-06-22";"1"
"587865271705";"1";"1";"";""
"587865271805";"1";"1";"2017-06-26";"1"
"587865271905";"1";"1";"";""
"587865272005";"1";"1";"";""
"587865272105";"1";"1";"";""
"587865272205";"1";"1";"2019-02-14";"2"
"587865272305";"1";"1";"";""
"587865272405";"1";"1";"2016-06-22";"1.5"
"587865272505";"1";"1";"";""
"587865272605";"1";"1";"";""
"587865272705";"1";"1";"";""
"587865272805";"1";"1";"2018-06-26";"1.5"
"587865272905";"1";"1";"2018-06-20";"1.5"
"587865273005";"1";"1";"2018-06-19";"1"
"587865273105";"1";"1";"2017-06-22";"1.5"
"587865273205";"1";"1";"";""
"587865273305";"1";"1";"";""
"587865273405";"1";"1";"";""
"587865273505";"1";"1";"";""
"587865273605";"1";"1";"";""
"587865273705";"1";"1";"2016-06-22";"2"
"587865273805";"1";"1";"";""
"587865279405";"1";"1";"";""
"587865279505";"1";"1";"2017-06-27";"1"
"587865279605";"1";"1";"2018-06-26";"1.5"
"587865279705";"1";"1";"";""
"587865279805";"1";"1";"";""
"587865279905";"1";"1";"";""
"587865280005";"1";"1";"2018-06-19";"2"
"587865280105";"1";"1";"";""
"587865280205";"1";"1";"";""
"587865280305";"1";"1";"";""
"587865280405";"1";"1";"";""
"587865280505";"1";"1";"";""
"587865280605";"1";"1";"";""
"587865280705";"1";"1";"2019-02-14";"1"
"587865280805";"1";"1";"";""
"587865280905";"1";"1";"2017-06-22";"1"
"587865281005";"1";"1";"2017-06-26";"2"
"587865281105";"1";"1";"2017-06-21";"2"
"587865281205";"1";"1";"";""
"587865281305";"1";"1";"2016-06-27";"1.5"
"587865281405";"1";"1";"2017-06-21";"2"
"587865281505";"1";"1";"2017-06-27";"2.5"
"587865281605";"1";"1";"";""
"587865281705";"1";"1";"";""
"587865281805";"1";"1";"";""
"587865281905";"1";"1";"";""
"587865282005";"1";"1";"2017-06-26";"1.5"
"587865282105";"1";"1";"";""
"587865282205";"1";"1";"";""
"587865282305";"1";"1";"";""
"587865282405";"1";"1";"";""
"587865282505";"1";"1";"";""
"587865282605";"1";"1";"";""
"587865282705";"1";"1";"";""
"587865282805";"1";"1";"";""
"587865282905";"1";"1";"2018-08-30";"1"
"587865283005";"1";"1";"";""
"587865283105";"1";"1";"";""
"587865283205";"1";"1";"";""
"587865283305";"1";"1";"";""
"587865283405";"1";"1";"";""
"587865283505";"1";"1";"";""
"587865283605";"1";"1";"2016-06-13";"1.5"
"587865283705";"1";"1";"2016-06-15";"1.5"
"587865283805";"1";"1";"";""
"587865283905";"1";"1";"2018-02-06";"2.5"
"587865284005";"1";"1";"2017-06-14";"2"
"587865284105";"1";"1";"2016-06-16";"1.5"
"587865284205";"1";"1";"";""
"587865284305";"1";"1";"2018-06-13";"1.5"
"587865284405";"1";"1";"2017-06-13";"1.5"
"587865284505";"1";"1";"2017-06-14";"1"
"587865288805";"1";"1";"";""
"587865288905";"1";"1";"";""
"587865289005";"1";"1";"2017-06-20";"2.5"
"587865289105";"1";"1";"";""
"587865289205";"1";"1";"2018-06-21";"1"
"587865289305";"1";"1";"";""
"587865289405";"1";"1";"";""
"587865289505";"1";"1";"";""
"587865289605";"1";"1";"2017-06-20";"1"
"587865289705";"1";"1";"2017-06-22";"1"
"587865289805";"1";"1";"2017-06-26";"1"
"587865289905";"1";"1";"";""
"587865290005";"1";"1";"";""
"587865290105";"1";"1";"";""
"587865290205";"1";"1";"";""
"587865290305";"1";"1";"";""
"587865290405";"1";"1";"";""
"587865290505";"1";"1";"2016-06-28";"4"
"587865290605";"1";"1";"";""
"587865290705";"1";"1";"";""
"587865290805";"1";"1";"2017-06-26";"1.5"
"587865290905";"1";"1";"";""
"587865291005";"1";"1";"";""
"587865291105";"1";"1";"";""
"587865291205";"1";"1";"";""
"587865291305";"1";"1";"";""
"587865291405";"1";"1";"2018-06-18";"4"
"587865291505";"1";"1";"";""
"587865291605";"1";"1";"";""
"587865291705";"1";"1";"2017-02-08";"2"
"587865291805";"1";"1";"";""
"587865291905";"1";"1";"";""
"587865292005";"1";"1";"";""
"587865292105";"1";"1";"2017-06-27";"1.5"
"587865292205";"1";"1";"";""
"587865292305";"1";"1";"";""
"587865292405";"1";"1";"";""
"587865292505";"1";"1";"";""
"587865292605";"1";"1";"";""
"587865292705";"1";"1";"";""
"587865292805";"1";"1";"";""
"587865292905";"1";"1";"";""
"587865293005";"1";"1";"2017-06-13";"4"
"587865293105";"1";"1";"2016-06-15";"2.5"
"587865293205";"1";"1";"2017-02-14";"2.5"
"587865293305";"1";"1";"2017-06-14";"1.5"
"587865293405";"1";"1";"";""
"587865293505";"1";"1";"";""
"587865293605";"1";"1";"";""
"587865293705";"1";"1";"";""
"587865293805";"1";"1";"2018-06-13";"1"
"587865293905";"1";"1";"";""
"587865294005";"1";"1";"2016-02-16";"2"
"587865294105";"1";"1";"2017-02-15";"2.5"
"587865294205";"1";"1";"2017-06-14";"1.5"
"587865294305";"1";"1";"2017-06-15";"2"
"587865294405";"1";"1";"2017-06-15";"1.5"
"587865294505";"1";"1";"";""
"587865294605";"1";"1";"";""
"587865294705";"1";"1";"";""
"587865294805";"1";"1";"2017-02-14";"2"
"587865294905";"1";"1";"";""
"587865295005";"1";"1";"2016-06-13";"2.5"
"587865295105";"1";"1";"";""
"587865299905";"1";"1";"2017-06-27";"1.5"
"587865300005";"1";"1";"";""
"587865300105";"1";"1";"2017-06-21";"3"
"587865300205";"1";"1";"2017-06-26";"1.5"
"587865300305";"1";"1";"2018-06-26";"2"
"587865300405";"1";"1";"2017-08-30";"1.5"
"587865300505";"1";"1";"2017-06-27";"1"
"587865300605";"1";"1";"";""
"587865300705";"1";"1";"";""
"587865300805";"1";"1";"2017-06-26";"1"
"587865300905";"1";"1";"";""
"587865301005";"1";"1";"2018-06-22";"1.5"
"587865301105";"1";"1";"2018-06-18";"2"
"587865301205";"1";"1";"";""
"587865301305";"1";"1";"";""
"587865301405";"1";"1";"";""
"587865301505";"1";"1";"2018-06-19";"2.5"
"587865301605";"1";"1";"2017-06-21";"2"
"587865301705";"1";"1";"";""
"587865301805";"1";"1";"";""
"587865301905";"1";"1";"";""
"587865302005";"1";"1";"";""
"587865302105";"1";"1";"";""
"587865302205";"1";"1";"2018-06-19";"1"
"587865302305";"1";"1";"";""
"587865302405";"1";"1";"";""
"587865302505";"1";"1";"";""
"587865302605";"1";"1";"";""
"587865302705";"1";"1";"";""
"587865302805";"1";"1";"";""
"587865302905";"1";"1";"";""
"587865303005";"1";"1";"";""
"587865303105";"1";"1";"";""
"587865303205";"1";"1";"";""
"587865303305";"1";"1";"";""
"587865303405";"1";"1";"";""
"587865303505";"1";"1";"";""
"587865303605";"1";"1";"";""
"587865303705";"1";"1";"2016-06-29";"1.5"
"587865303805";"1";"1";"";""
"587865303905";"1";"1";"";""
"587865304005";"1";"1";"2018-06-25";"1"
"587865304105";"1";"1";"2016-06-16";"1.5"
"587865304205";"1";"1";"";""
"587865304305";"1";"1";"";""
"587865304405";"1";"1";"";""
"587865304505";"1";"1";"2016-06-16";"2.5"
"587865304605";"1";"1";"2017-02-15";"1"
"587865304705";"1";"1";"";""
"587865304805";"1";"1";"2017-06-15";"3"
"587865304905";"1";"1";"2017-02-15";"1.5"
"587865305005";"1";"1";"2016-02-16";"2.5"
"587865305105";"1";"1";"2017-06-13";"1.5"
"587865305205";"1";"1";"2017-02-15";"2"
"587865305305";"1";"1";"";""
"587865305405";"1";"1";"";""
"587865305505";"1";"1";"2018-02-05";"4"
"587865305605";"1";"1";"2017-06-14";"1"
"587865305705";"1";"1";"";""
"587865305805";"1";"1";"2016-06-16";"3"
"587865305905";"1";"1";"";""
"587865306005";"1";"1";"2016-06-16";"2"
"587865306105";"1";"1";"2016-06-14";"1"
"587865306205";"1";"1";"2017-06-13";"1"
"587865306305";"1";"1";"";""
"587865312505";"1";"1";"2019-02-14";"2"
"587865312605";"1";"1";"2017-06-22";"1"
"587865312705";"1";"1";"";""
"587865312805";"1";"1";"2017-06-26";"1"
"587865312905";"1";"1";"2017-06-26";"2"
"587865313005";"1";"1";"2017-06-27";"2"
"587865313105";"1";"1";"";""
"587865313205";"1";"1";"";""
"587865313305";"1";"1";"";""
"587865313405";"1";"1";"";""
"587865313505";"1";"1";"";""
"587865313605";"1";"1";"";""
"587865313705";"1";"1";"";""
"587865313805";"1";"1";"";""
"587865313905";"1";"1";"2018-06-18";"1.5"
"587865314005";"1";"1";"2016-06-29";"4"
"587865314105";"1";"1";"2017-06-21";"1.5"
"587865314205";"1";"1";"";""
"587865314305";"1";"1";"2017-08-30";"1.5"
"587865314405";"1";"1";"";""
"587865314505";"1";"1";"";""
"587865314605";"1";"1";"";""
"587865314705";"1";"1";"";""
"587865314805";"1";"1";"";""
"587865314905";"1";"1";"";""
"587865315005";"1";"1";"";""
"587865315105";"1";"1";"";""
"587865315205";"1";"1";"";""
"587865315305";"1";"1";"";""
"587865315405";"1";"1";"";""
"587865315505";"1";"1";"";""
"587865315605";"1";"1";"";""
"587865315705";"1";"1";"";""
"587865315805";"1";"1";"2018-06-25";"3"
"587865315905";"1";"1";"";""
"587865316005";"1";"1";"";""
"587865316105";"1";"1";"";""
"587865316205";"1";"1";"2017-06-20";"1"
"587865316305";"1";"1";"2018-06-14";"1"
"587865316405";"1";"1";"";""
"587865316505";"1";"1";"";""
"587865316605";"1";"1";"2016-06-14";"2"
"587865316705";"1";"1";"";""
"587865316805";"1";"1";"";""
"587865316905";"1";"1";"2017-06-13";"1"
"587865317005";"1";"1";"";""
"587865317105";"1";"1";"2017-06-13";"2"
"587865317205";"1";"1";"";""
"587865317305";"1";"1";"2016-06-14";"1"
"587865317405";"1";"1";"";""
"587865317505";"1";"1";"2016-06-16";"2"
"587865317605";"1";"1";"2017-06-13";"1"
"587865317705";"1";"1";"";""
"587865317805";"1";"1";"";""
"587865317905";"1";"1";"";""
"587865318005";"1";"1";"";""
"587865318105";"1";"1";"";""
"587865318205";"1";"1";"2017-02-15";"1.5"
"587865318305";"1";"1";"";""
"587865318405";"1";"1";"2017-06-13";"3"
"587865321505";"1";"1";"2016-02-16";"1.5"
"587865321605";"1";"1";"2017-06-20";"1.5"
"587865337005";"1";"1";"";""
"587865337105";"1";"1";"2017-02-08";"2"
"587865337205";"1";"1";"2016-06-22";"1"
"587865337305";"1";"1";"2017-06-21";"1.5"
"587865337405";"1";"1";"2015-06-23";"2.5"
"587865337505";"1";"1";"2015-06-23";"3"
"587865337605";"1";"1";"2015-06-22";"1"
"587865337705";"1";"1";"";""
"587865337805";"1";"1";"2016-06-23";"1.5"
"587865337905";"1";"1";"2016-06-21";"1.5"
"587865348205";"1";"1";"";""
"587865348305";"1";"1";"2016-06-29";"1"
"587865348805";"1";"1";"2015-06-17";"1"
"587865348905";"1";"1";"2016-06-23";"1.5"
"587865356405";"1";"1";"";""
"587865356605";"1";"1";"2016-02-09";"1.5"
"587865357205";"1";"1";"2016-06-22";"1.5"
"587865357305";"1";"1";"2015-06-23";"2"
"587865357405";"1";"1";"2016-06-23";"3"
"587865362505";"1";"1";"2015-06-18";"4"
"587865365205";"1";"1";"2015-06-16";"1.5"
"587865365305";"1";"1";"2016-02-09";"1.5"
"587865365405";"1";"1";"";""
"587865365505";"1";"1";"2016-06-28";"1"
"587865365605";"1";"1";"2015-06-24";"1"
"587865365805";"1";"1";"2016-06-23";"3"
"587865365905";"1";"1";"";""
"587865366005";"1";"1";"2015-06-17";"4"
"587865366105";"1";"1";"2015-06-23";"1"
"587865369205";"1";"1";"2015-06-18";"2.5"
"587865369505";"1";"1";"";""
"587865369905";"1";"1";"2016-06-29";"2"
"587865370505";"1";"1";"2015-06-16";"1.5"
"587865370605";"1";"1";"2016-06-21";"3"
"587865371005";"1";"1";"2016-02-09";"2"
"587865371105";"1";"1";"2015-06-22";"1.5"
"587865371205";"1";"1";"2015-06-17";"1.5"
"587865373105";"1";"1";"2015-06-16";"1"
"587865374005";"1";"1";"2015-06-16";"1.5"
"587865375405";"1";"1";"2016-06-27";"3"
"587865375605";"1";"1";"2015-06-23";"1.5"
"587865375705";"1";"1";"2015-06-18";"1.5"
"587865375805";"1";"1";"2015-06-18";"1.5"
"587865375905";"1";"1";"2016-06-27";"4"
"587865376005";"1";"1";"2015-06-23";"3"
"587865376105";"1";"1";"2016-06-27";"3"
"587865376205";"1";"1";"2017-02-08";"1.5"
"587865377705";"1";"1";"2016-06-21";"1.5"
"587865377805";"1";"1";"2016-06-29";"4"
"587865377905";"1";"1";"2015-06-22";"2"
"587865378005";"1";"1";"2015-06-17";"1"
"587865378105";"1";"1";"2016-06-22";"3"
"587865378705";"1";"1";"2016-06-21";"1.5"
"587865378805";"1";"1";"2015-06-22";"1"
"587865378905";"1";"1";"2015-06-17";"1"
"587865379005";"1";"1";"2015-06-22";"4"
"587865379105";"1";"1";"";""
"587865379205";"1";"1";"2016-06-29";"2.5"
"587865379305";"1";"1";"2016-06-22";"3"
"587865379405";"1";"1";"2015-06-17";"2.5"
"587865379505";"1";"1";"";""
"587865379605";"1";"1";"2015-06-24";"3"
"587865379705";"1";"1";"";""
"587865379905";"1";"1";"2015-06-22";"3"
"587865380805";"1";"1";"2015-06-18";"2.5"
"587865380905";"1";"1";"2016-06-28";"2.5"
"587865381005";"1";"1";"2016-06-29";"2"
"587865381105";"1";"1";"2015-06-18";"4"
"587865381205";"1";"1";"2016-06-28";"4"
"587865381305";"1";"1";"2015-06-18";"1"
"587865381405";"1";"1";"2015-06-17";"2"
"587865381505";"1";"1";"2016-06-22";"3"
"587865381605";"1";"1";"";""
"587865381705";"1";"1";"2016-06-23";"2"
"587865381805";"1";"1";"2016-06-22";"3"
"587865381905";"1";"1";"2015-06-18";"3"
"587865382005";"1";"1";"";""
"587865382105";"1";"1";"2015-06-17";"2"
"587865382205";"1";"1";"";""
"587865382305";"1";"1";"2017-06-20";"3"
"587865382405";"1";"1";"";""
"587865382505";"1";"1";"";""
"587865382605";"1";"1";"2015-06-22";"1"
"587865382705";"1";"1";"";""
"587865382805";"1";"1";"2016-06-27";"2"
"587865384105";"1";"1";"2016-06-21";"3"
"587865384205";"1";"1";"2015-06-16";"1"
"587865384305";"1";"1";"2016-06-23";"1.5"
"587865384405";"1";"1";"2016-06-27";"3"
"587865384505";"1";"1";"";""
"587865384605";"1";"1";"2015-06-22";"2.5"
"587865384705";"1";"1";"2016-06-28";"3"
"587865384805";"1";"1";"2016-06-21";"1.5"
"587865384905";"1";"1";"";""
"587865385005";"1";"1";"2015-06-17";"4"
"587865385105";"1";"1";"";""
"587865385205";"1";"1";"";""
"587865388705";"1";"1";"";""
"587865388805";"1";"1";"2016-06-27";"1.5"
"587865388905";"1";"1";"";""
"587865389005";"1";"1";"2015-06-24";"2.5"
"587865389105";"1";"1";"2015-06-16";"1.5"
"587865389205";"1";"1";"2015-06-24";"2"
"587865389305";"1";"1";"";""
"587865389405";"1";"1";"2015-06-17";"1"
"587865389505";"1";"1";"2015-06-23";"1.5"
"587865389605";"1";"1";"2015-06-24";"1.5"
"587865389705";"1";"1";"2016-06-22";"2.5"
"587865389805";"1";"1";"2016-06-21";"4"
"587865389905";"1";"1";"";""
"587865393005";"1";"1";"";""
"587865393105";"1";"1";"2016-06-27";"2"
"587865393205";"1";"1";"2015-06-17";"4"
"587865393305";"1";"1";"2016-06-23";"2"
"587865393405";"1";"1";"2015-06-17";"1"
"587865393505";"1";"1";"2017-06-22";"2"
"587865393605";"1";"1";"2015-06-17";"4"
"587865393705";"1";"1";"2016-06-28";"4"
"587865393805";"1";"1";"2015-06-24";"2"
"587865393905";"1";"1";"2015-06-18";"4"
"587865394005";"1";"1";"";""
"587865394105";"1";"1";"2015-06-22";"2"
"587865396505";"1";"1";"";""
"587865396605";"1";"1";"2016-06-29";"1"
"587865396705";"1";"1";"";""
"587865396805";"1";"1";"2015-06-17";"2"
"587865396905";"1";"1";"2016-06-27";"1"
"587865397005";"1";"1";"2016-06-23";"1"
"587865397105";"1";"1";"2015-06-16";"1.5"
"587865397205";"1";"1";"";""
"587865397305";"1";"1";"2015-06-24";"2.5"
"587865397405";"1";"1";"2015-06-18";"2"
"587865397505";"1";"1";"2015-06-18";"2.5"
"587865397605";"1";"1";"2016-06-29";"1.5"
"587865397705";"1";"1";"2015-06-24";"1"
"587865400005";"1";"1";"2015-06-16";"1.5"
"587865400105";"1";"1";"2015-06-16";"1.5"
"587865400205";"1";"1";"2015-06-23";"1.5"
"587865400305";"1";"1";"";""
"587865400405";"1";"1";"";""
"587865400505";"1";"1";"";""
"587865400605";"1";"1";"2015-06-24";"1"
"587865400705";"1";"1";"2015-06-24";"1.5"
"587865400805";"1";"1";"2015-06-22";"3"
"587865400905";"1";"1";"2015-06-18";"4"
"587865401005";"1";"1";"2016-02-09";"4"
"587865401105";"1";"1";"2015-06-22";"1"
"587865404605";"1";"1";"";""
"587865404705";"1";"1";"2015-06-24";"1.5"
"587865404805";"1";"1";"";""
"587865404905";"1";"1";"2016-06-28";"2"
"587865405005";"1";"1";"2016-06-21";"1.5"
"587865405105";"1";"1";"2016-06-22";"2"
"587865405205";"1";"1";"2017-06-21";"3"
"587865405305";"1";"1";"2015-06-17";"2.5"
"587865405405";"1";"1";"2016-06-28";"3"
"587865408405";"1";"1";"";""
"587865408505";"1";"1";"2016-06-21";"1"
"587865408605";"1";"1";"2016-06-27";"1.5"
"587865408705";"1";"1";"";""
"587865408805";"1";"1";"2015-06-24";"1.5"
"587865408905";"1";"1";"";""
"587865409005";"1";"1";"2015-06-22";"1"
"587865409105";"1";"1";"2015-06-22";"3"
"587865411905";"1";"1";"2016-06-28";"1.5"
"587865412005";"1";"1";"";""
"587865412105";"1";"1";"";""
"587865412205";"1";"1";"2015-06-17";"1"
"587865412305";"1";"1";"2015-06-23";"1.5"
"587865412405";"1";"1";"";""
"587865412505";"1";"1";"2016-06-29";"2"
"587865412605";"1";"1";"2015-06-24";"1"
"587865412705";"1";"1";"2016-02-09";"3"
"587865412805";"1";"1";"2015-06-22";"1.5"
"587865412905";"1";"1";"2015-06-23";"4"
"587865413005";"1";"1";"2015-06-24";"1.5"
"587865413105";"1";"1";"2015-06-16";"2.5"
"587865414005";"1";"1";"2015-06-17";"1.5"
"587865414105";"1";"1";"2015-06-17";"1"
"587865414205";"1";"1";"2015-06-24";"4"
"587865414305";"1";"1";"2015-06-17";"1.5"
"587865414405";"1";"1";"2015-06-23";"2"
"587865414505";"1";"1";"2015-06-18";"1.5"
"587865414605";"1";"1";"";""
"587865414705";"1";"1";"2016-06-23";"2"
"587865414805";"1";"1";"2015-06-23";"1"
"587865414905";"1";"1";"2015-06-24";"1"
"587865415005";"1";"1";"2017-06-27";"2"
"587865415105";"1";"1";"2016-06-28";"2"
"587865415205";"1";"1";"2016-06-21";"4"
"587865415305";"1";"1";"2017-02-08";"2.5"
"587865415405";"1";"1";"2016-06-28";"2"
"587865415505";"1";"1";"2015-06-24";"2"
"587865415605";"1";"1";"2015-06-23";"1.5"
"587865415705";"1";"1";"";""
"587865415805";"1";"1";"2015-06-17";"2.5"
"587865415905";"1";"1";"2015-06-23";"3"
"587865416005";"1";"1";"2015-06-24";"4"
"587865417405";"1";"1";"2015-06-18";"2.5"
"587865417505";"1";"1";"";""
"587865417605";"1";"1";"2015-06-17";"1"
"587865417705";"1";"1";"2015-06-17";"3"
"587865417805";"1";"1";"2015-06-16";"1"
"587865417905";"1";"1";"2015-06-16";"1"
"587865418005";"1";"1";"2015-06-16";"2.5"
"587865418105";"1";"1";"2015-06-22";"2.5"
"587865418205";"1";"1";"2016-06-21";"3"
"587865418305";"1";"1";"2015-06-23";"1"
"587865418405";"1";"1";"";""
"587865419305";"1";"1";"2015-06-23";"1"
"587865419405";"1";"1";"";""
"587865419505";"1";"1";"2015-06-22";"2"
"587865419605";"1";"1";"2016-06-27";"2.5"
"587865419705";"1";"1";"2016-06-21";"2"
"587865419805";"1";"1";"";""
"587865419905";"1";"1";"2016-06-27";"2"
"587865420005";"1";"1";"2015-06-24";"2"
"587865420105";"1";"1";"2015-06-22";"1"
"587865420205";"1";"1";"2015-06-17";"1.5"
"587865420305";"1";"1";"2015-06-18";"2"
"587865420405";"1";"1";"";""
"587865420505";"1";"1";"";""
"587865420605";"1";"1";"";""
"587865421605";"1";"1";"2015-06-16";"2.5"
"587865421705";"1";"1";"2016-06-27";"1.5"
"587865421805";"1";"1";"2015-06-22";"3"
"587865421905";"1";"1";"2016-06-29";"2.5"
"587865422005";"1";"1";"";""
"587865422105";"1";"1";"2015-06-18";"1"
"587865422205";"1";"1";"2015-06-23";"1"
"587865422305";"1";"1";"2015-06-18";"1.5"
"587865422405";"1";"1";"2016-06-22";"2"
"587865422905";"1";"1";"2015-06-16";"1.5"
"587865423005";"1";"1";"2015-06-22";"2.5"
"587865423105";"1";"1";"2015-06-16";"1"
"587865423205";"1";"1";"2017-02-08";"4"
"587865423305";"1";"1";"2016-06-22";"4"
"587865423405";"1";"1";"2016-06-21";"4"
"587865423505";"1";"1";"2015-06-16";"1.5"
"587865423605";"1";"1";"2016-06-21";"2"
"587865423705";"1";"1";"2015-06-18";"2"
"587865423805";"1";"1";"2016-02-09";"1"
"587865423905";"1";"1";"2015-06-24";"2.5"
"587865424005";"1";"1";"2016-06-23";"2"
"587865424105";"1";"1";"";""
"587865424205";"1";"1";"2017-02-08";"2"
"587865424305";"1";"1";"2016-06-28";"1.5"
"587865424405";"1";"1";"2015-06-24";"1.5"
"587865424505";"1";"1";"2017-02-08";"2"
"587865424605";"1";"1";"2018-06-18";"4"
"587865424705";"1";"1";"";""
"587865425705";"1";"1";"2015-06-16";"1.5"
"587865425805";"1";"1";"";""
