"cislo_prihlasky";"odkud_uchazec_prihlasen_kod";"prihlaska_kod";"studium_id";"rozhodnuti_kod";"obor_ss_kod";"ss_izo";"ss_typ";"ss_predmet1";"ss_predmet2";"ss_predmet3";"ss_predmet4";"ss_predmet5";"ss_predmet1_znamky";"ss_predmet2_znamky";"ss_predmet3_znamky";"ss_predmet4_znamky";"ss_predmet5_znamky";"ss_predmet1_prumer";"ss_predmet2_prumer";"ss_predmet3_prumer";"ss_predmet4_prumer";"ss_predmet5_prumer";"ss_prumer_prumeru";"ss_prumer_znamek";"bakalar_prumer";"predchozi_studium";"doplnujici_udaj1";"doplnujici_udaj2";"doplnujici_udaj3";"doplnujici_udaj4";"typ_prihlasky";"maturita_znamky";"maturita_prumer";"maturita_predmety";"maturita_rok";"cislo_mistnosti_pz";"datum_pz";"prominuti_pz";"hodnoceni_pz";"hodnoceni_pz_cast1";"hodnoceni_pz_cast2";"hodnoceni_pz_cast3";"hodnoceni_pz_cast4";"hodnoceni_pz_cast5";"hodnoceni_pz_cast6";"hodnoceni_pz_cast7";"hodnoceni_pz_cast8";"hodnoceni_pz_cast9";"hodnoceni_pz_cast10";"hodnoceni_pz_cast11";"hodnoceni_pz_cast12";"zapsal_ke_studiu";"status";"stipendium";"stipendium_cizi";"kolej_zadost";"termin";"prechodne";"studijni_skupina";"nove_prijaty";"navazujici_stud_program";"trvaly_pobyt_v_cr";"financovani";"stupen_predchoziho_vzdelani";"pz1_datum";"pz1_cas";"pz1_mistnost";"pz2_datum";"pz2_cas";"pz2_mistnost";"pz3_datum";"pz3_cas";"pz3_mistnost";"pisemny_test";"anketa_odkud_kod";"anketa_odkud_poznamka";"cislo_uchazece";"scio_test";"olympiady";"postizeni_kod";"postizeni_poznamka";"placeno_r";"placeno_poznamka";"placeno_mail";"staz_stat";"staz_poznamka";"maturita_uroven";"zajem";"zprava_pro_uchazece";"priorita";"datum_registrace";"datum_rozhodnuti";"misto_kod";"okres_kod";"zeme_kod";"psc"
"889";"";"9004022912";"10780406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1355189";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-01-29";"Praha";"3100";"3100";"15000"
"893";"";"7553292912";"10788406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"N";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1359600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-01-30";"";"";"";""
"894";"";"9897471812";"10788506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"N";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1359809";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-01-30";"";"";"";""
"890";"";"8088397912";"10788606";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1359369";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-01-30";"";"";"";""
"891";"";"2760702712";"10788706";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"A";"69";"T";"";"";"";"";"";"";"";"";"";"";"";"";"1359380";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-01-30";"";"";"";""
"892";"";"1078818212";"10788806";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"A";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1359589";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-01-30";"";"";"";""
"895";"";"6059250712";"10792406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1361129";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-02";"Teplice";"3509";"3509";"41501"
"896";"";"9477102612";"10796406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2013";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1362009";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-02";"Rakovník";"3212";"3212";"26901"
"897";"";"1893019612";"10814406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2007";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1373889";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-04";"04001";"";"";""
"898";"";"3068607412";"10816406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2012";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1374109";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-04";"Almaty";"";"";"010000"
"899";"";"3599397012";"10816506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2012";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1374549";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-04";"";"3607";"3607";"51704"
"900";"";"4473540612";"10818406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2013";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1374769";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-04";"";"3100";"3100";"19000"
"901";"";"4790269612";"10846406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2006";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1383569";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-09";"Ústí nad Labem";"3510";"3510";"40003"
"902";"";"3181806312";"10848406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2010";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1383789";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-09";"";"3100";"3100";"14300"
"903";"";"1575611012";"10850406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2013";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1384009";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-09";"";"3201";"3201";"25701"
"904";"";"1173256912";"10882406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2013";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1396120";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-11";"";"3305";"3305";"39843"
"905";"";"7047555612";"10882506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2012";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1396329";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-11";"Smědčice";"3408";"3408";"33824"
"906";"";"4951761012";"10884406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2013";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1396549";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-11";"";"3100";"3100";"15500"
"907";"";"9301067412";"10886406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1396769";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-11";"Nymburk";"3208";"3208";"28802"
"908";"";"5477366012";"10886506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2008";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1396989";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-11";"Řitka";"3210";"3210";"25203"
"909";"";"7773230112";"10906406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2014";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1406009";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-13";"";"3100";"3100";"19800"
"910";"";"4479738612";"10908406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2009";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1407329";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-13";"Almaty";"";"";""
"911";"";"6325469212";"10910406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2013";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1407769";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-13";"Strážske";"";"";"7222"
"912";"";"1011218312";"10912406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"1997";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1407989";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-13";"Praha";"3100";"3100";"19900"
"913";"";"1677175712";"10912506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2010";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1408000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-13";"Klášterec nad Ohří";"3503";"3503";"43151"
"914";"";"1681143712";"10912606";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2013";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1408209";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-13";"";"3308";"3308";"39101"
"915";"";"2227681712";"10918406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2010";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1412389";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-16";"";"3100";"3100";"19000"
"916";"";"9293077612";"10922406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1413269";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-16";"";"3509";"3509";"41742"
"917";"";"9787433312";"10924406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2013";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1413929";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-16";"";"3202";"3202";"26763"
"918";"";"6199896912";"10928406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"1999";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1420309";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-17";"Budyně nad Ohří";"3506";"3506";"41118"
"919";"";"7080161612";"10944406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2008";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1430429";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-18";"Desná";"3504";"3504";"46861"
"920";"";"3897170012";"10946406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2011";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"A";"";"";"";"";"";"";"";"";"";"";"";"";"1430660";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-18";"979 01  Rimavská Sobota";"";"";""
"921";"";"3868092212";"10968406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2009";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1440769";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-23";"";"3706";"3706";"69603"
"922";"";"3888102512";"10970406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2009";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1441209";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-23";"";"3809";"3809";"78801"
"923";"";"8263844112";"10972406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2010";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1441429";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-23";"";"3402";"3402";"35002"
"924";"";"8290829112";"10972606";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1441660";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-23";"Shymkent, 160 000, YU-KAZAKHSTANSKAYA oblast";"";"";""
"925";"";"7103755312";"10974406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"1996";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1441880";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-23";"Trnava";"";"";"91708"
"926";"";"9590897012";"11004406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2010";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1460129";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-25";"Košice";"";"";""
"927";"";"3231121712";"11008406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2011";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"M";"";"";"";"";"";"";"";"";"";"";"";"";"1461471";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-25";"";"3406";"3406";"33561"
"928";"";"7269898412";"11016406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2006";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1466542";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-26";"Praha";"3100";"3100";"14700"
"929";"";"4088757812";"11026406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1472669";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-26";"Lagos";"";"";""
"930";"";"9133889712";"11032406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2013";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1477509";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-02-27";"";"";"";""
"931";"";"2278135112";"11044406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"2013";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1488729";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-03-03";"Liberec";"3505";"3505";"46007"
"932";"";"6190304412";"11068406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1516669";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-03-10";"";"";"";"4887"
"933";"";"4947574812";"11070406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1520706";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-03-11";"Praha";"3100";"3100";"10900"
"934";"";"1151938012";"11092406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"";"";"N";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1557369";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-03-18";"";"";"";""
"935";"";"6646419312";"11092506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"";"";"N";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1557380";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-03-18";"";"";"";""
"936";"";"3095786912";"11092606";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"";"";"N";"51";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1557391";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-03-18";"";"";"";""
"937";"";"3700426812";"11092706";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1557402";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-03-18";"";"";"";""
"938";"";"5857035212";"11122406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1658239";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-03-30";"";"";"";""
"939";"";"2280503212";"11122506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"";"";"N";"69";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1658250";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-03-30";"";"";"";""
"940";"";"4097114312";"11122606";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1658261";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-03-30";"";"";"";""
"941";"";"4879718712";"11130406";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"";"";"N";"51";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1704670";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-04-07";"";"";"";""
"942";"";"6862890612";"11130506";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1704681";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-04-07";"";"";"";""
"943";"";"8529857012";"11130606";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"";"";"N";"51";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1704692";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-04-07";"";"";"";""
"944";"";"3276120712";"11130706";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"";"";"N";"69";"K";"";"";"";"";"";"";"";"";"";"";"";"";"1704703";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-04-07";"";"";"";""
"945";"";"4383676612";"11130806";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"";"";"N";"51";"R";"";"";"";"";"";"";"";"";"";"";"";"";"1704714";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2015-04-07";"";"";"";""
