"statni_zkouska_id";"zaverecna_prace_id";"studium_id";"cislo_terminu";"typ_szzk";"uzavreno";"datum_prihlaseni";"datum_absolvovani";"celkove_hodnoceni";"poznamka"
"534498163305";"534498163205";"3720906";"1";"SZZ";"";"";"2014-06-17";"2";""
"438832964105";"438832964005";"3721006";"1";"SZZ";"";"";"2013-08-26";"1.5";""
"424077700405";"423442444105";"3721206";"1";"SZZ";"";"";"2013-06-20";"2.5";""
"429022674805";"429022674705";"3721306";"1";"SZZ";"";"";"2013-06-25";"2";""
"534496738205";"534496738105";"3721706";"1";"SZZ";"";"";"2014-08-26";"2.5";""
"427037661905";"427037661805";"3721806";"1";"SZZ";"";"";"2013-06-19";"1.5";""
"438371977305";"437215463505";"3721906";"1";"SZZ";"";"";"2013-06-25";"2";""
"538397551505";"538397551405";"3722006";"1";"SZZ";"";"";"2014-06-25";"1.5";""
"534496689305";"534496689205";"3722306";"1";"SZZ";"A";"2015-01-28";"";"2";""
"438371872905";"438371872805";"3722406";"1";"SZZ";"";"";"2013-08-26";"1.5";""
"436538880105";"436538880005";"3722506";"1";"SZZ";"";"";"2013-08-26";"1.5";""
"540836545805";"540836545705";"3722606";"1";"SZZ";"";"";"2014-06-23";"2.5";""
"427657044405";"427657044305";"3722706";"1";"SZZ";"";"";"2013-06-21";"1.5";""
"443485683805";"443485683705";"3722806";"1";"SZZ";"";"";"";"";""
"410591419105";"410591419005";"3723006";"1";"SZZ";"";"";"2013-06-25";"1";""
"424281353705";"424281353605";"3723506";"1";"SZZ";"";"";"2013-06-25";"1.5";""
"446860659105";"446860650105";"3723606";"1";"SZZ";"";"";"2013-06-19";"1.5";""
"427241785205";"427241785105";"3723806";"1";"SZZ";"";"";"2013-08-26";"3";""
"428096624605";"428096624505";"3723906";"1";"SZZ";"";"";"2013-06-21";"1.5";""
"657118127605";"448314816305";"3724106";"2";"SZZ";"A";"2015-05-22";"2015-06-23";"3";""
"448314816405";"448314816305";"3724106";"1";"SZZ1";"A";"";"";"4";""
"427241784205";"427241784105";"3724206";"1";"SZZ";"";"";"2013-06-25";"2";""
"438145614405";"438145614305";"3724306";"1";"SZZ";"";"";"2013-06-20";"1.5";""
"462229382605";"456247732205";"3724706";"1";"SZZ";"";"";"2014-06-18";"1.5";""
"534496746305";"";"3725006";"1";"SZZ";"";"";"2014-06-24";"1.5";""
"541093346805";"541093346705";"3725106";"1";"SZZ";"";"";"2014-08-26";"2.5";""
"539622424805";"539622424705";"3725306";"1";"SZZ";"";"";"2014-06-19";"2";""
"424748968405";"424748968305";"3725506";"1";"SZZ";"";"";"2013-06-21";"1.5";""
"434024827805";"434024827705";"3725606";"1";"SZZ";"";"";"2013-06-21";"2.5";""
"533756133005";"533756132905";"3725706";"1";"SZZ";"";"";"2014-06-18";"2";""
"533750594305";"533750594205";"3725906";"1";"SZZ";"";"";"2014-08-26";"2";""
"424487937405";"424487937305";"3726006";"1";"SZZ";"";"";"";"";""
"428575492605";"421164014305";"3726106";"1";"SZZ";"";"";"2013-06-20";"1";""
"501940098005";"501940097905";"3726306";"1";"SZZ";"";"";"2014-06-18";"2";""
"425791272605";"422622200505";"3726406";"1";"SZZ";"";"";"2013-06-19";"1.5";""
"423034781905";"421576191905";"3726506";"1";"SZZ";"";"";"2013-08-26";"3";""
"432879971505";"432879971405";"3726806";"1";"SZZ";"";"";"2014-06-23";"1.5";""
"436063401305";"434706598105";"3727006";"1";"SZZ";"";"";"2013-08-26";"2.5";""
"419653267505";"413416036805";"3727106";"1";"SZZ";"";"";"2013-06-19";"1";""
"428798076505";"428798076405";"3727206";"1";"SZZ";"";"";"2013-06-19";"1";""
"433801168405";"433800918905";"3727306";"1";"SZZ";"";"";"2013-06-24";"1";""
"415414484905";"319557099005";"3727406";"1";"SZZ";"";"";"2013-06-21";"1.5";""
"657637822905";"437214961405";"3727606";"2";"SZZ";"";"";"";"";""
"437214990705";"437214961405";"3727606";"1";"SZZ1";"";"2015-05-20";"";"4";""
"372312131105";"331518712205";"3727706";"1";"SZZ";"";"";"2013-06-20";"1";""
"425994240205";"425994240105";"3727806";"1";"SZZ";"";"";"2013-06-24";"2";""
"345333588005";"345333587905";"3728106";"1";"SZZ";"";"";"2013-02-04";"1.5";""
"412295215105";"337105771805";"3728406";"1";"SZZ";"";"";"2013-06-24";"2";""
"337110509305";"327044925805";"3728506";"1";"SZZ";"";"";"";"4";""
"421984073305";"421984073205";"3728606";"1";"SZZ";"";"";"2014-06-25";"2";""
"537674891505";"537674891405";"3728806";"1";"SZZ";"";"";"2014-06-17";"2";""
"434945393305";"434706486905";"3728906";"1";"SZZ";"";"";"2013-06-20";"1";""
"429947551205";"429947551105";"3729206";"1";"SZZ";"";"";"2013-06-19";"2";""
"421984876605";"421576282405";"3729406";"1";"SZZ";"";"";"2013-06-24";"2";""
"436764595305";"436764595205";"3729506";"1";"SZZ";"";"";"2014-02-05";"1.5";""
"434024848805";"434024848705";"3729606";"1";"SZZ";"";"";"2013-06-24";"1";""
"421370868605";"421370868505";"3730106";"1";"SZZ";"";"";"2014-02-05";"1.5";""
"435168979205";"435168979105";"3730306";"1";"SZZ";"";"";"2013-06-21";"2";""
"424690377005";"421577085505";"3730406";"1";"SZZ";"";"";"2013-06-19";"1";""
"431985721305";"431985721205";"3730606";"1";"SZZ";"";"";"2013-06-19";"1";""
"423033688605";"423033688505";"3730706";"1";"SZZ";"";"";"2013-06-19";"1";""
"434024806505";"434024806405";"3730906";"1";"SZZ";"";"";"2013-06-20";"1";""
"437908565405";"437908565305";"3731206";"1";"SZZ";"";"";"2013-08-26";"1.5";""
"419411762205";"419411762105";"3731306";"1";"SZZ";"";"";"2013-06-24";"1.5";""
"453388421605";"453388421505";"3731606";"1";"SZZ";"";"";"2014-06-25";"1.5";""
"423237286705";"423237286605";"3731806";"1";"SZZ";"";"";"2013-08-26";"1.5";""
"423648044905";"423648044805";"3731906";"1";"SZZ";"";"";"2013-06-21";"1.5";""
"431985721905";"431985721805";"3732106";"1";"SZZ";"";"";"2014-06-19";"2";""
"436063419105";"436063419005";"3732306";"1";"SZZ";"";"";"2014-06-18";"2";""
"536687236405";"536687236305";"3732406";"1";"SZZ";"";"";"2014-08-26";"2";""
"538397615005";"538397614905";"3732906";"1";"SZZ";"";"";"2014-08-26";"2";""
"435394696905";"435394696805";"3733106";"1";"SZZ";"";"";"2014-06-24";"2";""
"421781385105";"421781385005";"3733406";"1";"SZZ";"";"";"2013-06-25";"1.5";""
"430841588705";"430841588605";"3733806";"1";"SZZ";"";"";"2013-06-21";"1.5";""
"421163641805";"421163641705";"3733906";"1";"SZZ";"";"";"2014-06-24";"1.5";""
"436988886405";"436987944105";"3734106";"1";"SZZ";"";"";"2014-02-05";"3";""
"435168335605";"435168335505";"3734206";"1";"SZZ";"";"";"2013-06-25";"2";""
"533750750205";"533750750105";"3734306";"1";"SZZ";"";"";"";"";""
"421780262905";"421780262805";"3734406";"1";"SZZ";"";"";"2013-06-20";"2";""
"430171413105";"430171412805";"3734606";"1";"SZZ";"";"";"2013-06-21";"2";""
"448314813005";"448314812905";"3734806";"1";"SZZ";"";"";"";"";""
"674800859805";"548864301805";"3735006";"2";"SZZ";"";"2016-01-12";"";"";""
"548864301905";"548864301805";"3735006";"1";"SZZ1";"A";"2015-05-20";"2015-06-16";"4";""
"534496676205";"534496676105";"3735406";"1";"SZZ";"";"";"2014-06-18";"1";""
"435168338005";"435168337905";"3735606";"1";"SZZ";"";"";"2013-06-25";"1.5";""
"421575547405";"419885434005";"3735706";"1";"SZZ";"";"";"2013-06-19";"1.5";""
"436538591105";"436538591005";"3735806";"1";"SZZ";"";"";"2013-06-21";"1.5";""
"587864319305";"";"3735906";"1";"SZZ";"";"";"";"";""
"421984622305";"";"3736306";"1";"SZZ";"";"";"";"";""
"546924661905";"546924661805";"3736506";"1";"SZZ";"";"";"2014-06-19";"1.5";""
"537165137805";"537165137705";"3736606";"1";"SZZ";"";"";"2014-06-19";"1";""
"436538960005";"436538959905";"3736806";"1";"SZZ";"";"";"2013-06-19";"2";""
"424079577705";"194018407304";"3737006";"1";"SZZ";"";"";"2013-06-20";"2";""
"424077677305";"420113723505";"3737106";"1";"SZZ";"";"";"2013-06-25";"1";""
"437439291705";"437439245805";"3737306";"1";"SZZ1";"A";"";"";"4";""
"657118883605";"437439245805";"3737306";"2";"SZZ";"A";"";"2015-06-23";"2.5";""
"421369632105";"421369632005";"3737706";"1";"SZZ";"";"";"2013-06-19";"1.5";""
"425792410605";"425792410505";"3737906";"1";"SZZ";"";"";"2014-06-19";"2";""
"427243567105";"427243567005";"3738006";"1";"SZZ";"";"";"";"4";""
"423239407205";"423239235305";"3738106";"1";"SZZ";"";"";"2013-06-24";"2";""
"426401294205";"426401294105";"3738206";"1";"SZZ";"";"";"2013-06-20";"2.5";""
"418707520205";"418707520105";"3738306";"1";"SZZ";"";"";"2013-06-20";"1.5";""
"436987922005";"436987921905";"3738606";"1";"SZZ";"";"";"";"";""
"426401290705";"426401290605";"3738706";"1";"SZZ";"";"";"2014-06-18";"2";""
"587864078205";"";"3738806";"1";"SZZ";"";"";"";"";""
"534497476305";"534497476205";"3739006";"1";"SZZ";"";"";"2014-06-18";"2";""
"434024700905";"434024700805";"3739506";"1";"SZZ";"";"";"2013-06-24";"1.5";""
"430395303005";"430395302905";"3739706";"1";"SZZ";"";"";"2013-06-21";"1.5";""
"534495731805";"534495731505";"3739906";"1";"SZZ";"";"";"2014-08-26";"1.5";""
"448553108405";"448553108305";"3740106";"1";"SZZ";"";"";"2013-08-26";"2.5";""
"425791112405";"417806635305";"3740206";"1";"SZZ";"";"";"";"";""
"424690536905";"424690289605";"3740506";"1";"SZZ1";"";"";"";"4";""
"629269480505";"424690289605";"3740506";"2";"SZZ";"A";"";"2015-02-04";"2.5";""
"437214869405";"437214869305";"3740806";"1";"SZZ";"";"";"2013-06-20";"1";""
"437215207605";"437215207505";"3740906";"1";"SZZ";"";"";"2013-06-20";"1";""
"431985666205";"431985666105";"3741106";"1";"SZZ";"";"";"2013-06-20";"1.5";""
"445170352605";"445170352505";"3741206";"1";"SZZ";"";"";"2013-06-20";"1.5";""
"542811134505";"542811134405";"3741306";"1";"SZZ";"";"";"2014-06-25";"1.5";""
"434024843205";"434024843105";"3741406";"1";"SZZ";"";"";"2013-08-26";"1.5";""
"425994893005";"425994892905";"3741506";"1";"SZZ";"";"";"2013-06-25";"2";""
"424484954205";"424484954105";"3741706";"1";"SZZ";"";"";"2013-06-21";"2";""
"424282027705";"424282027605";"3741806";"1";"SZZ";"";"";"";"";""
"507694784205";"507694784105";"3742106";"1";"SZZ";"";"";"2014-02-05";"1.5";""
"438603775305";"438603775205";"3742406";"1";"SZZ";"";"";"2014-02-05";"2.5";""
"488991506005";"488991505905";"3742506";"1";"SZZ";"";"";"2014-02-05";"1";""
"428799577605";"428799577505";"3742606";"1";"SZZ";"";"";"2013-06-25";"1";""
"510699406905";"546924616605";"3742706";"1";"SZZ";"A";"2015-05-20";"2015-06-23";"1.5";""
"424077473205";"419885522805";"3743206";"1";"SZZ";"";"";"2013-06-25";"3";""
"422404980705";"422404980605";"3743806";"1";"SZZ";"";"";"2013-06-21";"2";""
"426401295905";"426401295805";"3743906";"1";"SZZ";"";"";"2013-06-20";"2";""
"806625414605";"";"3744606";"1";"SZZ";"";"";"";"";""
"423031676805";"423031676705";"3744706";"1";"SZZ";"";"";"2013-06-21";"2";""
"421780730305";"421780730205";"3744806";"1";"SZZ";"";"";"2013-06-21";"2";""
"425791038405";"425791038305";"3744906";"1";"SZZ";"";"";"2013-06-25";"1.5";""
"424079617305";"424079617205";"3745206";"1";"SZZ";"";"";"2013-06-25";"1.5";""
"401405088505";"401405088405";"3745306";"1";"SZZ";"";"";"2013-06-19";"2";""
"432434447005";"432434446905";"3745406";"1";"SZZ";"";"";"2013-06-21";"1.5";""
"534497488905";"534497488805";"3745506";"1";"SZZ";"";"";"2014-06-17";"2.5";""
"435394393905";"435394393805";"3745706";"1";"SZZ";"";"";"2013-06-19";"1.5";""
"533750649605";"533750649505";"3745806";"1";"SZZ";"";"";"2014-08-26";"2";""
"430617777205";"430617777105";"3745906";"1";"SZZ";"";"";"2013-06-21";"2";""
"418037211105";"331277580205";"3746306";"1";"SZZ";"";"";"2013-06-19";"2.5";""
"541575804205";"541575804105";"3746606";"1";"SZZ";"";"";"";"";""
"445409841905";"445409841805";"3746706";"1";"SZZ";"";"";"2013-06-21";"2";""
"424748958205";"424748958105";"3746806";"1";"SZZ";"";"";"2013-08-26";"2";""
"425994717505";"425994717405";"3746906";"1";"SZZ";"";"";"2013-06-24";"1";""
"430171786705";"430171786605";"3747006";"1";"SZZ";"";"";"2014-06-24";"1";""
"423032276705";"423032276605";"3747206";"1";"SZZ";"";"";"2013-06-25";"1.5";""
"423239493705";"423239493605";"3747306";"1";"SZZ";"";"";"2013-06-24";"2";""
"453152740205";"331518705405";"3747506";"1";"SZZ";"";"";"2014-02-05";"1.5";""
"423031612505";"423031612405";"3747606";"1";"SZZ";"";"";"2013-06-24";"2";""
"424690766605";"424690766505";"3747706";"1";"SZZ";"";"";"2013-06-24";"1";""
"539383338705";"539383338605";"3748206";"1";"SZZ";"";"";"2014-06-17";"2";""
"423031640505";"423031640405";"3749206";"1";"SZZ";"";"";"2013-08-26";"2.5";""
"421577102505";"421163949305";"3749306";"1";"SZZ";"";"";"2013-06-19";"1.5";""
"542058339505";"542058339405";"3749406";"1";"SZZ";"";"";"";"";""
"533750748405";"533750748305";"3749506";"1";"SZZ";"";"";"2014-06-23";"1.5";""
"425994773505";"425994773405";"3749606";"1";"SZZ";"";"";"2013-06-25";"2";""
"468577036805";"432657129205";"3750006";"1";"SZZ";"A";"2015-01-28";"";"1";""
"446621506605";"428797613605";"3750106";"1";"SZZ";"";"";"2013-06-20";"1";""
"437440075605";"437440075505";"3750206";"1";"SZZ";"";"";"2013-06-20";"2.5";""
"481397737505";"481144994405";"3750606";"1";"SZZ";"";"";"2014-06-24";"2";""
"538396140805";"538396140705";"3750806";"1";"SZZ";"";"";"2014-06-18";"2";""
"426401275405";"426401275305";"3750906";"1";"SZZ";"";"";"";"";""
"424282689605";"424282689505";"3751506";"1";"SZZ";"";"";"2013-06-20";"1.5";""
"587864078405";"";"3751706";"1";"SZZ";"";"";"";"";""
"437439443705";"437439443605";"3751806";"1";"SZZ";"";"";"";"";""
"587864078505";"";"3751906";"1";"SZZ";"";"";"";"";""
"537671379505";"537671379405";"3752106";"1";"SZZ";"A";"2015-01-28";"";"2";""
"437439699205";"437439699105";"3752206";"1";"SZZ";"";"";"2013-06-21";"1.5";""
"450006751305";"551553760305";"3752806";"1";"SZZ";"";"";"";"";""
"429475520305";"429475520205";"3753006";"1";"SZZ";"";"";"2013-08-26";"1.5";""
"423239498305";"423239498205";"3753306";"1";"SZZ";"";"";"2013-06-24";"1";""
"541575750005";"541575749905";"3753506";"1";"SZZ";"A";"2015-05-20";"2015-06-22";"3";""
"415130855005";"415130854905";"3753806";"1";"SZZ";"";"";"2013-06-19";"1.5";""
"538635686905";"538635686805";"3753906";"1";"SZZ";"A";"2015-01-28";"";"2";""
"538635905105";"538635905005";"3754006";"1";"SZZ";"";"";"2014-06-17";"1.5";""
"436063420605";"436063420505";"3754206";"1";"SZZ";"";"";"2013-06-25";"1.5";""
"424079613305";"424079613205";"3754306";"1";"SZZ";"";"";"2013-06-24";"1.5";""
"432434206905";"432434206805";"3754406";"1";"SZZ";"";"";"2013-06-21";"2";""
"436063427205";"436063427105";"3754706";"1";"SZZ";"";"";"2014-08-26";"1.5";""
"427449960205";"427449960105";"3754806";"1";"SZZ";"";"";"2013-06-19";"2";""
"437440411205";"423860462705";"3755106";"1";"SZZ";"";"";"";"";""
"458870929605";"458870929505";"3755606";"1";"SZZ";"";"";"";"";""
"448552027605";"448552027505";"3756306";"1";"SZZ";"";"";"2014-08-26";"2";""
"433116157105";"433116157005";"3756606";"1";"SZZ";"";"";"2014-02-05";"2";""
"475524028905";"429023052805";"3756706";"1";"SZZ";"";"";"";"";""
"436764013505";"436764013205";"3756906";"1";"SZZ";"";"";"2013-06-25";"2.5";""
"423239488005";"423239487905";"3757306";"1";"SZZ";"";"";"2013-06-24";"1";""
"674800815505";"541090203005";"3757406";"2";"SZZ";"A";"2016-01-28";"2016-02-09";"4";""
"541090203105";"541090203005";"3757406";"1";"SZZ1";"A";"2015-05-20";"2015-06-16";"4";""
"423239489305";"423239489205";"3757506";"1";"SZZ";"";"";"2013-06-24";"1";""
"439060112705";"439060112605";"3757606";"1";"SZZ";"";"";"2013-06-25";"2";""
"421164027605";"208314002405";"3757706";"1";"SZZ";"";"";"";"4";""
"475524083905";"546208738905";"3757906";"1";"SZZ";"A";"";"";"2.5";""
"541331993605";"541331993505";"3758206";"1";"SZZ";"";"";"2014-06-18";"2";""
"346520099005";"328089800905";"3759206";"1";"SZZ";"";"";"2013-06-24";"3";""
"429256616605";"429256616505";"3759306";"1";"SZZ";"";"";"2013-06-19";"2";""
"538157381105";"538157381005";"3759506";"1";"SZZ";"";"";"2014-08-26";"2";""
"429025627305";"429025627205";"3759906";"1";"SZZ";"";"";"2014-02-05";"2";""
"436988373105";"436988373005";"3760206";"1";"SZZ";"";"";"2013-06-19";"2";""
"424079451505";"423442330305";"3760706";"1";"SZZ";"";"";"2013-06-25";"2";""
"443248476505";"443248476205";"3760906";"1";"SZZ";"";"";"";"";""
"541818249705";"541818249605";"3761006";"1";"SZZ";"A";"2015-05-20";"2015-06-17";"2";""
"430171524505";"430171524405";"3761106";"1";"SZZ";"";"";"2013-06-21";"2";""
"420319010705";"420318699005";"3761406";"1";"SZZ";"";"";"2013-06-20";"1.5";""
"429253190405";"429253190305";"3761906";"1";"SZZ";"";"";"2013-06-24";"1.5";""
"548625389005";"548625388905";"3762106";"1";"SZZ";"";"";"2014-06-23";"1.5";""
"423239553705";"423239549305";"3762206";"1";"SZZ";"";"";"2014-06-17";"1";""
"510270706505";"";"3762306";"1";"SZZ";"";"";"";"";""
"430171193205";"349394680705";"3762806";"1";"SZZ";"";"";"2014-06-19";"2.5";""
"534497329605";"534497329505";"3763006";"1";"SZZ";"";"";"2014-06-24";"2";""
"414286643905";"307041784305";"3763206";"1";"SZZ";"";"";"2013-06-20";"1";""
"453621683705";"453387817705";"3763306";"1";"SZZ";"";"";"2013-06-25";"1.5";""
"420318461905";"420318461805";"3763406";"1";"SZZ";"";"";"";"";""
"765083268205";"556244209505";"3763706";"2";"SZZ";"";"2017-01-10";"";"";""
"556244209605";"556244209505";"3763706";"1";"SZZ1";"A";"2016-05-18";"2016-06-28";"4";""
"443483896405";"733569217805";"3763806";"1";"SZZ";"A";"2016-05-06";"2016-06-21";"2.5";""
"430395351505";"430395351405";"3764306";"1";"SZZ";"";"";"2013-08-26";"2";""
"421163917705";"421163917605";"3764606";"1";"SZZ";"";"";"2014-02-05";"2";""
"434945406205";"434945406105";"3764706";"1";"SZZ";"";"";"2013-06-20";"2";""
"421370813005";"421163948305";"3764906";"1";"SZZ";"";"";"2014-02-05";"1.5";""
"542059938805";"542059938705";"3765106";"1";"SZZ";"";"";"";"";""
"425994613205";"425994610505";"3765306";"1";"SZZ";"";"";"2013-06-24";"1.5";""
"538157635205";"538157635105";"3765406";"1";"SZZ";"";"";"";"";""
"421780158405";"329070137805";"3765706";"1";"SZZ";"";"";"2014-06-25";"1.5";""
"421575981005";"421575980905";"3765906";"1";"SZZ";"";"";"2013-06-24";"2";""
"438372910205";"438372910105";"3766006";"1";"SZZ";"";"";"2014-08-26";"2.5";""
"434706585805";"434706585705";"3766206";"1";"SZZ";"";"";"2013-06-25";"1";""
"629269444305";"557237500805";"3766306";"2";"SZZ";"A";"";"";"2.5";""
"423239015105";"557237500805";"3766306";"1";"SZZ1";"";"2015-01-28";"";"4";""
"428799292905";"428799292805";"3766406";"1";"SZZ";"";"";"2013-06-21";"1.5";""
"436988171405";"436988171305";"3766506";"1";"SZZ";"";"";"2013-06-21";"1.5";""
"430395363105";"430395362505";"3766606";"1";"SZZ";"";"";"2014-06-24";"2";""
"424690856005";"424690855905";"3766806";"1";"SZZ";"";"";"2013-06-19";"2";""
"436063418805";"436063418705";"3766906";"1";"SZZ";"";"";"2013-06-25";"1.5";""
"657120873005";"205990759505";"3767106";"2";"SZZ";"A";"";"2015-06-22";"4";""
"445407812905";"205990759505";"3767106";"1";"SZZ1";"A";"2015-01-28";"";"4";""
"481655029705";"481655029605";"3767206";"1";"SZZ";"";"";"2014-02-05";"2";""
"401405156905";"401405156805";"3767306";"1";"SZZ";"";"";"2013-06-24";"1";""
"425587490505";"425587453805";"3767406";"1";"SZZ";"";"";"2013-06-25";"1";""
"535957633005";"535957632905";"3767506";"1";"SZZ";"";"";"2014-08-26";"2.5";""
"423031196205";"423031196105";"3767606";"1";"SZZ";"";"";"2013-06-19";"1.5";""
"430171431205";"430171431105";"3767706";"1";"SZZ";"";"";"";"";""
"424749000305";"424749000205";"3767906";"1";"SZZ";"";"";"";"4";""
"424486777105";"424486777005";"3768306";"1";"SZZ";"";"";"2013-06-19";"2.5";""
"449770720905";"449770720805";"3768506";"1";"SZZ";"";"";"2013-06-21";"1.5";""
"430395063305";"430395063205";"3768606";"1";"SZZ";"";"";"2013-06-19";"1.5";""
"423034781405";"423034781305";"3768906";"1";"SZZ";"";"";"2013-06-21";"2";""
"425792398505";"425792398405";"3769106";"1";"SZZ";"";"";"";"";""
"540832252105";"540832252005";"3769206";"1";"SZZ1";"A";"2015-05-20";"2015-06-17";"4";""
"674800852705";"540832252005";"3769206";"2";"SZZ";"A";"2015-08-18";"2015-08-31";"3";""
"424690672905";"424690672705";"3769306";"1";"SZZ";"";"";"2013-06-24";"1.5";""
"429026108605";"429026108505";"3769606";"1";"SZZ";"";"";"2013-08-26";"1.5";""
"426820685805";"422416981505";"3769806";"1";"SZZ";"";"";"2014-02-05";"2";""
"421577101505";"205990760705";"3770006";"1";"SZZ";"";"";"2013-06-24";"1.5";""
"418710143705";"333221321105";"3770406";"1";"SZZ";"";"";"2013-06-24";"2";""
"538156393705";"538156393605";"3770506";"1";"SZZ";"";"";"2014-06-19";"1.5";""
"424486737505";"424486719305";"3770706";"1";"SZZ";"";"";"2013-06-21";"1.5";""
"533750595105";"533750595005";"3770806";"1";"SZZ1";"A";"2015-05-20";"2015-06-22";"4";""
"674800814605";"533750595005";"3770806";"2";"SZZ";"A";"2016-01-07";"2016-02-09";"3";""
"434024947805";"430841589705";"3770906";"1";"SZZ";"";"";"";"";""
"421577075405";"421577075305";"3771506";"1";"SZZ";"";"";"2013-06-19";"2";""
"425791129005";"425791128905";"3771606";"1";"SZZ";"";"";"2013-06-21";"2";""
"657118896005";"420522420505";"3771706";"2";"SZZ";"A";"";"2015-06-24";"4";""
"470060854705";"420522420505";"3771706";"1";"SZZ1";"A";"";"";"4";""
