studium_id,dokoncil_semestr,BI-PA1_znamka,BI-PA1_poradi_zapisu,BI-PAI_znamka,BI-PAI_poradi_zapisu,BI-CAO_znamka,BI-CAO_poradi_zapisu,BI-PS1_znamka,BI-PS1_poradi_zapisu,BI-MLO_znamka,BI-MLO_poradi_zapisu,BI-ZMA_znamka,BI-ZMA_poradi_zapisu,pocet_kreditu_semestr_1
12993306,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,2.5,1.0,30.0
12993806,1.0,2.5,1.0,3.0,1.0,1.5,1.0,3.0,1.0,1.5,1.0,3.0,1.0,30.0
12993906,1.0,2.5,1.0,2.0,1.0,1.0,1.0,1.5,1.0,2.5,1.0,2.5,1.0,30.0
12994206,1.0,1.5,1.0,2.5,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.5,1.0,30.0
15575506,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,1.5,1.0,2.0,1.0,26.0
12994306,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,30.0
12994506,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.5,1.0,25.0
12994706,1.0,2.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,1.5,1.0,2.5,1.0,30.0
12994806,1.0,1.0,1.0,1.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.5,1.0,30.0
12995006,0.0,4.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,18.0
12995306,0.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.5,1.0,4.0,1.0,15.0
12995406,1.0,4.0,1.0,2.5,1.0,1.5,1.0,3.0,1.0,3.0,1.0,4.0,1.0,18.0
12995506,1.0,2.0,1.0,2.0,1.0,1.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,30.0
12996106,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.5,1.0,30.0
12996606,0.0,4.0,1.0,2.0,1.0,1.5,1.0,4.0,1.0,2.0,1.0,4.0,1.0,15.0
12997006,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,3.0,1.0,30.0
12997106,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.5,1.0,1.5,1.0,1.5,1.0,30.0
12997206,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.0,1.0,30.0
12997306,1.0,3.0,1.0,3.0,1.0,1.5,1.0,3.0,1.0,3.0,1.0,4.0,1.0,24.0
12997406,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0
12997706,0.0,4.0,1.0,3.0,1.0,1.5,1.0,4.0,1.0,2.5,1.0,4.0,1.0,15.0
12998706,1.0,2.5,1.0,3.0,1.0,1.5,1.0,2.0,1.0,4.0,1.0,4.0,1.0,19.0
12998806,1.0,2.5,1.0,2.5,1.0,1.5,1.0,3.0,1.0,2.0,1.0,2.0,1.0,30.0
12998906,1.0,1.5,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.5,1.0,3.0,1.0,30.0
12999006,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0
16191706,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,20.0
12999106,0.0,2.5,1.0,2.5,1.0,1.0,1.0,2.5,1.0,4.0,1.0,4.0,1.0,19.0
12999606,1.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.5,1.0,4.0,1.0,19.0
12999806,1.0,2.5,1.0,2.0,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.0,1.0,30.0
13000006,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,1.5,1.0,2.5,1.0,30.0
16184406,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,31.0
13000106,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,4.0,1.0,24.0
13000406,1.0,2.5,1.0,2.0,1.0,1.0,1.0,2.5,1.0,4.0,1.0,2.5,1.0,25.0
13000506,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,30.0
13000906,1.0,3.0,1.0,1.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,4.0,1.0,24.0
13001606,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,2.5,1.0,30.0
14309006,0.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,15.0
13002006,1.0,3.0,1.0,2.5,1.0,1.5,1.0,3.0,1.0,4.0,1.0,3.0,1.0,25.0
16189906,1.0,4.0,1.0,2.0,1.0,1.5,1.0,2.5,1.0,4.0,1.0,2.5,1.0,19.0
13002406,1.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,4.0,1.0,18.0
13002606,0.0,2.5,1.0,2.5,1.0,1.0,1.0,2.5,1.0,4.0,1.0,4.0,1.0,19.0
15572606,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.5,1.0,4.0,1.0,18.0
13002906,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.5,1.0,4.0,1.0,24.0
13003106,1.0,2.5,1.0,2.5,1.0,1.5,1.0,4.0,1.0,4.0,1.0,4.0,1.0,16.0
13003406,1.0,4.0,1.0,2.5,1.0,2.5,1.0,3.0,1.0,2.5,1.0,3.0,1.0,24.0
13003506,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.5,1.0,3.0,1.0,30.0
13003606,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.5,1.0,1.5,1.0,2.5,1.0,30.0
15613406,1.0,2.5,1.0,2.5,1.0,1.5,1.0,3.0,1.0,2.0,1.0,4.0,1.0,18.0
13003906,1.0,2.5,1.0,2.5,1.0,1.5,1.0,3.0,1.0,2.0,1.0,3.0,1.0,30.0
13004006,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.5,1.0,30.0
13004406,0.0,4.0,1.0,3.0,1.0,1.5,1.0,3.0,1.0,2.5,1.0,4.0,1.0,18.0
13004706,0.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0
13004806,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,2.0,1.0,2.0,1.0,30.0
13005106,0.0,4.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,16.0
13005506,1.0,2.5,1.0,2.5,1.0,1.5,1.0,3.0,1.0,3.0,1.0,4.0,1.0,24.0
13005906,1.0,2.5,1.0,2.0,1.0,1.5,1.0,2.5,1.0,4.0,1.0,4.0,1.0,19.0
13006306,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,2.0,1.0,30.0
14245206,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.5,1.0,24.0
13006506,1.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,20.0
13006806,1.0,2.5,1.0,3.0,1.0,1.0,1.0,2.5,1.0,4.0,1.0,4.0,1.0,19.0
13007306,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,16.0
13007406,1.0,3.0,1.0,2.0,1.0,1.5,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0
18584106,1.0,2.0,1.0,1.5,1.0,1.5,1.0,1.5,1.0,2.0,1.0,2.5,1.0,23.0
13007606,1.0,2.0,1.0,3.0,1.0,1.5,1.0,3.0,1.0,3.0,1.0,4.0,1.0,24.0
13007806,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.5,1.0,30.0
13008306,1.0,4.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.0,1.0,24.0
13008606,1.0,2.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,4.0,1.0,24.0
13009406,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,4.0,1.0,24.0
13009506,1.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,25.0
13009706,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,30.0
13010006,1.0,2.0,1.0,2.5,1.0,1.5,1.0,2.5,1.0,1.5,1.0,3.0,1.0,30.0
13010406,0.0,2.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,16.0
13011906,1.0,2.0,1.0,2.5,1.0,2.5,1.0,3.0,1.0,2.0,1.0,4.0,1.0,24.0
18581906,1.0,3.0,1.0,2.0,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,27.0
15618906,1.0,3.0,1.0,2.0,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,25.0
16754406,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.5,1.0,2.5,1.0,18.0
13012806,0.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0
13013506,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.5,1.0,30.0
13013906,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.5,1.0,2.0,1.0,30.0
13014406,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,3.0,1.0,30.0
13014506,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,1.5,1.0,4.0,1.0,24.0
15549506,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.5,1.0,2.5,1.0,22.0
13014706,1.0,3.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0
13014906,1.0,3.0,1.0,2.5,1.0,1.5,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0
13015706,1.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.5,1.0,2.5,1.0,19.0
13016606,1.0,2.0,1.0,2.0,1.0,1.5,1.0,3.0,1.0,4.0,1.0,2.5,1.0,25.0
16711706,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.5,1.0,18.0
14241606,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,24.0
16712906,0.0,2.5,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.5,1.0,16.0
12999706,1.0,4.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.5,1.0,24.0
13004506,1.0,3.0,1.0,2.0,1.0,1.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,30.0
13012006,0.0,4.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,16.0
12978306,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.5,1.0,2.0,1.0,30.0
12976306,1.0,3.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,2.5,1.0,4.0,1.0,19.0
12963806,1.0,2.0,1.0,3.0,1.0,1.5,1.0,4.0,1.0,2.5,1.0,4.0,1.0,19.0
12980206,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.5,1.0,30.0
12961706,1.0,2.5,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.5,1.0,30.0
12959706,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,4.0,1.0,18.0
12964206,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,3.0,1.0,1.5,1.0,30.0
12976906,0.0,3.0,1.0,2.5,1.0,1.5,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0
12982806,1.0,2.5,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,25.0
13007106,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,30.0
12954806,0.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,4.0,1.0,24.0
12995606,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,30.0
12963006,0.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,18.0
12970906,1.0,2.5,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.5,1.0,1.5,1.0,30.0
12998306,1.0,3.0,1.0,2.5,1.0,1.5,1.0,4.0,1.0,1.5,1.0,4.0,1.0,19.0
12954906,1.0,3.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.0,1.0,30.0
15555506,1.0,3.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.0,1.0,36.0
12957106,1.0,2.5,1.0,3.0,1.0,1.5,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0
12959906,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,25.0
12960106,1.0,2.5,1.0,1.5,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.5,1.0,30.0
12960206,1.0,1.0,1.0,2.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,30.0
12960606,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.5,1.0,30.0
15617206,1.0,2.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,26.0
12960706,1.0,2.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0
12949306,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.5,1.0,2.5,1.0,30.0
13002306,1.0,2.0,1.0,1.5,1.0,1.0,1.0,3.0,1.0,1.5,1.0,1.5,1.0,30.0
12986006,1.0,2.5,1.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,25.0
15599006,0.0,2.5,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,15.0
13002806,1.0,2.5,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0
13005206,0.0,4.0,1.0,4.0,1.0,2.5,1.0,4.0,1.0,3.0,1.0,3.0,1.0,16.0
12961406,1.0,3.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0
12966106,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,3.0,1.0,2.5,1.0,30.0
12988306,1.0,2.5,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,1.5,1.0,30.0
12964906,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.0,30.0
12968406,1.0,2.5,1.0,2.0,1.0,1.5,1.0,3.0,1.0,4.0,1.0,4.0,1.0,21.0
12978606,1.0,2.5,1.0,2.0,1.0,1.5,1.0,2.5,1.0,2.5,1.0,4.0,1.0,24.0
14305306,1.0,3.0,1.0,2.5,1.0,2.5,1.0,4.0,1.0,4.0,1.0,2.5,1.0,17.0
12997806,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.0,1.0,30.0
13016206,0.0,3.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0
12964306,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,30.0
12970306,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,2.5,1.0,30.0
14282206,0.0,2.5,1.0,2.5,1.0,2.5,1.0,4.0,1.0,3.0,1.0,4.0,1.0,15.0
12971406,0.0,3.0,1.0,2.5,1.0,2.5,1.0,4.0,1.0,4.0,1.0,4.0,1.0,16.0
12984906,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.5,1.0,2.0,1.0,1.5,1.0,30.0
12968206,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.5,1.0,30.0
13004606,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.5,1.0,2.5,1.0,30.0
12976706,1.0,2.0,1.0,2.5,1.0,1.0,1.0,1.5,1.0,2.0,1.0,2.0,1.0,30.0
12971906,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,2.5,1.0,30.0
12966806,1.0,3.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,24.0
12968306,1.0,1.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.0,1.0,32.0
12968506,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.5,1.0,2.0,1.0,1.5,1.0,30.0
12974206,1.0,1.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,30.0
12987606,0.0,3.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,19.0
12988906,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,25.0
12989606,1.0,2.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.5,1.0,30.0
16714106,1.0,2.5,1.0,3.0,1.0,1.5,1.0,3.0,1.0,2.5,1.0,2.0,1.0,15.0
14251206,1.0,3.0,1.0,2.5,1.0,1.0,1.0,1.5,1.0,2.0,1.0,2.0,1.0,30.0
14316006,0.0,4.0,1.0,4.0,1.0,1.5,1.0,4.0,1.0,2.0,1.0,1.0,1.0,16.0
16724306,1.0,2.5,1.0,1.5,1.0,1.5,1.0,2.5,1.0,2.0,1.0,2.0,1.0,39.0
14318606,1.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,2.5,1.0,19.0
13110406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0
15564806,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,30.0
14806506,1.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,1.5,1.0,24.0
14299606,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0
14811306,0.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,4.0,1.0,15.0
16773606,1.0,2.0,1.0,2.5,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,30.0
18061106,1.0,2.0,1.0,1.0,1.0,1.5,1.0,2.0,1.0,2.5,1.0,2.0,1.0,23.0
13519906,1.0,4.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,18.0
14295206,1.0,2.5,1.0,3.0,1.0,2.5,1.0,3.0,1.0,2.5,1.0,4.0,1.0,24.0
13518206,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,2.5,1.0,1.5,1.0,30.0
13512106,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.0,1.0,30.0
13511006,1.0,2.5,1.0,2.5,1.0,1.0,1.0,1.5,1.0,2.5,1.0,4.0,1.0,24.0
13511306,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,1.5,1.0,1.5,1.0,30.0
13511806,1.0,4.0,1.0,3.0,1.0,2.5,1.0,4.0,1.0,4.0,1.0,2.5,1.0,16.0
13516106,1.0,2.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,30.0
13514306,1.0,2.5,1.0,2.0,1.0,1.5,1.0,2.0,1.0,4.0,1.0,4.0,1.0,19.0
13518906,1.0,3.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.0,1.0,30.0
15592106,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.5,1.0,26.0
13513206,0.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,4.0,1.0,18.0
13516306,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,15.0
14292706,1.0,2.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,2.0,1.0,22.0
13517306,0.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,19.0
13512506,1.0,1.5,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,2.0,1.0,30.0
13514706,1.0,1.5,1.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.5,1.0,25.0
13516206,1.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,2.5,1.0,3.0,1.0,19.0
13518706,0.0,4.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,2.5,1.0,2.5,1.0,19.0
15622606,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.5,1.0,2.5,1.0,2.0,1.0,32.0
13511606,1.0,1.0,1.0,3.0,1.0,1.5,1.0,2.5,1.0,3.0,1.0,3.0,1.0,30.0
13519506,0.0,3.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0
13510406,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.0,1.0,30.0
13514106,1.0,3.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.5,1.0,25.0
13515406,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.5,1.0,4.0,1.0,24.0
13511906,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,2.5,1.0,4.0,1.0,24.0
14283606,0.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.5,1.0,4.0,1.0,19.0
13509806,0.0,2.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0
13510606,1.0,2.5,1.0,2.0,1.0,1.5,1.0,4.0,1.0,2.5,1.0,4.0,1.0,19.0
16191806,1.0,2.5,1.0,2.0,1.0,1.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,22.0
13509606,1.0,4.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.0,1.0,24.0
13514906,1.0,3.0,1.0,2.5,1.0,1.5,1.0,2.5,1.0,4.0,1.0,3.0,1.0,25.0
14252906,0.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.5,1.0,4.0,1.0,24.0
13513906,0.0,2.5,1.0,2.5,1.0,1.0,1.0,4.0,1.0,2.5,1.0,2.0,1.0,25.0
13513106,0.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,16.0
13513706,1.0,1.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0
13509406,0.0,2.5,1.0,3.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,2.5,1.0,20.0
14296906,0.0,2.0,1.0,3.0,1.0,1.5,1.0,1.5,1.0,2.5,1.0,4.0,1.0,19.0
16753506,1.0,2.0,1.0,3.0,1.0,1.5,1.0,1.5,1.0,2.5,1.0,4.0,1.0,28.0
13511106,1.0,4.0,1.0,1.5,1.0,1.5,1.0,3.0,1.0,4.0,1.0,2.5,1.0,19.0
13510306,0.0,3.0,1.0,2.5,1.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,24.0
16747206,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.5,1.0,1.5,1.0,25.0
13514406,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,30.0
14812706,1.0,4.0,1.0,2.5,1.0,1.5,1.0,2.5,1.0,2.5,1.0,4.0,1.0,18.0
13624106,0.0,4.0,1.0,2.5,1.0,1.5,1.0,4.0,1.0,2.5,1.0,3.0,1.0,19.0
14265906,1.0,3.0,1.0,2.0,1.0,1.5,1.0,3.0,1.0,3.0,1.0,2.0,1.0,30.0
14291106,1.0,4.0,1.0,3.0,1.0,1.5,1.0,3.0,1.0,4.0,1.0,2.5,1.0,19.0
16749306,1.0,2.5,1.0,3.0,1.0,1.5,1.0,2.0,1.0,2.5,1.0,2.5,1.0,25.0
14808106,0.0,4.0,1.0,3.0,1.0,1.5,1.0,4.0,1.0,4.0,1.0,3.0,1.0,16.0
13678706,1.0,3.0,1.0,1.5,1.0,1.0,1.0,2.5,1.0,4.0,1.0,4.0,1.0,19.0
13678806,0.0,4.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,2.5,1.0,3.0,1.0,19.0
13678906,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.5,1.0,4.0,1.0,4.0,1.0,19.0
16712306,0.0,2.5,1.0,2.5,1.0,1.5,1.0,1.5,1.0,2.5,1.0,2.0,1.0,23.0
14243006,1.0,4.0,1.0,4.0,1.0,1.5,1.0,4.0,1.0,2.5,1.0,3.0,1.0,16.0
15580006,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.5,1.0,2.0,1.0,30.0
14283406,1.0,4.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,1.5,1.0,1.0,1.0,24.0
17949406,0.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.5,1.0,19.0
14256806,1.0,4.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,4.0,1.0,2.5,1.0,19.0
14253706,1.0,3.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,4.0,1.0,24.0
16721606,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,1.5,1.0,19.0
15616106,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,4.0,1.0,2.5,1.0,25.0
14309506,0.0,4.0,1.0,2.5,1.0,1.5,1.0,3.0,1.0,2.5,1.0,4.0,1.0,18.0
14279506,1.0,3.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.0,1.0,30.0
14265006,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.5,1.0,2.5,1.0,1.5,1.0,27.0
14290006,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0
14256706,1.0,4.0,1.0,2.5,1.0,2.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,15.0
15603506,1.0,2.0,1.0,2.5,1.0,2.0,1.0,2.5,1.0,1.0,1.0,1.5,1.0,26.0
14300206,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,1.0,1.0,30.0
16757106,1.0,2.5,1.0,2.5,1.0,1.0,1.0,1.5,1.0,2.5,1.0,1.0,1.0,25.0
15598806,1.0,4.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.5,1.0,2.0,1.0,19.0
14803906,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.0,1.0,30.0
