studium_id,typ_programu,forma_studia,datum_zahajeni,datum_ukonceni,rocnik,studijni_stav,studuje,jazyk_vyuky,ukonceni_zpusob,rok_maturity,odkud_skola_kod
7834406,B,P,2013,2014,1.0,3,K,CS,2.0,2013,335410
8393706,B,P,2013,2014,1.0,3,K,CS,2.0,2013,61388866
8393306,B,P,2013,2014,1.0,3,K,CS,2.0,2013,82201
7798806,B,P,2013,2016,3.0,17,K,CS,1.0,2013,62690019
7797606,B,K,2013,2014,1.0,7,K,CS,3.0,2003,600004741
7795906,B,P,2013,2017,4.0,17,K,CS,1.0,2013,81841
7841906,B,P,2013,2016,3.0,3,K,CS,2.0,2013,638421
7829406,B,P,2013,2016,4.0,7,K,CS,3.0,2010,76953
7831706,B,P,2013,2016,3.0,17,K,CS,1.0,2012,60103329
7835206,B,P,2013,2014,1.0,3,K,CS,2.0,2013,76953
7828006,B,K,2013,2014,1.0,7,K,CS,3.0,2011,638374
8394606,B,P,2013,2014,1.0,3,K,CS,2.0,2013,638374
8394206,B,P,2013,2015,3.0,3,K,CS,2.0,2013,63109026
7832606,B,P,2013,2014,1.0,7,K,CS,3.0,2006,48161110
7833006,B,P,2013,2016,3.0,17,K,CS,1.0,2013,335410
8396906,B,P,2013,2014,1.0,7,K,CS,3.0,2010,49314912
7798106,B,P,2013,2018,5.0,17,K,CS,1.0,2013,61385476
8399906,B,P,2013,2014,1.0,7,K,CS,3.0,2012,999999999
7799606,B,P,2013,2016,3.0,17,K,CS,1.0,2013,638188
7829806,B,P,2013,2015,2.0,3,K,CS,2.0,2013,108054071
7829506,B,P,2013,2017,4.0,17,K,CS,1.0,2012,81876
8393906,B,P,2013,2014,2.0,3,K,CS,2.0,2013,108001491
7802606,B,P,2013,2014,1.0,3,K,CS,2.0,2013,82252
8394006,B,P,2013,2014,2.0,7,K,CS,3.0,2013,61386855
7829906,B,P,2013,2017,4.0,17,K,CS,1.0,2013,559237
7833106,B,P,2013,2014,1.0,3,K,CS,2.0,2013,81931
7797306,B,P,2013,2015,3.0,3,K,CS,2.0,2013,49625446
7796906,B,K,2013,2015,3.0,3,K,CS,2.0,2013,666122
7813306,B,K,2013,2014,1.0,7,K,CS,3.0,2011,380385
7842806,B,P,2013,2014,2.0,7,K,CS,3.0,2013,999999999
7809106,B,P,2013,2015,3.0,7,K,CS,3.0,2013,72753
7845806,B,P,2013,2014,1.0,7,K,CS,3.0,2013,335410
7814006,B,P,2013,2015,2.0,7,K,CS,3.0,2013,60650443
7838106,B,P,2013,2014,2.0,3,K,CS,2.0,2013,69027
7805506,B,P,2013,2015,3.0,7,K,CS,3.0,2010,999999999
7842406,B,P,2013,2017,4.0,17,K,CS,1.0,2013,76970
7819806,B,P,2013,2016,3.0,17,K,CS,1.0,2012,61388866
7809206,B,P,2013,2014,1.0,7,K,CS,3.0,2013,108001491
7786706,B,K,2013,2014,1.0,7,K,CS,3.0,2008,110032624
7841406,B,P,2013,2017,4.0,17,K,CS,1.0,2012,108001491
7847406,B,P,2013,2015,3.0,3,K,CS,2.0,2013,999999999
7846906,B,P,2013,2015,3.0,3,K,CS,2.0,2013,666122
7810406,B,P,2013,2017,4.0,17,K,CS,1.0,2007,999999999
7846006,B,P,2013,2017,4.0,17,K,CS,1.0,2013,60884703
7810606,B,P,2013,2014,1.0,7,K,CS,3.0,2013,61386022
8395606,B,P,2013,2014,1.0,7,K,CS,3.0,2013,638374
7846206,B,P,2013,2015,3.0,3,K,CS,2.0,2013,108006948
7843606,B,P,2013,2015,3.0,3,K,CS,2.0,2013,60446218
7811806,B,P,2013,2014,1.0,3,K,CS,2.0,2013,601535
7811206,B,P,2013,2017,4.0,17,K,CS,1.0,2011,600009009
7837706,B,P,2013,2013,1.0,3,K,CS,2.0,2012,110400666
7805606,B,P,2013,2014,1.0,3,K,CS,2.0,2013,108001342
7786906,B,P,2013,2014,1.0,7,K,CS,3.0,2013,61386855
7842006,B,P,2013,2016,3.0,17,K,CS,1.0,2013,2518333
7806906,B,P,2013,2014,1.0,7,K,CS,3.0,2013,108035743
7842106,B,P,2013,2014,2.0,3,K,CS,2.0,2013,638323
8398206,B,P,2013,2014,1.0,7,K,CS,3.0,2007,601403
7807906,B,P,2013,2014,1.0,3,K,CS,2.0,2012,600007502
7810706,B,P,2013,2014,2.0,3,K,CS,2.0,2013,108006948
7839806,B,P,2013,2016,3.0,17,K,CS,1.0,2013,102789207
7807006,B,K,2013,2014,1.0,7,K,CS,3.0,2012,60446234
7842206,B,P,2013,2018,5.0,17,K,CS,1.0,2013,638374
7829606,B,P,2013,2016,3.0,17,K,CS,1.0,2013,44434324
7801306,B,P,2013,2014,1.0,7,K,CS,3.0,2013,638421
8391006,B,P,2013,2014,1.0,7,K,CS,3.0,2013,335533
8400006,B,P,2013,2014,2.0,7,K,CS,3.0,2013,49774301
7841506,B,P,2013,2014,2.0,3,K,CS,2.0,2012,999999999
7829206,B,P,2013,2014,1.0,7,K,CS,3.0,2010,999999999
7841706,B,P,2013,2015,2.0,7,K,CS,3.0,2012,999999999
7805706,B,P,2013,2014,1.0,7,K,CS,3.0,2013,82198
7798006,B,P,2013,2014,1.0,7,K,CS,3.0,2013,334677
7834806,B,P,2013,2017,4.0,17,K,CS,1.0,2012,335606
7834206,B,P,2013,2016,3.0,17,K,CS,1.0,2013,60650443
7798706,B,P,2013,2014,2.0,3,K,CS,2.0,2013,559032
7799206,B,P,2013,2014,1.0,3,K,CS,2.0,2013,61385298
8390406,B,K,2013,2015,2.0,3,K,CS,2.0,1998,843351
7796106,B,P,2013,2016,3.0,17,K,CS,1.0,2013,87297
7805906,B,P,2013,2015,3.0,3,K,CS,2.0,2013,559130
7841806,B,P,2013,2016,3.0,17,K,CS,1.0,2013,110001656
7806206,B,P,2013,2014,1.0,3,K,CS,2.0,2013,102789207
7796606,B,P,2013,2014,1.0,3,K,CS,2.0,2013,110400666
7796506,B,P,2013,2015,3.0,7,K,CS,3.0,2013,102145598
7828606,B,P,2013,2016,3.0,17,K,CS,1.0,2013,335410
7830406,B,P,2013,2018,5.0,3,K,CS,2.0,2012,999999999
7797506,B,P,2013,2014,2.0,3,K,CS,2.0,2013,60076101
8392706,B,P,2013,2014,1.0,7,K,CS,3.0,2012,312835
8392606,B,P,2013,2014,1.0,7,K,CS,3.0,2013,843351
7794806,B,P,2013,2014,1.0,7,K,CS,3.0,2013,638510
7794406,B,P,2013,2014,2.0,6,K,CS,9.0,2013,61386022
7829006,B,P,2013,2015,2.0,3,K,CS,2.0,2011,108054080
7798306,B,P,2013,2014,2.0,3,K,CS,2.0,2013,999999999
7830906,B,P,2013,2017,4.0,17,K,CS,1.0,2010,999999999
7794606,B,P,2013,2017,4.0,17,K,CS,1.0,2013,108001491
7826906,B,P,2013,2016,3.0,17,K,CS,1.0,2013,81922
8399106,B,P,2013,2014,1.0,7,K,CS,3.0,2009,18383874
7830806,B,P,2013,2014,1.0,3,K,CS,2.0,2011,401081
8389406,B,K,2013,2014,2.0,7,K,CS,3.0,2010,601900
8391306,B,P,2013,2014,2.0,3,K,CS,2.0,2013,60076062
7802906,B,P,2013,2016,3.0,17,K,CS,1.0,2013,60076101
7838806,B,P,2013,2015,3.0,3,K,CS,2.0,2013,108004481
7838906,B,P,2013,2017,4.0,17,K,CS,1.0,2013,102692181
8392506,B,P,2013,2014,1.0,7,K,CS,3.0,2013,108022463
7794206,B,P,2013,2014,1.0,3,K,CS,2.0,2013,81922
7803406,B,P,2013,2013,1.0,3,K,CS,2.0,2013,102006881
7828806,B,P,2013,2014,2.0,3,K,CS,2.0,2012,600011674
7795406,B,P,2013,2015,3.0,3,K,CS,2.0,2011,102145598
7797906,B,K,2013,2015,3.0,3,K,CS,2.0,2003,601896
7797406,B,P,2013,2016,3.0,17,K,CS,1.0,2013,68772
7830306,B,P,2013,2014,1.0,3,K,CS,2.0,2013,61385476
8394306,B,P,2013,2017,4.0,17,K,CS,1.0,2013,63109026
8388906,B,K,2013,2013,1.0,3,K,CS,2.0,2013,108022463
8399606,B,P,2013,2014,1.0,7,K,CS,3.0,2012,497070
7803506,B,P,2013,2014,1.0,7,K,CS,3.0,2013,61388866
7793806,B,P,2013,2014,1.0,7,K,CS,3.0,2013,102519951
7793706,B,P,2013,2018,5.0,3,K,CS,2.0,2013,69027
8397406,B,P,2013,2015,2.0,7,K,CS,3.0,2009,61357031
7824506,B,P,2013,2015,3.0,7,K,CS,3.0,2012,61385271
7827806,B,P,2013,2015,2.0,3,K,CS,2.0,2011,61388866
8398806,B,P,2013,2014,1.0,3,K,CS,2.0,2012,999999999
7825406,B,K,2013,2014,2.0,3,K,CS,2.0,2008,108001491
7793906,B,P,2013,2017,5.0,17,K,CS,1.0,2013,108030598
8392306,B,P,2013,2014,1.0,7,K,CS,3.0,2013,110036816
7795706,B,K,2013,2014,1.0,3,K,CS,2.0,2002,82198
7828306,B,K,2013,2014,2.0,7,K,CS,3.0,2005,49314670
7824106,B,P,2013,2013,1.0,3,K,CS,2.0,2013,60076101
8399506,B,P,2013,2013,1.0,3,K,CS,2.0,2009,600004554
7827006,B,P,2013,2014,2.0,7,K,CS,3.0,2012,81825
7827406,B,P,2013,2014,2.0,7,K,CS,3.0,2012,68853
7829106,B,P,2013,2014,1.0,3,K,CS,2.0,2013,999999999
7797706,B,P,2013,2014,2.0,7,K,CS,3.0,2013,77127
8389606,B,K,2013,2016,3.0,17,K,CS,1.0,1990,666666666
7835906,B,P,2013,2014,2.0,3,K,CS,2.0,2013,110036514
8391606,B,P,2013,2014,2.0,3,K,CS,2.0,2013,76953
7825806,B,P,2013,2017,4.0,17,K,CS,1.0,2013,11021420
7825506,B,P,2013,2016,3.0,17,K,CS,1.0,2010,999999999
7792006,B,P,2013,2015,3.0,7,K,CS,3.0,2012,44065485
8392006,B,P,2013,2017,4.0,17,K,CS,1.0,2013,999999999
8391906,B,P,2013,2015,2.0,3,K,CS,2.0,2012,638374
7836106,B,P,2013,2014,1.0,7,K,CS,3.0,2013,336475
8390206,B,K,2013,2014,2.0,7,K,CS,3.0,2004,777777777
8399006,B,P,2013,2016,3.0,17,K,CS,1.0,2013,108001342
7825906,B,P,2013,2016,3.0,17,K,CS,1.0,2013,102403562
7825606,B,P,2013,2015,2.0,3,K,CS,2.0,2012,60884703
7830206,B,P,2013,2014,1.0,3,K,CS,2.0,2013,638421
7830706,B,P,2013,2014,1.0,7,K,CS,3.0,2013,108047792
7828206,B,P,2013,2014,2.0,3,K,CS,2.0,2010,11021420
8389706,B,K,2013,2013,1.0,3,K,CS,2.0,2007,600012751
7792406,B,P,2013,2015,3.0,3,K,CS,2.0,2010,69264
7836206,B,P,2013,2014,2.0,3,K,CS,2.0,2013,82147
7792106,B,P,2013,2016,3.0,3,K,CS,2.0,2013,81868
8392106,B,P,2013,2014,1.0,3,K,CS,2.0,2013,61386022
7825106,B,P,2013,2016,3.0,17,K,CS,1.0,2013,49625446
8399806,B,P,2013,2017,5.0,7,K,CS,3.0,2013,72869
7827606,B,P,2013,2014,1.0,3,K,CS,2.0,2013,108001491
7795306,B,K,2013,2014,1.0,7,K,CS,3.0,2009,49774301
7794706,B,P,2013,2014,1.0,7,K,CS,3.0,2012,107870789
7792506,B,P,2013,2014,1.0,7,K,CS,3.0,2013,61942839
7794106,B,P,2013,2016,4.0,3,K,CS,2.0,2013,600012476
7792206,B,P,2013,2014,1.0,7,K,CS,3.0,2011,666122
7827706,B,K,2013,2014,1.0,7,K,CS,3.0,2011,638323
8390706,B,K,2013,2014,1.0,7,K,CS,3.0,1985,81868
7824706,B,P,2013,2016,3.0,17,K,CS,1.0,2012,638374
7791806,B,P,2013,2014,1.0,7,K,CS,3.0,2013,108054080
7826406,B,P,2013,2014,1.0,7,K,CS,3.0,2013,392669
7828506,B,K,2013,2014,1.0,7,K,CS,3.0,2010,110001885
7823106,B,P,2013,2017,4.0,17,K,CS,1.0,2013,49366629
7824806,B,P,2013,2016,3.0,17,K,CS,1.0,2013,49625446
7791506,B,P,2013,2014,1.0,3,K,CS,2.0,2013,638374
7791406,B,P,2013,2014,1.0,3,K,CS,2.0,2013,638421
8390606,B,K,2013,2014,1.0,7,K,CS,3.0,1991,110032641
7801206,B,P,2013,2016,3.0,17,K,CS,1.0,2013,60075970
7836006,B,P,2013,2014,1.0,7,K,CS,3.0,2013,108001491
7848106,B,P,2013,2016,3.0,17,K,CS,1.0,2012,999999999
7799706,B,P,2013,2015,2.0,3,K,CS,2.0,2012,601497
7808006,B,P,2013,2014,1.0,3,K,CS,2.0,2013,60061812
7804706,B,P,2013,2014,1.0,7,K,CS,3.0,2013,559237
7804906,B,P,2013,2016,3.0,17,K,CS,1.0,2013,335487
7803206,B,P,2013,2014,1.0,7,K,CS,3.0,2013,638447
7840206,B,P,2013,2014,2.0,3,K,CS,2.0,2010,61385298
7840706,B,P,2013,2014,1.0,3,K,CS,2.0,2013,999999999
7837906,B,P,2013,2016,3.0,17,K,CS,1.0,2013,999999999
7798206,B,P,2013,2014,1.0,3,K,CS,2.0,2010,999999999
7812606,B,K,2013,2014,1.0,7,K,CS,3.0,2010,110032641
7848406,B,P,2013,2014,2.0,7,K,CS,3.0,2013,638421
7836306,B,P,2013,2015,2.0,3,K,CS,2.0,2013,638374
7836406,B,P,2013,2015,3.0,3,K,CS,2.0,2011,638374
7800706,B,P,2013,2014,2.0,3,K,CS,2.0,2012,999999999
7812806,B,P,2013,2014,1.0,3,K,CS,2.0,2010,82457
7799806,B,P,2013,2014,2.0,7,K,CS,3.0,2013,68942
7802506,B,K,2013,2014,2.0,7,K,CS,3.0,2011,61924032
7837506,B,P,2013,2015,3.0,3,K,CS,2.0,2013,48161217
7797806,B,P,2013,2014,1.0,7,K,CS,3.0,2013,130002097
7800806,B,P,2013,2015,2.0,17,K,CS,1.0,2011,600004911
7833406,B,K,2013,2015,3.0,3,K,CS,2.0,1996,40652441
7812906,B,P,2013,2014,2.0,7,K,CS,3.0,2013,60884746
7833806,B,P,2013,2014,2.0,7,K,CS,3.0,2011,600005534
7836506,B,P,2013,2014,1.0,3,K,CS,2.0,2013,68942
8394906,B,P,2013,2017,4.0,17,K,CS,1.0,2013,102145598
7835406,B,K,2013,2017,4.0,17,K,CS,1.0,2011,999999999
7837206,B,P,2013,2018,6.0,17,K,CS,1.0,2013,60446218
7801806,B,P,2013,2014,2.0,6,K,CS,9.0,2013,61386022
7839406,B,P,2013,2014,1.0,7,K,CS,3.0,2013,335487
7838206,B,P,2013,2014,1.0,3,K,CS,2.0,2013,102006920
8395106,B,P,2013,2014,1.0,7,K,CS,3.0,2013,474029
7800906,B,K,2013,2014,1.0,3,K,CS,2.0,2007,81922
7833506,B,P,2013,2014,1.0,7,K,CS,3.0,2012,600006565
8395206,B,P,2013,2014,1.0,3,K,CS,2.0,2013,49767216
7840506,B,P,2013,2014,1.0,7,K,CS,3.0,2012,999999999
7837406,B,P,2013,2017,4.0,17,K,CS,1.0,2013,81922
7803906,B,P,2013,2016,3.0,17,K,CS,1.0,2013,81922
7833606,B,P,2013,2013,1.0,3,K,CS,2.0,2013,49778099
7802006,B,K,2013,2015,2.0,3,K,CS,2.0,2009,999999999
7798406,B,K,2013,2015,3.0,3,K,CS,2.0,1998,61388866
7833206,B,P,2013,2016,3.0,17,K,CS,1.0,2013,102454311
8393006,B,P,2013,2017,4.0,3,K,CS,2.0,2010,108030598
8393406,B,P,2013,2014,1.0,3,K,CS,2.0,2013,60337494
7800106,B,P,2013,2014,1.0,3,K,CS,2.0,2013,638374
7844306,B,K,2013,2014,1.0,3,K,CS,2.0,1979,555555555
8397106,B,P,2013,2016,3.0,17,K,CS,1.0,2013,68926
7835306,B,K,2013,2015,2.0,3,K,CS,2.0,2004,14451085
7837806,B,P,2013,2014,1.0,3,K,CS,2.0,2012,102006881
7805006,B,P,2013,2017,4.0,17,K,CS,1.0,2013,60061863
7802206,B,P,2013,2016,3.0,17,K,CS,1.0,2013,48161217
8399406,B,P,2013,2014,1.0,3,K,CS,2.0,2010,335606
7830506,B,K,2013,2015,2.0,17,K,CS,1.0,2008,61388246
7793006,B,P,2013,2014,1.0,3,K,CS,2.0,2013,68772
8398906,B,P,2013,2015,3.0,7,K,CS,3.0,2013,336475
7825706,B,P,2013,2015,3.0,7,K,CS,3.0,2013,61385298
7826106,B,P,2013,2016,3.0,17,K,CS,1.0,2013,638170
7794006,B,P,2013,2017,4.0,17,K,CS,1.0,2013,102266247
7794906,B,P,2013,2014,1.0,7,K,CS,3.0,2010,638421
7789206,B,P,2013,2016,3.0,17,K,CS,1.0,2013,601799
7799906,B,P,2013,2014,1.0,7,K,CS,3.0,2013,68888
8390006,B,K,2013,2014,1.0,7,K,CS,3.0,2006,47274620
7823406,B,P,2013,2013,1.0,3,K,CS,2.0,2013,61388246
7790406,B,P,2013,2016,3.0,17,K,CS,1.0,2013,61386855
7791606,B,P,2013,2016,3.0,17,K,CS,1.0,2013,68853
7800206,B,K,2013,2014,1.0,7,K,CS,3.0,2012,49558421
7823506,B,P,2013,2014,1.0,7,K,CS,3.0,2013,691003807
7823206,B,P,2013,2016,3.0,17,K,CS,1.0,2013,48161217
7792306,B,P,2013,2015,3.0,7,K,CS,3.0,2013,60076101
7792706,B,K,2013,2014,1.0,7,K,CS,3.0,2008,102789207
7827506,B,K,2013,2014,1.0,3,K,CS,2.0,2006,392642
8388706,B,K,2013,2014,1.0,7,K,CS,3.0,2006,584118
7828106,B,P,2013,2014,2.0,3,K,CS,2.0,2012,81868
7790806,B,P,2013,2014,1.0,3,K,CS,2.0,2013,49767216
7800306,B,P,2013,2014,1.0,7,K,CS,3.0,2012,999999999
7790506,B,P,2013,2014,1.0,7,K,CS,3.0,2006,999999999
7822906,B,P,2013,2016,3.0,17,K,CS,1.0,2013,82147
8391106,B,P,2013,2015,2.0,3,K,CS,2.0,2009,559539
7790906,B,K,2013,2014,1.0,3,K,CS,2.0,2005,559008
7790606,B,P,2013,2016,4.0,3,K,CS,2.0,2012,999999999
8392206,B,P,2013,2014,1.0,7,K,CS,3.0,2013,638374
7019906,B,P,2012,2015,3.0,17,K,CS,1.0,2012,108001342
7027106,B,P,2012,2013,1.0,7,K,CS,3.0,2012,62690060
6935306,B,P,2012,2015,3.0,17,K,CS,1.0,2011,601560
6934906,B,P,2012,2015,3.0,3,K,CS,2.0,2012,68853
6933306,B,P,2012,2014,3.0,7,K,CS,3.0,2011,151027358
6932806,B,P,2012,2013,1.0,7,K,CS,3.0,2009,334677
6935506,B,P,2012,2016,4.0,17,K,CS,1.0,2011,999999999
6935606,B,P,2012,2013,1.0,7,K,CS,3.0,2011,12907731
6930606,B,K,2012,2014,3.0,3,K,CS,2.0,1996,555555555
6930906,B,K,2012,2013,1.0,7,K,CS,3.0,2010,999999999
6933506,B,K,2012,2017,5.0,17,K,CS,1.0,2008,61385701
6936206,B,P,2012,2014,3.0,3,K,CS,2.0,2012,61386022
6934006,B,K,2012,2013,1.0,7,K,CS,3.0,2008,664740
6933706,B,P,2012,2013,1.0,7,K,CS,3.0,2012,68888
6934106,B,K,2012,2013,1.0,7,K,CS,3.0,2010,60650435
6933806,B,P,2012,2013,1.0,3,K,CS,2.0,2012,102319928
6931406,B,P,2012,2013,1.0,3,K,CS,2.0,2012,61664545
6931906,B,P,2012,2014,3.0,3,K,CS,2.0,2007,999999999
6935906,B,K,2012,2016,5.0,3,K,CS,2.0,1990,47274697
6935806,B,P,2012,2013,1.0,3,K,CS,2.0,2012,108001491
6932006,B,P,2012,2013,1.0,3,K,CS,2.0,2012,638421
6935206,B,K,2012,2013,1.0,7,K,CS,3.0,2006,61388726
6931506,B,K,2012,2014,2.0,3,K,CS,2.0,1999,555555555
6929306,B,K,2012,2013,1.0,7,K,CS,3.0,2004,336475
6934606,B,P,2012,2013,1.0,7,K,CS,3.0,2012,61386855
6931706,B,K,2012,2013,1.0,7,K,CS,3.0,2007,638374
6929706,B,P,2012,2015,4.0,3,K,CS,2.0,2012,61386855
6929406,B,P,2012,2013,2.0,7,K,CS,3.0,2012,81868
6933106,B,K,2012,2016,4.0,17,K,CS,1.0,2005,61386022
6929806,B,P,2012,2013,1.0,3,K,CS,2.0,2012,72753
6929506,B,K,2012,2014,2.0,3,K,CS,2.0,2004,602086
6933906,B,P,2012,2013,1.0,7,K,CS,3.0,2012,60076135
6934306,B,P,2012,2013,1.0,3,K,CS,2.0,2012,49753771
6932606,B,P,2012,2016,4.0,17,K,CS,1.0,2012,999999999
6928306,B,K,2012,2013,1.0,7,K,CS,3.0,2005,41194462
6929006,B,P,2012,2013,1.0,7,K,CS,3.0,2012,61386855
6928406,B,P,2012,2013,2.0,3,K,CS,2.0,2012,49314912
6935106,B,K,2012,2013,1.0,7,K,CS,3.0,2004,60058871
6931006,B,K,2012,2014,3.0,3,K,CS,2.0,2002,108054071
6928706,B,K,2012,2014,2.0,3,K,CS,2.0,2009,638374
6927906,B,K,2012,2013,1.0,7,K,CS,3.0,2009,49752391
6932506,B,K,2012,2013,1.0,3,K,CS,2.0,2009,638528
6928606,B,K,2012,2013,1.0,7,K,CS,3.0,2010,47274697
6930306,B,K,2012,2013,1.0,7,K,CS,3.0,2011,999999999
6932206,B,K,2012,2014,2.0,3,K,CS,2.0,1999,333333333
6931806,B,P,2012,2013,1.0,3,K,CS,2.0,2012,61386855
6928006,B,P,2012,2013,1.0,7,K,CS,3.0,2012,638421
6934506,B,P,2012,2012,1.0,3,K,CS,2.0,2012,601501
6928806,B,P,2012,2013,1.0,7,K,CS,3.0,2009,638421
6933006,B,K,2012,2012,1.0,3,K,CS,2.0,2005,102867097
6929606,B,P,2012,2013,1.0,3,K,CS,2.0,2012,49314670
6930006,B,K,2012,2013,1.0,7,K,CS,3.0,2008,14891221
6928206,B,K,2012,2012,1.0,3,K,CS,2.0,2000,110001656
6935406,B,P,2012,2013,1.0,7,K,CS,3.0,2011,69108
6932406,B,P,2012,2013,2.0,7,K,CS,3.0,2011,999999999
6934406,B,P,2012,2015,3.0,17,K,CS,1.0,2012,68969
6930806,B,P,2012,2012,1.0,3,K,CS,2.0,2012,638374
6933406,B,K,2012,2012,1.0,3,K,CS,2.0,1999,666666666
6928106,B,K,2012,2015,4.0,3,K,CS,2.0,1990,335487
6930206,B,P,2012,2013,1.0,3,K,CS,2.0,2012,110037529
6935006,B,P,2012,2014,2.0,3,K,CS,2.0,2012,62690060
6932306,B,K,2012,2013,1.0,7,K,CS,3.0,2010,999999999
6931106,B,P,2012,2013,1.0,3,K,CS,2.0,2012,638421
6932906,B,P,2012,2015,4.0,3,K,CS,2.0,2012,108004481
6929106,B,P,2012,2013,1.0,7,K,CS,3.0,2012,108054080
6928906,B,P,2012,2013,2.0,7,K,CS,3.0,2007,999999999
6930106,B,P,2012,2014,2.0,3,K,CS,2.0,2009,999999999
6931206,B,P,2012,2013,1.0,3,K,CS,2.0,2011,999999999
6934706,B,P,2012,2015,3.0,17,K,CS,1.0,2012,110037791
6930706,B,P,2012,2013,1.0,7,K,CS,3.0,2012,110250591
6932706,B,P,2012,2013,1.0,7,K,CS,3.0,2011,110036816
6930406,B,P,2012,2013,1.0,7,K,CS,3.0,2010,102692262
6965806,B,P,2012,2013,1.0,3,K,CS,2.0,2012,69108
6935706,B,K,2012,2013,1.0,7,K,CS,3.0,2005,513156
6936106,B,P,2012,2013,1.0,7,K,CS,3.0,2012,110032110
6936006,B,K,2012,2013,1.0,7,K,CS,3.0,2009,250000016
6928506,B,P,2012,2013,1.0,7,K,CS,3.0,2009,999999999
6275806,B,K,2012,2014,2.0,7,K,CS,3.0,2007,108007049
6275406,B,P,2012,2015,3.0,17,K,CS,1.0,2012,49774301
7826606,B,P,2013,2014,1.0,3,K,CS,2.0,2013,102519943
8394506,B,P,2013,2014,1.0,3,K,CS,2.0,2013,392642
8393806,B,P,2013,2014,2.0,3,K,CS,2.0,2013,60103337
7829706,B,P,2013,2017,5.0,17,K,CS,1.0,2010,392669
7830106,B,P,2013,2017,4.0,17,K,CS,1.0,2013,638170
7831806,B,P,2013,2016,3.0,17,K,CS,1.0,2013,335533
7834606,B,P,2013,2014,1.0,3,K,CS,2.0,2013,336475
7795506,B,P,2013,2015,3.0,7,K,CS,3.0,2013,49774301
8391206,B,P,2013,2017,4.0,17,K,CS,1.0,2013,61385298
7795106,B,P,2013,2014,1.0,7,K,CS,3.0,2010,150068964
7827106,B,P,2013,2013,1.0,3,K,CS,2.0,2012,999999999
7826806,B,P,2013,2016,4.0,7,K,CS,3.0,2013,102145598
7838606,B,P,2013,2015,3.0,3,K,CS,2.0,2013,999999999
7793206,B,P,2013,2016,3.0,17,K,CS,1.0,2013,367761
7799006,B,P,2013,2017,4.0,17,K,CS,1.0,2013,150068964
7827206,B,P,2013,2015,3.0,3,K,CS,2.0,2013,108054071
6299406,B,P,2012,2016,4.0,17,K,CS,1.0,2008,999999999
6271606,B,K,2012,2014,2.0,3,K,CS,2.0,2006,130001538
6294606,B,P,2012,2014,3.0,3,K,CS,2.0,2011,999999999
6271106,B,P,2012,2013,1.0,3,K,CS,2.0,2012,638374
6270406,B,P,2012,2018,6.0,3,K,CS,2.0,2012,68942
6294106,B,P,2012,2014,2.0,3,K,CS,2.0,2012,999999999
6270006,B,P,2012,2013,1.0,7,K,CS,3.0,2012,110400666
6296906,B,P,2012,2013,2.0,6,K,CS,9.0,2012,335398
6266206,B,P,2012,2014,3.0,3,K,CS,2.0,2012,62690019
6293806,B,P,2012,2015,3.0,17,K,CS,1.0,2011,999999999
6291506,B,P,2012,2014,3.0,3,K,CS,2.0,2012,110037791
6271706,B,K,2012,2014,3.0,3,K,CS,2.0,2011,559032
6274206,B,P,2012,2014,2.0,3,K,CS,2.0,2011,49314777
6297006,B,P,2012,2015,3.0,17,K,CS,1.0,2012,48160989
6294806,B,P,2012,2013,1.0,7,K,CS,3.0,2012,61664707
6291106,B,P,2012,2012,1.0,3,K,CS,2.0,2012,108006964
6263906,B,P,2012,2013,1.0,3,K,CS,2.0,2012,335487
6270606,B,P,2012,2012,1.0,3,K,CS,2.0,2010,102319863
6271806,B,P,2012,2017,6.0,3,K,CS,2.0,2012,108054080
6274606,B,P,2012,2015,3.0,3,K,CS,2.0,2011,638374
6298206,B,P,2012,2013,1.0,3,K,CS,2.0,2012,60103337
6274306,B,P,2012,2013,1.0,3,K,CS,2.0,2012,61386022
6273006,B,P,2012,2014,3.0,3,K,CS,2.0,2012,110451228
6298606,B,P,2012,2013,1.0,3,K,CS,2.0,2012,601497
6294906,B,P,2012,2013,1.0,7,K,CS,3.0,2010,842966
6294306,B,P,2012,2012,0.0,3,K,CS,2.0,2012,110007671
6289106,B,P,2012,2015,3.0,17,K,CS,1.0,2012,48342912
6274706,B,K,2012,2014,3.0,3,K,CS,2.0,2012,638374
6274406,B,P,2012,2013,1.0,3,K,CS,2.0,2012,638447
6268406,B,P,2012,2013,1.0,7,K,CS,3.0,2012,335398
6297806,B,P,2012,2015,3.0,17,K,CS,1.0,2012,638188
6289906,B,P,2012,2017,5.0,17,K,CS,1.0,2011,999999999
6267706,B,P,2012,2015,3.0,17,K,CS,1.0,2012,60446234
6265406,B,P,2012,2015,3.0,17,K,CS,1.0,2012,999999999
6290306,B,K,2012,2014,2.0,3,K,CS,2.0,2000,569780
6272606,B,P,2012,2013,1.0,3,K,CS,2.0,2011,102867071
6292606,B,P,2012,2013,1.0,3,K,CS,2.0,2012,999999999
6262106,B,P,2012,2013,2.0,7,K,CS,3.0,2012,61924059
6270306,B,K,2012,2013,1.0,7,K,CS,3.0,2006,110001818
6320706,B,P,2012,2013,1.0,3,K,CS,2.0,2009,638196
6298906,B,P,2012,2014,3.0,3,K,CS,2.0,2010,47274603
6298506,B,P,2012,2016,4.0,17,K,CS,1.0,2012,559628
