studium_id,dokoncil_semestr,BI-PA1_znamka,BI-PA1_poradi_zapisu,BI-PAI_znamka,BI-PAI_poradi_zapisu,BI-CAO_znamka,BI-CAO_poradi_zapisu,BI-PS1_znamka,BI-PS1_poradi_zapisu,BI-MLO_znamka,BI-MLO_poradi_zapisu,BI-ZMA_znamka,BI-ZMA_poradi_zapisu,pocet_kreditu_semestr_1,BI-PA2_znamka,BI-PA2_poradi_zapisu,BI-DBS_znamka,BI-DBS_poradi_zapisu,BI-SAP_znamka,BI-SAP_poradi_zapisu,BI-LIN_znamka,BI-LIN_poradi_zapisu,pocet_kreditu_semestr_2,BI-AAG_znamka,BI-AAG_poradi_zapisu,BI-ZDM_znamka,BI-ZDM_poradi_zapisu,BI-AG1_znamka,BI-AG1_poradi_zapisu,pocet_kreditu_semestr_3
11724506,1.0,2.0,1.0,3.0,1.0,1.5,1.0,4.0,1.0,2.5,2.0,2.0,1.0,20.0,2.5,1.0,2.0,1.0,1.0,1.0,4.0,1.0,23.0,4.0,1.0,4.0,1.0,4.0,1.0,18.0
11723006,1.0,1.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.5,1.0,30.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0
11700206,0.0,3.0,1.0,3.0,2.0,1.5,1.0,3.0,1.0,2.5,1.0,3.0,1.0,27.0,4.0,1.0,2.5,1.0,4.0,1.0,4.0,1.0,10.0,3.0,1.0,2.0,1.0,3.0,1.0,20.0
12031406,1.0,2.5,1.0,2.0,1.0,1.5,1.0,3.0,1.0,2.0,1.0,2.5,1.0,30.0,3.0,1.0,1.5,1.0,1.0,1.0,2.0,1.0,28.0,2.5,1.0,1.5,1.0,1.5,1.0,34.0
12967506,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,24.0,-1.0,-1.0,2.5,1.0,2.0,1.0,2.5,1.0,27.0,1.5,1.0,2.0,1.0,2.5,1.0,27.0
11675006,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.5,1.0,1.5,1.0,16.0,4.0,1.0,4.0,1.0,3.0,1.0,2.5,1.0,18.0,4.0,1.0,2.0,1.0,2.5,1.0,24.0
11710906,1.0,1.5,2.0,3.0,1.0,1.5,1.0,2.5,2.0,1.5,1.0,1.5,1.0,21.0,-1.0,-1.0,2.0,1.0,3.0,1.0,4.0,1.0,23.0,2.5,1.0,2.5,1.0,4.0,1.0,26.0
11711906,1.0,2.5,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.5,1.0,25.0,2.5,1.0,3.0,1.0,2.5,1.0,2.5,1.0,26.0,2.5,1.0,2.5,1.0,2.0,1.0,33.0
15620506,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,24.0,1.5,1.0,2.0,1.0,2.5,1.0,4.0,1.0,27.0,4.0,1.0,4.0,1.0,3.0,1.0,13.0
12963406,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.5,1.0,30.0,1.5,1.0,1.5,1.0,1.5,1.0,2.0,1.0,30.0,3.0,1.0,2.5,1.0,2.5,1.0,32.0
11737506,1.0,2.5,1.0,3.0,1.0,1.5,1.0,3.0,1.0,2.5,1.0,2.0,1.0,30.0,2.5,1.0,2.5,1.0,2.5,1.0,2.0,1.0,26.0,2.0,1.0,2.0,1.0,1.0,1.0,28.0
11733506,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.5,2.0,2.5,1.0,2.0,2.0,19.0,4.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,26.0,4.0,1.0,2.0,1.0,4.0,1.0,23.0
11737406,1.0,2.5,1.0,3.0,1.0,1.5,1.0,3.0,2.0,2.5,1.0,2.0,1.0,25.0,2.5,1.0,2.5,1.0,2.0,1.0,4.0,1.0,24.0,2.0,1.0,2.5,1.0,1.5,1.0,26.0
11719906,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,30.0,2.5,1.0,1.0,1.0,2.0,1.0,2.5,1.0,30.0,1.5,1.0,1.0,1.0,1.0,1.0,22.0
11693406,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,25.0,2.0,1.0,1.5,1.0,2.0,1.0,2.0,1.0,30.0,2.5,1.0,1.5,1.0,1.5,1.0,30.0
11714206,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.5,2.0,2.0,1.0,25.0,2.0,1.0,2.5,1.0,2.5,1.0,2.0,1.0,26.0,3.0,1.0,2.5,1.0,1.0,1.0,26.0
11683106,1.0,2.5,1.0,3.0,1.0,1.5,1.0,2.5,2.0,2.5,1.0,2.5,1.0,25.0,2.5,1.0,2.5,1.0,2.5,1.0,4.0,1.0,24.0,2.5,1.0,2.0,1.0,1.5,1.0,32.0
11693006,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.5,1.0,30.0,3.0,1.0,1.5,1.0,4.0,1.0,2.5,1.0,20.0,2.0,1.0,2.0,1.0,2.0,1.0,26.0
12970006,1.0,2.5,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.5,1.0,24.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,25.0,2.5,1.0,2.5,1.0,4.0,1.0,26.0
11701506,1.0,3.0,1.0,2.5,1.0,1.5,1.0,2.0,2.0,1.5,2.0,2.5,1.0,22.0,4.0,1.0,2.5,1.0,2.5,1.0,4.0,1.0,19.0,4.0,1.0,2.0,1.0,4.0,1.0,22.0
11676706,1.0,1.5,2.0,2.5,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,24.0,4.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,31.0,3.0,1.0,2.5,1.0,2.0,1.0,31.0
11700506,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,2.5,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,37.0,1.5,1.0,2.0,1.0,1.0,1.0,34.0
13003006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,30.0,1.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,24.0,1.5,1.0,2.0,1.0,2.0,1.0,31.0
11729906,1.0,3.0,1.0,3.0,1.0,1.5,1.0,3.0,2.0,2.5,1.0,2.0,1.0,25.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,24.0,4.0,1.0,2.0,1.0,4.0,1.0,11.0
11696806,1.0,2.5,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,30.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,2.0,1.0,1.5,1.0,1.5,1.0,36.0
11704206,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.5,1.0,2.0,1.0,2.0,1.0,24.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,30.0,2.5,1.0,2.0,1.0,1.0,1.0,32.0
11683306,1.0,2.0,2.0,3.0,1.0,1.5,1.0,3.0,2.0,3.0,1.0,3.0,1.0,19.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,17.0,4.0,1.0,4.0,1.0,4.0,1.0,15.0
11686806,1.0,3.0,1.0,3.0,1.0,1.5,1.0,4.0,1.0,2.5,1.0,2.5,2.0,21.0,-1.0,-1.0,3.0,1.0,3.0,1.0,4.0,1.0,16.0,4.0,1.0,4.0,1.0,4.0,1.0,14.0
12034406,0.0,2.5,2.0,2.5,1.0,1.0,1.0,3.0,2.0,2.5,1.0,2.5,1.0,19.0,-1.0,-1.0,2.0,1.0,2.5,1.0,4.0,1.0,17.0,4.0,1.0,4.0,1.0,-1.0,-1.0,14.0
14279806,0.0,2.5,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.5,1.0,2.5,1.0,20.0,4.0,1.0,2.0,1.0,2.5,1.0,-1.0,-1.0,10.0,-1.0,-1.0,-1.0,-1.0,4.0,1.0,0.0
12972006,1.0,2.5,1.0,2.5,1.0,1.5,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0,2.5,1.0,3.0,1.0,2.5,1.0,3.0,1.0,26.0,2.5,1.0,2.5,1.0,2.5,1.0,30.0
16733606,1.0,2.5,1.0,3.0,1.0,1.5,1.0,1.5,1.0,2.0,1.0,2.5,1.0,29.0,2.5,1.0,2.0,1.0,2.5,1.0,2.5,1.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.0
12036306,0.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.5,1.0,22.0,4.0,1.0,2.5,1.0,2.5,1.0,4.0,1.0,20.0,4.0,1.0,4.0,1.0,4.0,1.0,0.0
12987006,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0,4.0,1.0,3.0,1.0,2.5,1.0,4.0,1.0,16.0,2.5,1.0,4.0,1.0,4.0,1.0,21.0
12036706,1.0,3.0,1.0,2.5,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.5,1.0,22.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,28.0,1.5,1.0,2.0,1.0,2.0,1.0,30.0
11702106,1.0,3.0,1.0,3.0,1.0,1.5,1.0,3.0,1.0,2.0,1.0,2.5,1.0,30.0,3.0,1.0,2.5,1.0,4.0,1.0,4.0,1.0,23.0,3.0,1.0,2.5,1.0,4.0,1.0,24.0
11677506,1.0,3.0,1.0,2.0,1.0,1.5,1.0,3.0,1.0,2.0,1.0,2.5,1.0,30.0,2.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,26.0,2.5,1.0,1.0,1.0,4.0,1.0,25.0
14286906,1.0,2.5,1.0,2.5,1.0,1.5,1.0,2.0,1.0,1.5,1.0,2.5,1.0,24.0,2.5,1.0,2.0,1.0,2.0,1.0,4.0,1.0,12.0,-1.0,-1.0,-1.0,-1.0,3.0,1.0,20.0
11692506,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,1.5,1.0,1.5,1.0,21.0,4.0,1.0,2.0,1.0,3.0,1.0,2.5,1.0,27.0,1.5,1.0,2.0,1.0,4.0,1.0,25.0
11676906,1.0,3.0,1.0,2.5,1.0,1.5,1.0,2.5,2.0,2.5,1.0,2.0,1.0,25.0,3.0,1.0,2.0,1.0,2.5,1.0,4.0,1.0,19.0,2.5,1.0,2.0,1.0,2.5,1.0,30.0
11683406,1.0,1.5,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,1.5,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.5,1.0,1.0,1.0,1.0,1.0,33.0
11701906,0.0,3.0,1.0,3.0,1.0,1.0,1.0,2.5,2.0,1.5,1.0,2.5,1.0,25.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,17.0,4.0,1.0,4.0,1.0,4.0,1.0,0.0
11738006,1.0,3.0,1.0,1.5,1.0,1.5,1.0,2.5,2.0,3.0,1.0,3.0,2.0,19.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,21.0,4.0,1.0,2.5,1.0,3.0,1.0,29.0
15624506,0.0,2.0,1.0,1.5,1.0,1.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,37.0,2.5,1.0,2.0,1.0,1.0,1.0,4.0,1.0,6.0,-1.0,-1.0,2.5,1.0,-1.0,-1.0,16.0
12962706,1.0,1.5,2.0,2.5,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,24.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,19.0,2.0,1.0,2.5,1.0,2.0,1.0,32.0
11692206,1.0,3.0,2.0,3.0,1.0,1.5,1.0,2.5,2.0,2.0,1.0,4.0,1.0,15.0,2.5,1.0,4.0,1.0,2.0,1.0,4.0,1.0,22.0,4.0,1.0,4.0,1.0,4.0,1.0,10.0
11741906,1.0,2.0,1.0,2.5,1.0,1.5,1.0,2.5,1.0,2.5,2.0,4.0,1.0,19.0,4.0,1.0,2.5,1.0,1.5,1.0,4.0,1.0,16.0,4.0,1.0,4.0,1.0,2.5,1.0,21.0
11726306,0.0,2.0,2.0,3.0,2.0,1.5,1.0,2.5,2.0,2.5,1.0,2.0,1.0,16.0,4.0,1.0,2.5,1.0,3.0,1.0,4.0,1.0,17.0,3.0,1.0,3.0,1.0,4.0,1.0,20.0
11680306,1.0,1.0,1.0,1.5,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,30.0,1.0,1.0,1.5,1.0,1.0,1.0,30.0
11679106,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,41.0
11740506,0.0,2.0,1.0,2.5,1.0,3.0,1.0,2.5,1.0,2.5,2.0,4.0,2.0,19.0,2.5,1.0,4.0,1.0,4.0,1.0,4.0,1.0,11.0,4.0,1.0,4.0,1.0,4.0,1.0,5.0
12976406,1.0,2.5,1.0,3.0,1.0,1.0,1.0,2.5,1.0,2.5,1.0,1.5,1.0,30.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,30.0,2.5,1.0,2.5,1.0,3.0,1.0,30.0
11709306,1.0,1.5,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,30.0,3.0,1.0,1.5,1.0,1.0,1.0,2.5,1.0,26.0,1.0,1.0,1.5,1.0,1.0,1.0,40.0
15620706,0.0,2.0,1.0,2.0,1.0,1.5,1.0,1.5,1.0,2.0,1.0,2.0,1.0,30.0,2.5,1.0,2.0,1.0,2.0,1.0,2.5,1.0,19.0,-1.0,-1.0,2.5,2.0,-1.0,-1.0,28.0
11691206,1.0,2.0,2.0,3.0,1.0,1.5,1.0,3.0,1.0,2.0,1.0,2.0,1.0,24.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,6.0,4.0,1.0,4.0,1.0,4.0,1.0,10.0
12033106,1.0,2.0,1.0,2.0,1.0,1.5,1.0,3.0,1.0,2.0,1.0,1.5,1.0,30.0,2.5,1.0,2.0,1.0,2.5,1.0,2.5,1.0,26.0,4.0,1.0,4.0,1.0,4.0,1.0,8.0
11716006,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.5,1.0,30.0,2.0,1.0,1.5,1.0,1.0,1.0,2.0,1.0,28.0,2.5,1.0,1.5,1.0,2.5,1.0,26.0
11737606,1.0,1.0,2.0,2.0,1.0,1.5,1.0,3.0,1.0,2.5,1.0,2.5,1.0,24.0,3.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,30.0,3.0,1.0,2.5,1.0,3.0,1.0,32.0
12081206,1.0,2.5,1.0,1.5,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,19.0,3.0,1.0,1.0,1.0,-1.0,-1.0,4.0,1.0,26.0,-1.0,-1.0,1.5,1.0,1.0,1.0,20.0
12031006,1.0,3.0,1.0,2.0,1.0,1.5,1.0,3.0,2.0,2.5,2.0,3.0,1.0,20.0,3.0,1.0,2.5,1.0,2.0,1.0,3.0,1.0,31.0,3.0,1.0,4.0,1.0,3.0,1.0,28.0
11695906,0.0,2.0,1.0,3.0,1.0,1.5,1.0,2.5,2.0,3.0,1.0,2.0,2.0,19.0,2.5,1.0,3.0,1.0,2.5,1.0,4.0,1.0,24.0,-1.0,-1.0,2.0,1.0,2.0,1.0,21.0
12965706,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,2.0,24.0,4.0,1.0,3.0,1.0,2.5,1.0,4.0,1.0,16.0,4.0,1.0,4.0,1.0,-1.0,-1.0,14.0
11682606,1.0,2.5,1.0,2.5,1.0,1.0,1.0,1.0,2.0,1.5,1.0,2.0,1.0,25.0,4.0,1.0,1.5,1.0,3.0,1.0,4.0,1.0,21.0,2.5,1.0,4.0,1.0,4.0,1.0,28.0
12032206,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,24.0,3.0,1.0,1.5,1.0,2.5,1.0,4.0,1.0,23.0,2.0,1.0,2.5,1.0,2.5,1.0,33.0
11685406,1.0,2.5,1.0,3.0,1.0,2.5,1.0,2.0,2.0,2.0,1.0,2.5,1.0,25.0,4.0,1.0,2.0,1.0,3.0,1.0,2.5,1.0,19.0,2.5,1.0,2.5,1.0,2.5,1.0,35.0
11714606,1.0,2.5,1.0,1.5,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.5,1.0,30.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,30.0,2.5,1.0,4.0,1.0,3.0,1.0,29.0
11741406,0.0,4.0,2.0,1.5,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,19.0,-1.0,-1.0,2.5,1.0,4.0,1.0,4.0,1.0,13.0,4.0,1.0,4.0,1.0,4.0,1.0,0.0
11684106,1.0,2.5,1.0,3.0,1.0,1.0,1.0,2.5,2.0,1.5,1.0,2.5,1.0,25.0,4.0,1.0,1.5,1.0,2.0,1.0,4.0,1.0,17.0,2.5,1.0,2.5,1.0,2.5,1.0,36.0
11702906,1.0,2.5,1.0,1.5,1.0,3.0,1.0,2.5,2.0,2.5,1.0,2.5,1.0,25.0,2.5,1.0,2.5,1.0,1.0,1.0,4.0,1.0,19.0,2.5,1.0,2.5,1.0,2.5,1.0,31.0
11741506,1.0,1.5,1.0,3.0,1.0,1.0,1.0,1.5,2.0,2.0,1.0,2.5,1.0,25.0,4.0,1.0,3.0,1.0,2.5,1.0,4.0,1.0,17.0,2.0,1.0,3.0,1.0,2.0,1.0,36.0
11729606,1.0,1.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,28.0,1.5,1.0,2.0,1.0,1.0,1.0,33.0
11735906,1.0,1.5,2.0,1.5,1.0,1.0,1.0,1.0,2.0,1.5,1.0,2.0,1.0,19.0,-1.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,27.0,2.0,1.0,1.5,1.0,2.0,1.0,32.0
11676506,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,2.5,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,32.0,2.0,1.0,1.5,1.0,1.0,1.0,26.0
11721006,1.0,3.0,1.0,2.5,1.0,1.5,1.0,1.5,1.0,2.5,1.0,2.5,1.0,30.0,1.5,1.0,1.5,1.0,1.0,1.0,1.5,1.0,28.0,2.0,1.0,2.0,1.0,1.0,1.0,33.0
11698106,1.0,2.5,1.0,2.5,1.0,1.0,1.0,4.0,1.0,2.5,1.0,2.5,2.0,19.0,2.5,1.0,1.5,1.0,3.0,1.0,4.0,1.0,27.0,3.0,1.0,2.5,1.0,4.0,1.0,22.0
13510906,1.0,2.5,1.0,2.5,1.0,1.0,1.0,1.5,1.0,1.5,1.0,2.0,1.0,26.0,4.0,1.0,2.0,1.0,2.5,1.0,2.5,1.0,28.0,-1.0,-1.0,4.0,1.0,-1.0,-1.0,22.0
11715906,0.0,2.5,1.0,2.5,1.0,1.0,1.0,4.0,2.0,1.5,1.0,4.0,1.0,19.0,4.0,1.0,2.0,1.0,2.5,1.0,4.0,1.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
11741006,1.0,2.0,2.0,3.0,1.0,1.5,1.0,3.0,1.0,1.5,1.0,1.5,1.0,24.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,23.0,4.0,1.0,2.0,1.0,3.0,1.0,26.0
11730706,0.0,2.0,1.0,2.5,1.0,1.0,1.0,2.0,2.0,1.5,1.0,2.0,1.0,25.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
11737106,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.0,1.0,32.0,4.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,23.0,3.0,1.0,2.5,1.0,1.5,1.0,26.0
11717106,1.0,1.0,1.0,1.5,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,30.0,1.5,1.0,1.5,1.0,2.5,1.0,2.5,1.0,32.0,2.0,1.0,3.0,1.0,2.0,1.0,32.0
11693306,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,32.0,1.5,1.0,1.5,1.0,1.0,1.0,2.0,1.0,30.0,1.5,1.0,1.0,1.0,1.0,1.0,33.0
14275706,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,24.0,4.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,33.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.0
11708406,1.0,2.5,2.0,2.5,2.0,1.0,1.0,1.5,1.0,2.5,1.0,2.0,2.0,15.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,19.0,2.0,1.0,2.0,1.0,2.5,1.0,36.0
11708306,1.0,2.5,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.5,2.0,18.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,12.0,3.0,1.0,3.0,1.0,2.5,1.0,33.0
14307606,0.0,2.5,1.0,2.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.5,1.0,41.0,2.5,1.0,-1.0,-1.0,2.5,1.0,2.5,1.0,33.0,-1.0,-1.0,2.5,1.0,-1.0,-1.0,25.0
11728906,1.0,1.0,2.0,2.5,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,19.0,4.0,1.0,1.5,1.0,2.0,1.0,1.5,1.0,26.0,1.5,1.0,1.0,1.0,1.0,1.0,31.0
11733006,0.0,2.0,1.0,2.0,1.0,1.5,1.0,3.0,2.0,1.5,1.0,2.0,1.0,25.0,4.0,1.0,2.5,2.0,3.0,1.0,4.0,1.0,11.0,4.0,1.0,3.0,1.0,4.0,1.0,11.0
11723506,0.0,3.0,1.0,2.5,1.0,1.0,1.0,2.0,2.0,1.5,1.0,1.5,1.0,25.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,12.0,-1.0,-1.0,2.5,1.0,4.0,1.0,20.0
11737006,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.5,2.0,2.0,1.0,2.5,1.0,19.0,4.0,1.0,1.5,1.0,1.0,1.0,3.0,1.0,24.0,2.5,1.0,4.0,1.0,3.0,1.0,32.0
11703906,0.0,2.5,1.0,1.5,1.0,1.0,1.0,3.0,2.0,2.5,1.0,4.0,2.0,19.0,4.0,1.0,2.0,1.0,2.5,1.0,4.0,1.0,17.0,4.0,1.0,-1.0,-1.0,4.0,1.0,9.0
11694706,1.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,19.0,3.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,24.0,3.0,1.0,2.5,1.0,4.0,1.0,30.0
11722706,0.0,3.0,1.0,2.5,1.0,1.5,1.0,3.0,1.0,3.0,1.0,4.0,2.0,24.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,26.0,4.0,1.0,4.0,1.0,4.0,1.0,0.0
11693706,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.5,1.0,1.5,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,26.0,1.5,1.0,2.0,1.0,1.0,1.0,26.0
11722206,1.0,1.0,2.0,2.5,1.0,1.0,1.0,2.5,2.0,2.0,1.0,1.5,1.0,19.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,24.0,2.5,1.0,2.0,1.0,1.0,1.0,31.0
11733406,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.0,1.0,2.0,1.0,2.5,1.0,30.0,1.0,1.0,1.5,1.0,1.0,1.0,2.5,1.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0
11688506,0.0,2.5,1.0,3.0,1.0,1.5,1.0,2.0,1.0,2.5,1.0,2.5,2.0,24.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,17.0,4.0,1.0,3.0,1.0,4.0,1.0,20.0
11704406,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.5,2.0,1.5,1.0,1.5,1.0,25.0,1.5,1.0,1.5,1.0,1.0,1.0,3.0,1.0,31.0,3.0,1.0,2.5,1.0,1.0,1.0,30.0
11706006,0.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,19.0,-1.0,-1.0,2.0,1.0,1.0,1.0,4.0,1.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
11746606,0.0,1.0,1.0,2.5,1.0,1.0,1.0,1.5,1.0,2.5,2.0,2.5,1.0,25.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,23.0,4.0,1.0,4.0,1.0,4.0,1.0,9.0
11701006,0.0,2.5,1.0,2.0,1.0,1.0,1.0,2.5,1.0,2.0,2.0,2.5,2.0,19.0,4.0,1.0,1.5,1.0,2.5,1.0,4.0,1.0,16.0,4.0,1.0,4.0,1.0,4.0,1.0,20.0
11712606,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.5,1.0,30.0,1.5,1.0,1.0,1.0,1.5,1.0,2.5,1.0,30.0,4.0,1.0,2.0,1.0,2.0,1.0,20.0
11700106,0.0,2.5,1.0,3.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,4.0,2.0,24.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,10.0,4.0,1.0,-1.0,-1.0,4.0,1.0,0.0
11743106,1.0,1.5,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.5,1.0,2.5,1.0,30.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,23.0,3.0,1.0,2.5,1.0,1.5,1.0,26.0
11720506,1.0,2.5,2.0,2.5,1.0,1.0,1.0,4.0,1.0,2.5,1.0,1.5,1.0,19.0,4.0,1.0,2.5,1.0,2.0,1.0,4.0,1.0,12.0,4.0,1.0,2.0,1.0,2.0,1.0,22.0
11742006,1.0,2.5,1.0,2.5,1.0,1.5,1.0,3.0,1.0,2.5,1.0,2.0,1.0,30.0,2.5,1.0,2.0,1.0,2.0,1.0,2.5,1.0,26.0,2.0,1.0,1.5,1.0,2.0,1.0,25.0
11719506,1.0,2.5,1.0,2.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.5,1.0,30.0,2.0,1.0,1.0,1.0,2.0,1.0,2.5,1.0,30.0,2.5,1.0,1.5,1.0,2.5,1.0,27.0
11722106,1.0,2.0,1.0,1.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,30.0,1.5,1.0,1.5,1.0,1.0,1.0,2.5,1.0,30.0,1.5,1.0,2.0,1.0,1.0,1.0,28.0
