studium_id,BI-AAG,BI-ZMA,BI-LIN,BI-ZDM,prumer
13013006,,4.0,4.0,2.5,3.5
13013806,,,,,
13013706,,4.0,,,4.0
13013606,,,,,
13013506,1.0,1.5,1.5,1.5,1.375
13013406,,,,,
13013306,1.0,2.0,2.5,2.5,2.0
13013206,2.0,,3.0,,2.5
13013106,,2.5,,,2.5
13012906,,,,,
13012806,,3.0,4.0,,3.5
13012706,4.0,2.0,,2.5,2.8333333333333335
13012606,4.0,4.0,,,4.0
12976006,,,,,
12975906,,2.5,,,2.5
12975806,,,,,
12975706,,,,,
12975606,,,,,
12975506,,,,,
12975406,,4.0,,,4.0
12975306,,,,,
12975206,,3.0,4.0,,3.5
12975106,,2.5,,,2.5
12975006,,,,,
12974906,,,,,
12974806,,,,,
12974606,,,,,
12974506,2.5,2.0,2.5,1.5,2.125
12974406,,,,,
12974206,2.0,1.5,1.5,1.5,1.625
12946606,,,,,
12973406,2.0,1.5,2.5,2.5,2.125
13012506,4.0,,,,4.0
12974106,,,,,
12974006,,,,,
12973906,,4.0,,,4.0
12973806,,4.0,,,4.0
12973606,1.5,1.5,2.5,1.5,1.75
12973506,,2.0,4.0,,3.0
12973306,,,,,
12973206,,,,,
12972706,2.0,3.0,2.5,2.0,2.375
12973106,,2.5,,4.0,3.25
12973006,4.0,3.0,4.0,,3.6666666666666665
14251006,4.0,4.0,3.0,,3.6666666666666665
14250906,,,,,
14250606,2.5,2.0,4.0,,2.8333333333333335
14250306,,,,,
14250106,4.0,3.0,2.5,2.0,2.875
14250006,,,,,
14249806,,,,,
14249506,,2.0,4.0,,3.0
14278906,2.0,1.0,,,1.5
14310806,,,,,
14310006,,,,,
14309806,,,,,
14309606,,2.0,,,2.0
14309506,,4.0,,,4.0
14309406,,,,,
14309206,,,,,
14309006,,,,,
14279906,,4.0,,,4.0
14279806,2.0,,,3.0,2.5
14279406,,,,,
14279106,4.0,4.0,3.0,,3.6666666666666665
14279006,,,,,
14278706,,4.0,,,4.0
14278606,,2.5,,,2.5
14278506,,2.5,,,2.5
14249206,,4.0,,,4.0
14248906,,,,,
14248406,,4.0,,,4.0
14248106,,2.0,,,2.0
14248006,,,,,
14308606,,4.0,,,4.0
14308506,,,,,
14308206,,,,,
14308106,,,,,
14308006,,,,,
14307906,,,,,
14307606,2.0,,2.5,,2.25
14307406,,4.0,,,4.0
14307206,,,,,
14307106,,,,,
14307006,,,,,
14306906,,,,,
14278306,,,,,
14278206,,,,,
14277906,,,,,
14277506,,,,,
14246906,3.0,2.5,3.0,,2.8333333333333335
14277306,,,,,
14276806,,,,,
14276706,,,,,
14247206,,,,,
14247006,,,,,
14246806,,4.0,,,4.0
14246606,,,,,
14246206,,1.5,,,1.5
14246106,2.0,2.5,4.0,,2.8333333333333335
14246006,,,,,
14245806,,,,,
14245706,,,,,
14245606,,,,,
14245506,,4.0,,,4.0
14245406,,,,,
14305306,4.0,2.5,,3.0,3.1666666666666665
14306406,,4.0,,,4.0
14306206,,,,,
12972906,4.0,4.0,,,4.0
12972506,,,,,
12972406,4.0,2.5,2.5,4.0,3.25
12972306,,,,,
12972206,,,,,
12972106,,,,,
12972006,2.5,2.5,3.0,2.5,2.625
12971806,,,,,
12971706,,,,,
12971606,3.0,3.0,3.0,3.0,3.0
12971506,,2.5,2.5,,2.5
12971406,,,,,
12971306,,,,,
12971206,2.0,3.0,2.0,2.5,2.375
12971106,2.5,2.5,4.0,,3.0
12971006,3.0,3.0,4.0,4.0,3.5
12970906,2.0,1.5,2.0,1.5,1.75
12970806,,,,,
12970706,,,,,
12970606,4.0,2.5,4.0,4.0,3.625
12970506,,4.0,,,4.0
12964906,2.5,1.5,2.5,2.0,2.125
12964806,1.5,2.0,2.5,2.0,2.0
12964706,2.5,1.5,,4.0,2.6666666666666665
12964606,,,,,
12964506,2.0,4.0,,,3.0
12964406,3.0,3.0,3.0,2.0,2.75
12964106,,1.5,,,1.5
12963806,4.0,4.0,,,4.0
12963706,,,,,
12963606,4.0,2.5,,2.5,3.0
12963506,1.5,2.5,2.5,2.0,2.125
12456206,,4.0,,,4.0
12991606,2.0,2.0,2.0,2.5,2.125
12992106,,4.0,,,4.0
12991906,2.5,2.0,2.5,2.5,2.375
12991706,,3.0,3.0,,3.0
12991506,2.5,2.0,3.0,2.5,2.5
12991406,,3.0,,,3.0
12991206,3.0,3.0,4.0,4.0,3.5
12991106,2.0,2.0,2.0,2.0,2.0
12990906,2.0,,2.0,2.5,2.1666666666666665
12990706,,,,,
12990606,2.0,,,2.5,2.25
12990506,,4.0,,,4.0
12990406,,,,,
12990306,,4.0,,,4.0
12990206,,4.0,,,4.0
12963106,,,,,
12963006,,4.0,,,4.0
12962906,,4.0,,,4.0
12962806,,,,,
12962706,2.0,3.0,2.0,2.5,2.375
12962506,,4.0,,,4.0
12962406,2.5,3.0,2.5,2.5,2.625
12961706,2.0,2.5,2.5,2.5,2.375
12962206,,,,,
12962106,4.0,2.0,4.0,,3.3333333333333335
12961906,,,,,
12961806,,,,,
12961606,,1.5,,,1.5
12961506,1.0,1.0,1.0,1.0,1.0
12961306,,3.0,4.0,,3.5
12962606,,4.0,,,4.0
13110406,,,,,
12990106,2.0,2.5,,,2.25
12990006,3.0,2.5,2.0,2.5,2.5
12961206,,3.0,,,3.0
12961106,,,,,
12961006,2.5,2.5,2.5,2.5,2.5
12960906,,,,,
12960806,,,,,
12960706,4.0,2.5,4.0,3.0,3.375
12960606,1.0,2.5,1.5,2.0,1.75
12960506,3.0,2.0,4.0,2.5,2.875
12960306,,2.5,4.0,,3.25
12960106,3.0,2.5,4.0,,3.1666666666666665
12960006,1.0,1.0,1.0,1.0,1.0
12989906,,,,,
12959906,4.0,3.0,,,3.5
12959806,,,,,
12959706,,,2.5,,2.5
12959606,4.0,4.0,4.0,2.0,3.5
12959506,3.0,2.5,2.5,2.0,2.5
12959306,,4.0,,,4.0
13007806,2.5,1.5,1.5,2.0,1.875
13009106,,,,,
13008906,,,,,
13008806,,4.0,3.0,,3.5
13008706,,4.0,,,4.0
13008606,,,4.0,,4.0
13008506,,,,,
13008406,,,,,
13008306,4.0,2.0,2.0,2.5,2.625
13008206,2.0,2.0,2.5,2.0,2.125
13008106,,,,,
13008006,,,,,
13007906,,,,,
13007406,4.0,4.0,,4.0,4.0
13007206,,,,,
12989806,,4.0,,,4.0
12989706,,,,,
12989606,2.5,1.5,2.0,2.5,2.125
12989306,4.0,2.5,,4.0,3.5
12989206,,2.5,,,2.5
12989106,,,,,
12989006,,,,,
12988806,,4.0,,,4.0
12988706,,4.0,3.0,,3.5
12988606,2.5,2.5,2.0,2.5,2.375
12988506,,4.0,,,4.0
12988406,,4.0,,,4.0
13007606,4.0,2.5,4.0,4.0,3.625
12988106,,,,,
12988006,,,,,
12987906,,,,,
12959206,,,,,
12959106,,2.5,4.0,,3.25
12958906,,,,,
12958806,,,,,
12958706,1.0,3.0,2.5,2.0,2.125
12958306,,4.0,,,4.0
12958206,,,,,
12958106,,,,,
12957806,2.0,4.0,,4.0,3.3333333333333335
12957706,2.0,2.5,2.0,2.0,2.125
12957506,,,,,
12957406,,,,,
12957306,4.0,2.5,4.0,3.0,3.375
13007506,,,,,
12958406,4.0,2.5,,4.0,3.5
12958506,,,,,
13007706,,,,,
13007106,1.0,1.0,2.0,1.0,1.25
13007006,,4.0,,,4.0
13006906,,4.0,4.0,,4.0
13006806,,4.0,,,4.0
13006706,,4.0,,,4.0
13006606,,,,,
13006506,,2.0,,,2.0
13006406,,,,,
13006206,,4.0,,,4.0
13006106,,,,,
13006006,,,,,
13005906,,2.0,,,2.0
13005806,,,,,
13005706,,3.0,,,3.0
13005606,,,,,
13005406,,,,,
13005306,,4.0,,,4.0
13005206,,3.0,,,3.0
12987806,,3.0,4.0,3.0,3.3333333333333335
12987706,4.0,,,,4.0
12987606,,,,,
12987506,,,,,
12987406,1.5,1.5,2.0,2.0,1.75
12987306,,,,,
12987206,,4.0,,,4.0
12987106,,,,,
12986906,,,,,
12986806,,,,,
12986706,,,,,
12986506,,4.0,,,4.0
12986406,,,,,
12986106,,,,,
12986006,4.0,3.0,,,3.5
12983806,,,,,
12981706,1.5,3.0,2.5,2.5,2.375
12981406,4.0,2.0,2.5,,2.8333333333333335
13001306,,,2.5,,2.5
13001206,,,,,
13001106,4.0,3.0,3.0,,3.3333333333333335
13001006,,4.0,,,4.0
13000906,4.0,2.5,4.0,4.0,3.625
13000606,,,,,
13000306,,4.0,,,4.0
13000106,2.0,1.5,4.0,4.0,2.875
12981906,,4.0,,,4.0
12981506,,,,,
12981306,2.5,1.0,2.0,2.5,2.0
12981206,2.5,3.0,1.5,2.0,2.25
13000806,4.0,4.0,,,4.0
12981006,,3.0,,,3.0
12980906,,,,,
12980806,,4.0,,,4.0
12980706,,,,,
12980606,,,,,
12980506,2.5,2.5,4.0,4.0,3.25
12980306,,4.0,,,4.0
12980106,,,,,
12981806,,,,,
13000706,,,,,
12981106,,4.0,,,4.0
12998306,2.5,1.5,2.0,2.5,2.125
13016806,,2.5,,,2.5
13016706,,,,,
13016606,2.5,2.5,4.0,2.5,2.875
13016506,,,,,
13016406,,,,,
13016206,,4.0,,,4.0
13016106,2.0,2.0,4.0,2.5,2.625
13016006,,2.5,,3.0,2.75
12999906,,,,,
12999706,2.5,2.5,2.0,1.5,2.125
12999506,,,,,
12999406,,4.0,,,4.0
12999306,,,,,
12999206,,4.0,,,4.0
12999106,,4.0,,,4.0
12999006,,2.5,,,2.5
12998906,,3.0,4.0,4.0,3.6666666666666665
12998706,4.0,4.0,4.0,4.0,4.0
12998606,,2.0,4.0,,3.0
12957206,,2.0,4.0,,3.0
12957006,,,,,
12956906,2.0,2.0,1.5,1.5,1.75
12956806,4.0,,2.0,4.0,3.3333333333333335
12956706,,1.5,,,1.5
12956606,,,,,
12956506,2.0,2.0,2.5,2.5,2.25
12956306,,,,,
12956106,,4.0,,,4.0
12956006,,,,,
12955906,,4.0,,,4.0
12955706,1.0,1.5,1.0,1.5,1.25
12955506,1.0,1.0,1.0,1.5,1.125
12955406,,3.0,,,3.0
12955306,,,,,
9218006,,,,,
9216706,,,,,
9216606,,,,,
9216506,,,,,
9216406,,,,,
9216306,,,,,
9216206,,,,,
9216106,,,,,
9216006,,,,,
9215906,,,,,
9215806,,,,,
9215706,,,,,
9215606,,,,,
9215506,,,,,
9215406,,,,,
9215306,,,,,
9215206,,,,,
9215106,,,,,
9215006,,,,,
9214906,,,,,
9214806,,,,,
9214706,,,,,
9184206,,,,,
9184106,,,,,
9184006,,,,,
9183806,,,,,
9183706,,,,,
9183606,,,,,
9183506,,,,,
9183406,,,,,
9183306,,,,,
9183206,,,,,
9183106,,,,,
9183006,,,,,
9182906,,,,,
9182806,,,,,
9182706,,,,,
9182606,,,,,
9182506,,,,,
9182406,,,,,
9182306,,,,,
9182206,,,,,
9214606,,,,,
9214506,,,,,
9214406,,,,,
9214306,,,,,
9214206,,,,,
9214006,,,,,
9213906,,,,,
9213806,,,,,
9213706,,,,,
9213606,,,,,
9213506,,,,,
9213406,,,,,
9213306,,,,,
9213206,,,,,
9213106,,,,,
9213006,,,,,
9212906,,,,,
9182106,,,,,
9182006,,,,,
9181906,,,,,
9181806,,,,,
9181706,,,,,
9181606,,,,,
9181506,,,,,
9181406,,,,,
9181306,,,,,
9181206,,,,,
9181106,,,,,
9181006,,,,,
9180906,,,,,
9180806,,,,,
9180706,,,,,
9180606,,,,,
9180506,,,,,
9180406,,,,,
9180306,,,,,
9180206,,,,,
9180106,,,,,
9212806,,,,,
9212706,,,,,
9212606,,,,,
9212506,,,,,
9212406,,,,,
9212306,,,,,
9212206,,,,,
9212006,,,,,
9211906,,,,,
9211806,,,,,
9211706,,,,,
9211606,,,,,
9211506,,,,,
9211406,,,,,
9211306,,,,,
9211206,,,,,
9211106,,,,,
9211006,,,,,
9210906,,,,,
9210806,,,,,
9180006,,,,,
9179906,,,,,
9179806,,,,,
9179706,,,,,
9179606,,,,,
9179506,,,,,
9179406,,,,,
9179306,,,,,
9179206,,,,,
9179106,,,,,
9179006,,,,,
9178906,,,,,
9178806,,,,,
9178706,,,,,
9178606,,,,,
9178506,,,,,
9178406,,,,,
9178306,,,,,
9178206,,,,,
9178106,,,,,
9178006,,,,,
11044406,,,2.5,,2.5
9210706,,,,,
9210606,,,,,
9210506,,,,,
9210406,,,,,
9210306,,,,,
9210206,,,,,
9210106,,,,,
9210006,,,,,
9209906,,,,,
9209806,,,,,
9209706,,,,,
9209606,,,,,
9209506,,,,,
9209406,,,,,
9209306,,,,,
9209206,,,,,
9209106,,,,,
9209006,,,,,
9208906,,,,,
9208806,,,,,
9208706,,,,,
9177906,,,,,
9177806,,,,,
9177706,,,,,
9177606,,,,,
9177506,,,,,
9177406,,,,,
9177306,,,,,
9177206,,,,,
9177106,,,,,
9177006,,,,,
9176906,,,,,
9176806,,,,,
9176706,,,,,
9176606,,,,,
9176506,,,,,
9176406,,,,,
9176306,,,,,
9176106,,,,,
9176006,,,,,
9175906,,,,,
9176206,,,,,
9208606,,,,,
9208506,,,,,
9208406,,,,,
9208306,,,,,
9208206,,,,,
9208106,,,,,
9208006,,,,,
9207906,,,,,
9207806,,,,,
9207706,,,,,
9207606,,,,,
9207506,,,,,
13109706,,,,,
13012406,4.0,,,4.0,4.0
13012306,4.0,2.5,4.0,,3.5
13012206,,4.0,,,4.0
13012006,,2.0,,,2.0
13011806,,,,,
13011706,2.0,2.0,3.0,2.0,2.25
13011606,4.0,2.0,4.0,,3.3333333333333335
13011506,,,,,
13011106,,,,,
13011006,,,,,
13010906,,,,,
12996506,,,,,
12996406,,,,,
12996306,,,,,
12996206,,,,,
12996106,3.0,2.5,3.0,3.0,2.875
12996006,,,,,
12995906,4.0,3.0,2.5,2.5,3.0
12995806,,,,,
12995706,,,,,
12995606,3.0,2.0,3.0,2.5,2.625
13011206,,,,,
12970406,4.0,2.5,,,3.25
12969106,1.5,1.5,2.5,2.5,2.0
12970306,1.5,2.5,3.0,2.5,2.375
12970206,2.5,2.0,1.5,2.5,2.125
12970106,,,,,
12969906,,,,,
12969806,,4.0,,,4.0
12969706,,3.0,,,3.0
12969606,,,,,
12969506,,,,,
12969406,,,,,
12969306,2.5,1.0,2.5,2.5,2.125
12969206,,,,,
12968906,,,,,
12968806,,,,,
12968706,,,,,
12968606,2.0,2.0,2.5,2.5,2.25
12968506,2.0,1.5,3.0,1.0,1.875
13010806,,,,,
13010706,,,,,
13010606,,,,,
13010506,,,,,
13010406,,,,,
13010306,,4.0,,,4.0
13010206,,,,,
13010106,,,,,
13009906,,4.0,,,4.0
13009806,,3.0,4.0,,3.5
13009706,1.0,2.0,2.5,2.0,1.875
13009606,,,4.0,2.0,3.0
13009406,2.0,1.5,2.5,2.0,2.0
13009306,,,,,
13009206,,3.0,4.0,,3.5
12995306,,4.0,,,4.0
12995206,,,,,
12995106,,,,,
12995006,,4.0,,,4.0
12994806,1.0,2.5,2.0,2.0,1.875
12994606,,,,,
12967806,,3.0,,2.0,2.5
12968406,,,4.0,,4.0
12968306,2.0,2.0,3.0,2.0,2.25
12968206,1.0,2.5,2.5,2.5,2.125
12994906,,,,,
12968106,,1.5,2.0,,1.75
12968006,,,,,
12967906,,,,,
12967706,,4.0,,,4.0
12967406,,4.0,,,4.0
12967306,1.0,1.0,1.5,1.0,1.125
12967206,1.5,2.5,2.5,2.0,2.125
12967106,,,,,
12967006,,2.5,,,2.5
12966806,3.0,2.0,3.0,2.5,2.625
12966606,,,,,
12966506,1.0,1.0,1.5,1.0,1.125
12993806,2.5,3.0,2.0,2.5,2.5
12994406,,,,,
12994306,4.0,3.0,4.0,3.0,3.5
12994206,2.0,1.5,2.0,2.0,1.875
12994106,2.0,2.5,,,2.25
12994006,,,,,
12993706,,,,,
12993606,,,,,
12993506,,,,,
12966406,1.0,2.0,2.0,2.0,1.75
12966306,,,,,
12966106,2.0,2.5,2.5,2.5,2.375
12966006,2.0,2.5,2.5,4.0,2.75
12965906,,2.0,3.0,,2.5
12965706,,2.5,4.0,,3.25
12965606,2.5,2.5,2.5,4.0,2.875
12965506,,2.0,,,2.0
12965406,,3.0,4.0,,3.5
12965306,,4.0,,,4.0
12965206,,4.0,,,4.0
12965106,3.0,,,2.5,2.75
12965006,,,,,
12964206,2.5,1.5,2.5,2.5,2.25
12993306,3.0,2.5,3.0,3.0,2.875
12993206,,,,,
12993106,4.0,2.0,4.0,2.0,3.0
12992906,1.0,1.0,1.0,1.0,1.0
12992706,4.0,2.5,4.0,4.0,3.625
12992606,,2.5,,,2.5
12992506,1.0,1.0,2.0,2.0,1.5
12992406,,,,,
12992306,4.0,4.0,,,4.0
12992206,,,,,
9207406,,,,,
9207306,,,,,
9207106,,,,,
9207006,,,,,
9206906,,,,,
9206806,,,,,
9206706,,,,,
9206606,,,,,
9175806,,,,,
9175706,,,,,
9175606,,,,,
9175506,,,,,
9175406,,,,,
9175306,,,,,
9175206,,,,,
9175106,,,,,
9175006,,,,,
9174906,,,,,
9174806,,,,,
9174706,,,,,
9174606,,,,,
9174506,,,,,
9174406,,,,,
9174306,,,,,
9174206,,,,,
9174106,,,,,
9174006,,,,,
9173906,,,,,
9173806,,,,,
9207206,,,,,
9206506,,,,,
9206406,,,,,
9206306,,,,,
9206206,,,,,
9206106,,,,,
9206006,,,,,
9205906,,,,,
9205806,,,,,
9205706,,,,,
9205606,,,,,
9172906,,,,,
9172806,,,,,
9172706,,,,,
9172606,,,,,
9172506,,,,,
9172406,,,,,
9172306,,,,,
9172206,,,,,
9172106,,,,,
9172006,,,,,
9171906,,,,,
9171806,,,,,
9171706,,,,,
9204406,,,,,
9204306,,,,,
9204206,,,,,
9204106,,,,,
9204006,,,,,
9203906,,,,,
9203806,,,,,
9203706,,,,,
9203606,,,,,
9203506,,,,,
9203406,,,,,
9203306,,,,,
9203206,,,,,
9171606,,,,,
9171506,,,,,
9171406,,,,,
9171306,,,,,
9171206,,,,,
9171106,,,,,
9171006,,,,,
9170906,,,,,
9170806,,,,,
9170706,,,,,
9170606,,,,,
9170506,,,,,
9170406,,,,,
9170306,,,,,
9170106,,,,,
9170006,,,,,
9169906,,,,,
9169806,,,,,
9169706,,,,,
9169606,,,,,
9203106,,,,,
9203006,,,,,
9202906,,,,,
9202806,,,,,
9202706,,,,,
9202606,,,,,
9202506,,,,,
9202406,,,,,
9202306,,,,,
9202206,,,,,
9202106,,,,,
9202006,,,,,
9201906,,,,,
9201806,,,,,
9201706,,,,,
9201606,,,,,
9201506,,,,,
9201406,,,,,
9201306,,,,,
9201206,,,,,
9201106,,,,,
9169506,,,,,
9169406,,,,,
9169306,,,,,
9169206,,,,,
9169106,,,,,
9169006,,,,,
9168906,,,,,
9168806,,,,,
9168706,,,,,
9168606,,,,,
9168506,,,,,
9168406,,,,,
9168306,,,,,
9168206,,,,,
9168106,,,,,
9168006,,,,,
9201006,,,,,
9200906,,,,,
9200806,,,,,
9200706,,,,,
9200606,,,,,
9200506,,,,,
9200406,,,,,
9200306,,,,,
9200206,,,,,
9200106,,,,,
9200006,,,,,
9199906,,,,,
9199806,,,,,
9199706,,,,,
9199606,,,,,
9199506,,,,,
9199406,,,,,
9199306,,,,,
9199206,,,,,
9199106,,,,,
9199006,,,,,
9230906,,,,,
9230806,,,,,
9230706,,,,,
9230606,,,,,
9230406,,,,,
9230306,,,,,
9230206,,,,,
9230006,,,,,
9229906,,,,,
9229806,,,,,
9229706,,,,,
9229606,,,,,
9229506,,,,,
9229406,,,,,
9229306,,,,,
9229206,,,,,
9229106,,,,,
9198906,,,,,
9198806,,,,,
9198706,,,,,
9198506,,,,,
9198406,,,,,
9198306,,,,,
9198206,,,,,
9198106,,,,,
9198006,,,,,
9197906,,,,,
9197806,,,,,
9197706,,,,,
9197606,,,,,
9197506,,,,,
9197406,,,,,
9197306,,,,,
9197206,,,,,
9197106,,,,,
9197006,,,,,
9196906,,,,,
9672206,,,,,
9672106,,,,,
9672006,,,,,
9671906,,,,,
9671806,,,,,
9671706,,,,,
9671606,,,,,
9671506,,,,,
9671406,,,,,
9671306,,,,,
9671206,,,,,
9671106,,,,,
9671006,,,,,
9670906,,,,,
9670806,,,,,
9670706,,,,,
9670606,,,,,
9670506,,,,,
9670406,,,,,
9670306,,,,,
9670206,,,,,
9670106,,,,,
9670006,,,,,
9669906,,,,,
9669806,,,,,
9669706,,,,,
9669606,,,,,
9669506,,,,,
9669406,,,,,
9669306,,,,,
9669206,,,,,
9669106,,,,,
9669006,,,,,
9668906,,,,,
9668806,,,,,
9668706,,,,,
9668606,,,,,
9668506,,,,,
9668406,,,,,
9668306,,,,,
9668206,,,,,
9668106,,,,,
9668006,,,,,
9667906,,,,,
9667806,,,,,
9667706,,,,,
9667606,,,,,
9667506,,,,,
9667406,,,,,
9667306,,,,,
9667206,,,,,
9667106,,,,,
9667006,,,,,
9666906,,,,,
9666806,,,,,
9666706,,,,,
9666606,,,,,
9666506,,,,,
9666406,,,,,
9666306,,,,,
9666206,,,,,
12290106,,,,,
12290006,2.0,2.0,1.5,2.5,2.0
12289906,,,,,
12289806,,4.0,,,4.0
9675806,,,,,
9666106,,,,,
9666006,,,,,
9665906,,,,,
9665806,,,,,
9665706,,,,,
9673706,,,,,
9673506,,,,,
9673406,,,,,
9673306,,,,,
9673206,,,,,
9673106,,,,,
9673006,,,,,
9672906,,,,,
9672806,,,,,
9672706,,,,,
9672606,,,,,
9672506,,,,,
9672406,,,,,
9672306,,,,,
9224806,,,,,
9224706,,,,,
9224606,,,,,
9224506,,,,,
9224406,,,,,
9224306,,,,,
9224206,,,,,
9224106,,,,,
9224006,,,,,
9223906,,,,,
9223806,,,,,
9223706,,,,,
9223606,,,,,
9223506,,,,,
9223406,,,,,
9223306,,,,,
9223206,,,,,
9223106,,,,,
9192606,,,,,
9192506,,,,,
9192406,,,,,
9192306,,,,,
9192206,,,,,
9192106,,,,,
9192006,,,,,
9191906,,,,,
9191806,,,,,
9191706,,,,,
9191606,,,,,
9191506,,,,,
9191406,,,,,
9191306,,,,,
9191206,,,,,
9191106,,,,,
9191006,,,,,
9190906,,,,,
9190806,,,,,
9190706,,,,,
9190606,,,,,
9223006,,,,,
9222906,,,,,
9222806,,,,,
9222706,,,,,
9222606,,,,,
9222506,,,,,
9222406,,,,,
9222306,,,,,
9222206,,,,,
9222106,,,,,
9222006,,,,,
9221906,,,,,
9221806,,,,,
9221706,,,,,
9221606,,,,,
9221506,,,,,
9221406,,,,,
9221306,,,,,
9221206,,,,,
9221006,,,,,
9190506,,,,,
9190406,,,,,
9190306,,,,,
9190206,,,,,
9190106,,,,,
9190006,,,,,
9189906,,,,,
9189806,,,,,
9189706,,,,,
9189606,,,,,
9189506,,,,,
9189406,,,,,
9189306,,,,,
9189206,,,,,
9189106,,,,,
9189006,,,,,
9221106,,,,,
9188906,,,,,
9188806,,,,,
9188706,,,,,
9188606,,,,,
9188506,,,,,
9219606,,,,,
9220906,,,,,
9220806,,,,,
9220706,,,,,
9220506,,,,,
9220406,,,,,
9220306,,,,,
9220206,,,,,
9220106,,,,,
9220006,,,,,
9219906,,,,,
9219806,,,,,
9219706,,,,,
9219306,,,,,
9219206,,,,,
9219106,,,,,
9219006,,,,,
9218906,,,,,
9188406,,,,,
9188106,,,,,
9188006,,,,,
9187906,,,,,
9187806,,,,,
9187706,,,,,
9187606,,,,,
9187506,,,,,
9187406,,,,,
9187306,,,,,
9219506,,,,,
9187206,,,,,
9187106,,,,,
9187006,,,,,
9186906,,,,,
9186806,,,,,
9186706,,,,,
9186606,,,,,
9186506,,,,,
9186406,,,,,
9188306,,,,,
11796406,,,,,
9188206,,,,,
9220606,,,,,
9218806,,,,,
9218706,,,,,
9218606,,,,,
9218506,,,,,
9218406,,,,,
9218306,,,,,
9218206,,,,,
9218106,,,,,
9217906,,,,,
9217806,,,,,
9217706,,,,,
9217606,,,,,
9217506,,,,,
9217406,,,,,
9217306,,,,,
9217206,,,,,
9217106,,,,,
9217006,,,,,
9216806,,,,,
9186306,,,,,
9186206,,,,,
9186106,,,,,
9186006,,,,,
9185906,,,,,
9185806,,,,,
9185706,,,,,
9185606,,,,,
9185506,,,,,
9185406,,,,,
9185306,,,,,
9185206,,,,,
9185106,,,,,
9185006,,,,,
9184906,,,,,
9184806,,,,,
9184706,,,,,
9184606,,,,,
9184506,,,,,
9184406,,,,,
9184306,,,,,
9198606,,,,,
9228906,,,,,
9228806,,,,,
9228606,,,,,
9228506,,,,,
9228406,,,,,
9228306,,,,,
9228206,,,,,
9228106,,,,,
9228006,,,,,
9227906,,,,,
9227806,,,,,
9227706,,,,,
9227606,,,,,
9227506,,,,,
9227406,,,,,
9227306,,,,,
9227206,,,,,
9227106,,,,,
9227006,,,,,
9196806,,,,,
9196706,,,,,
9196606,,,,,
9195406,,,,,
9195306,,,,,
9195206,,,,,
9195106,,,,,
9195006,,,,,
9194906,,,,,
9194806,,,,,
9226906,,,,,
9226806,,,,,
9226706,,,,,
9226606,,,,,
9226506,,,,,
9226406,,,,,
9226306,,,,,
9226206,,,,,
9226106,,,,,
9226006,,,,,
9225906,,,,,
9225606,,,,,
9225506,,,,,
9225406,,,,,
9225306,,,,,
9225206,,,,,
9225106,,,,,
9225006,,,,,
9224906,,,,,
9194706,,,,,
9194606,,,,,
9194506,,,,,
9194406,,,,,
9194306,,,,,
9194206,,,,,
9194106,,,,,
9194006,,,,,
9193906,,,,,
9193806,,,,,
9193706,,,,,
9193606,,,,,
9193506,,,,,
9193406,,,,,
9193306,,,,,
9193206,,,,,
9193106,,,,,
9193006,,,,,
9192906,,,,,
9192806,,,,,
9192706,,,,,
11729906,2.5,2.0,2.0,2.0,2.125
11729806,2.5,1.5,2.5,2.5,2.25
11729706,,,,,
11729606,1.5,1.0,1.5,2.0,1.5
11729506,,,,,
11729406,,,,,
11729306,3.0,3.0,4.0,4.0,3.5
11729206,,,,,
11729106,,,,,
11729006,4.0,2.5,2.5,4.0,3.25
11728906,1.5,1.0,1.5,1.0,1.25
11728806,2.0,2.0,2.0,2.0,2.0
11728706,4.0,,4.0,,4.0
11728606,,,,,
11728506,,,,,
11728406,,,,,
11728306,1.5,2.5,2.5,1.5,2.0
11728206,,4.0,,,4.0
11728106,2.5,2.0,3.0,2.0,2.375
11728006,1.5,2.0,2.0,1.0,1.625
11727906,3.0,2.5,2.5,2.5,2.625
11718306,,,,,
11718206,,2.0,,,2.0
11718106,,4.0,,,4.0
11718006,,,,,
11717906,4.0,2.0,3.0,4.0,3.25
11717806,,,,,
11717706,3.0,,,2.5,2.75
11717606,3.0,3.0,3.0,2.5,2.875
11717506,,4.0,,,4.0
11717406,1.0,1.0,2.0,1.5,1.375
11717306,,4.0,,,4.0
11717206,,,,,
11717006,,,,,
11716906,,2.5,,,2.5
11716806,3.0,2.0,4.0,4.0,3.25
11716706,,,,,
11716606,2.0,2.5,1.5,2.5,2.125
11716506,1.0,2.0,3.0,1.5,1.875
11716406,1.0,2.0,2.0,1.5,1.625
11716306,3.0,2.5,3.0,2.5,2.75
11685906,1.5,,4.0,3.0,2.8333333333333335
11685806,2.0,1.5,2.5,2.0,2.0
11685706,,,,,
11685606,,4.0,,,4.0
11685506,,,,,
11685406,2.5,2.5,2.5,2.5,2.5
11685306,,4.0,4.0,,4.0
11685206,2.0,2.0,2.5,1.5,2.0
11685106,4.0,1.5,2.5,2.5,2.625
11685006,,4.0,,,4.0
11684906,,,,,
11684806,,4.0,,,4.0
11684706,,4.0,,,4.0
11684606,,4.0,4.0,,4.0
11684506,,4.0,,,4.0
11684406,,2.0,,,2.0
11684306,,,,,
11684206,,,,,
11684106,2.5,2.5,2.5,2.5,2.5
11684006,4.0,1.5,2.0,2.5,2.5
