semestr_id,predmet_id,studium_id,zapocteno,zakonceno,znamka,poradi_zapisu
B181,1121506,15591506,,,4.0,1
B181,1121506,15561206,Z,1.0,3.0,1
B181,1121506,15561106,Z,1.0,2.5,1
B181,1121506,15561006,Z,1.0,1.0,1
B181,1121506,15618806,,,4.0,1
B181,1121506,15619106,,,4.0,1
B181,1121506,15619206,,,4.0,1
B181,1121506,15619306,Z,1.0,1.5,1
B181,1121506,15619406,,,4.0,1
B181,1121506,15619506,,,4.0,1
B181,1121506,15619606,Z,1.0,3.0,1
B181,1121506,15619806,Z,,4.0,1
B181,1121506,15620006,Z,,4.0,1
B181,1121506,15620106,,,4.0,1
B181,1121506,15559406,Z,,4.0,1
B181,1121506,15559506,,,4.0,1
B181,1121506,15559606,,,4.0,1
B181,1121506,15559806,,,4.0,1
B181,1121506,15559906,,,4.0,1
B181,1121506,15560006,,,4.0,1
B181,1121506,15560106,Z,1.0,3.0,1
B181,1121506,15560206,,,4.0,1
B181,1121506,15560306,Z,1.0,1.0,1
B181,1121506,15560406,Z,1.0,1.0,1
B181,1121506,15560506,Z,,,1
B181,1121506,15560606,Z,1.0,3.0,1
B181,1121506,15560706,Z,1.0,2.0,1
B181,1121506,15560806,,,4.0,1
B181,1121506,15560906,Z,,4.0,1
B181,1121506,15561406,,,4.0,1
B181,1121506,15561506,,,4.0,1
B181,1121506,15561606,Z,1.0,2.5,1
B181,1121506,15561706,Z,1.0,3.0,1
B181,1121506,15622506,,,4.0,1
B181,1121506,15622606,Z,1.0,2.0,1
B181,1121506,15622706,Z,1.0,3.0,1
