semestr_id,predmet_id,studium_id,zapocteno,zakonceno,znamka,poradi_zapisu
B171,1432506,14294106,Z,1.0,2.0,1
B171,1432506,14294506,Z,1.0,2.5,1
B171,1432506,14294306,Z,1.0,1.0,1
B171,1432506,14293806,Z,1.0,1.5,1
B171,1432506,14264106,Z,1.0,2.0,1
B171,1432506,14264006,Z,,,1
B171,1432506,14292106,Z,1.0,2.5,1
B171,1432506,14261006,Z,,,1
B171,1432506,14320706,Z,1.0,1.5,1
B171,1432506,14290906,,,4.0,1
B171,1432506,14260806,Z,1.0,1.5,1
B171,1432506,14259906,Z,1.0,1.5,1
B171,1432506,14319506,,,4.0,1
B171,1432506,14319406,Z,1.0,2.0,1
B161,1432506,13018306,Z,,,1
B161,1432506,13025906,Z,1.0,2.5,1
B171,1432506,14295106,Z,1.0,2.0,1
B161,1432506,13032406,Z,1.0,2.0,1
B171,1432506,14265306,Z,1.0,2.0,1
B171,1432506,14296706,Z,1.0,2.0,1
B171,1432506,14313306,Z,1.0,1.5,1
B171,1432506,14301006,Z,1.0,2.0,1
B171,1432506,13017406,Z,1.0,2.0,1
B171,1432506,14240706,Z,1.0,2.0,1
B171,1432506,14309106,Z,1.0,1.5,1
B171,1432506,14245006,Z,1.0,1.5,1
B171,1432506,14280106,Z,1.0,1.0,1
B171,1432506,14300906,Z,1.0,1.5,1
B171,1432506,14300706,Z,,,1
B171,1432506,14300506,Z,1.0,2.0,1
B171,1432506,14299706,Z,1.0,1.0,1
B171,1432506,14299306,Z,1.0,2.0,1
B171,1432506,14299206,Z,1.0,2.5,1
B171,1432506,14298706,Z,1.0,1.0,1
B171,1432506,14298506,Z,1.0,2.0,1
B171,1432506,14297906,,,4.0,1
B171,1432506,14297806,Z,1.0,1.5,1
B171,1432506,14265806,,,4.0,1
B161,1432506,13031506,Z,1.0,2.0,1
B161,1432506,13024906,Z,1.0,2.5,1
B161,1432506,13021506,Z,1.0,1.0,1
B161,1432506,13499006,,,4.0,1
B161,1432506,13502206,,,4.0,1
B161,1432506,13498806,Z,1.0,1.5,1
B161,1432506,13498706,Z,1.0,1.5,1
B161,1432506,13498606,N,,4.0,1
B161,1432506,13498506,Z,1.0,1.5,1
B161,1432506,13498406,Z,1.0,2.5,1
B161,1432506,13498306,Z,1.0,2.5,1
B161,1432506,13032206,Z,1.0,2.5,1
B161,1432506,13502606,Z,1.0,1.5,1
B161,1432506,13020706,Z,1.0,1.5,1
B161,1432506,13024006,Z,1.0,1.5,1
B161,1432506,13026706,Z,1.0,1.5,1
B161,1432506,13028206,Z,1.0,2.0,1
B161,1432506,13029606,Z,1.0,2.0,1
B161,1432506,13026006,Z,1.0,2.0,1
B161,1432506,13036106,Z,1.0,3.0,1
B161,1432506,13499106,,,4.0,1
B161,1432506,13025806,Z,1.0,1.0,1
B161,1432506,13499206,Z,1.0,1.5,1
B161,1432506,13502306,Z,1.0,3.0,1
B161,1432506,13501206,Z,1.0,2.0,1
B161,1432506,13501106,Z,1.0,2.5,1
B161,1432506,13501006,Z,1.0,2.0,1
B161,1432506,13500906,Z,1.0,2.0,1
B161,1432506,13500806,Z,1.0,2.0,1
B161,1432506,13500706,,,4.0,1
B161,1432506,13500606,Z,1.0,2.0,1
B161,1432506,13500406,,,4.0,1
B161,1432506,13500306,Z,1.0,2.0,1
B161,1432506,13500206,Z,1.0,2.0,1
B161,1432506,13501706,Z,1.0,2.0,1
B161,1432506,13500006,,,4.0,1
B161,1432506,13499806,Z,1.0,2.0,1
B161,1432506,13499706,Z,1.0,2.0,1
B161,1432506,13499606,Z,1.0,1.5,1
B161,1432506,13499406,,,4.0,1
B161,1432506,13502406,Z,1.0,2.5,1
B161,1432506,13499306,,,4.0,1
B161,1432506,13501406,,,4.0,1
B161,1432506,13031606,Z,1.0,2.0,1
B161,1432506,13031706,Z,1.0,2.0,1
B161,1432506,13025506,Z,1.0,1.0,1
B161,1432506,13024706,Z,1.0,2.0,1
B161,1432506,13031406,Z,1.0,1.5,1
B161,1432506,13034006,,,4.0,1
B161,1432506,13022006,Z,1.0,1.0,1
B161,1432506,13019206,Z,1.0,2.0,1
B161,1432506,13023206,Z,1.0,1.5,1
B161,1432506,13021306,Z,1.0,2.5,1
B161,1432506,13032906,Z,1.0,1.5,1
B161,1432506,13028106,Z,1.0,2.0,1
B161,1432506,13020806,Z,1.0,1.0,1
B161,1432506,13025606,Z,1.0,2.5,1
B161,1432506,13031106,Z,1.0,2.0,1
B161,1432506,13017906,Z,1.0,2.5,1
B161,1432506,13026406,,,4.0,1
B161,1432506,13019806,Z,1.0,1.5,1
B161,1432506,13017206,Z,1.0,2.0,1
B161,1432506,13018706,Z,1.0,2.5,1
B161,1432506,13026806,Z,1.0,2.0,1
B161,1432506,13030706,Z,1.0,2.0,1
B161,1432506,13033506,Z,1.0,2.5,1
B161,1432506,13027806,Z,1.0,1.0,1
B161,1432506,13025306,Z,1.0,1.5,1
B161,1432506,13029106,Z,1.0,2.0,1
B161,1432506,13023006,Z,1.0,2.0,1
B161,1432506,13018506,Z,1.0,1.5,1
B161,1432506,13027906,Z,1.0,2.5,1
B161,1432506,13030506,Z,,,1
B161,1432506,13031906,Z,1.0,2.0,1
B161,1432506,13016906,Z,1.0,1.0,1
B161,1432506,13034606,Z,1.0,1.5,1
B161,1432506,13036306,,,4.0,1
B161,1432506,13032506,Z,1.0,1.5,1
B161,1432506,13024606,Z,1.0,1.0,1
B161,1432506,13032006,,,4.0,1
B161,1432506,13035306,,,4.0,1
B161,1432506,13027606,,,4.0,1
B161,1432506,13023306,,,4.0,1
B161,1432506,13031006,Z,,,1
B161,1432506,13018106,Z,1.0,2.5,1
B171,1432506,14793706,Z,1.0,2.0,1
B171,1432506,14793906,Z,1.0,1.5,1
B191,1432506,16699006,,,4.0,1
B191,1432506,16699306,Z,1.0,1.0,1
B191,1432506,16701806,Z,,,1
B191,1432506,16699906,Z,1.0,2.0,1
B191,1432506,16697206,Z,1.0,3.0,1
B191,1432506,16699706,Z,1.0,2.5,1
B191,1432506,16696606,Z,1.0,3.0,1
B191,1432506,16699206,Z,1.0,2.0,1
B191,1432506,16696306,,,4.0,1
B191,1432506,16696506,Z,1.0,2.0,1
B191,1432506,16700506,Z,1.0,2.5,1
B191,1432506,16700106,N,,4.0,1
B191,1432506,16697006,N,,4.0,1
B191,1432506,16696206,Z,1.0,3.0,1
B191,1432506,16697606,,,4.0,1
B191,1432506,16695706,Z,1.0,2.5,1
B191,1432506,16699406,Z,1.0,2.0,1
B191,1432506,16699606,Z,1.0,2.0,1
B191,1432506,16701606,Z,1.0,2.0,1
B191,1432506,16698206,Z,1.0,2.0,1
B191,1432506,16690206,Z,1.0,1.5,1
B191,1432506,16693006,N,,4.0,1
B191,1432506,16694606,,,4.0,1
B191,1432506,16690306,N,,4.0,1
B191,1432506,16694706,,,4.0,1
B191,1432506,16699506,Z,1.0,2.0,1
B191,1432506,16700406,Z,1.0,2.0,1
B191,1432506,16696806,Z,1.0,3.0,1
B191,1432506,16697806,Z,1.0,1.5,1
B191,1432506,16694506,Z,1.0,1.5,1
B191,1432506,16695806,Z,1.0,1.0,1
B191,1432506,16693206,Z,1.0,3.0,1
B191,1432506,16690506,,,4.0,1
B191,1432506,16702106,,,4.0,1
B191,1432506,16703206,Z,1.0,2.0,1
B191,1432506,16704006,Z,1.0,2.5,1
B191,1432506,16703106,Z,1.0,2.5,1
B191,1432506,16693506,Z,,4.0,1
B191,1432506,16696006,Z,1.0,2.0,1
B191,1432506,16701006,Z,,4.0,1
B191,1432506,16694906,Z,1.0,1.5,1
B191,1432506,16691406,,,4.0,1
B191,1432506,16690106,Z,1.0,1.5,1
B191,1432506,16690806,Z,1.0,1.5,1
B191,1432506,16696406,,,4.0,1
B191,1432506,16691506,N,,4.0,1
B191,1432506,16693306,Z,1.0,2.0,1
B191,1432506,16692106,Z,1.0,2.0,1
B191,1432506,16691106,Z,1.0,2.5,1
B191,1432506,16689706,Z,1.0,1.0,1
B191,1432506,16702606,Z,1.0,1.5,1
B191,1432506,16690606,Z,,,1
B191,1432506,16690006,Z,,4.0,1
B191,1432506,16693906,Z,1.0,1.5,1
B191,1432506,16693106,Z,1.0,2.0,1
B191,1432506,15636706,Z,1.0,2.5,1
B191,1432506,15632506,Z,1.0,2.0,1
B191,1432506,16858906,,,4.0,1
B191,1432506,16690906,Z,1.0,2.5,1
B191,1432506,16697406,Z,1.0,1.5,1
B191,1432506,16693406,,,4.0,1
B191,1432506,16691206,Z,1.0,2.5,1
B191,1432506,16697506,Z,1.0,2.5,1
B191,1432506,16697906,Z,1.0,3.0,1
B191,1432506,16694006,Z,1.0,1.5,1
B191,1432506,16696706,Z,1.0,3.0,1
B191,1432506,16693806,Z,1.0,2.0,1
B191,1432506,16694106,Z,,,1
B191,1432506,16697106,Z,1.0,1.5,1
B191,1432506,16695106,Z,1.0,2.5,1
B191,1432506,16692906,Z,1.0,1.0,1
B191,1432506,16692706,Z,1.0,2.5,1
B191,1432506,16692606,Z,1.0,1.5,1
B191,1432506,16692206,Z,1.0,1.5,1
B191,1432506,16695006,Z,1.0,1.5,1
B191,1432506,16694306,Z,1.0,1.0,1
B191,1432506,16691706,Z,1.0,2.0,1
B191,1432506,16695906,Z,1.0,1.0,1
B191,1432506,16695306,Z,1.0,2.5,1
B191,1432506,16699106,N,,4.0,1
B191,1432506,16694206,Z,1.0,2.0,1
B191,1432506,16691006,N,,4.0,1
B191,1432506,16701306,Z,1.0,2.0,1
B161,1434606,13023006,Z,,,1
B161,1434606,13017806,Z,1.0,1.5,1
B161,1434606,13026206,,,4.0,1
B161,1434606,13030506,Z,,4.0,1
B161,1434606,13023906,Z,1.0,2.0,1
B161,1434606,13502206,N,,4.0,1
B191,1432506,17206906,Z,1.0,2.0,1
B191,1432506,17204306,Z,1.0,1.0,1
B191,1432506,16702906,Z,1.0,2.0,1
B191,1432506,16698506,,,4.0,1
B181,1432506,15635706,Z,1.0,2.0,1
B191,1432506,17205506,Z,1.0,2.5,1
B191,1432506,17212606,Z,1.0,1.5,1
B191,1432506,17203906,,,4.0,1
B191,1432506,17204906,Z,1.0,3.0,1
B191,1432506,17206006,,,4.0,1
B191,1432506,17204506,Z,1.0,2.0,1
B161,1434606,13030606,Z,1.0,2.5,1
B191,1432506,17205306,Z,1.0,1.0,1
B161,1434606,13022206,Z,1.0,2.0,1
B161,1434606,13021206,N,,4.0,1
B161,1434606,13017506,Z,,,1
B161,1434606,13031806,Z,1.0,2.0,1
B161,1434606,13030406,N,,4.0,1
B161,1434606,13028806,Z,1.0,2.0,1
B161,1434606,13034206,Z,1.0,2.0,1
B161,1434606,13030306,N,,4.0,1
B161,1434606,13028006,N,,4.0,1
B161,1434606,13022406,Z,1.0,1.0,1
B161,1434606,13018906,Z,1.0,3.0,1
B161,1434606,13020906,Z,1.0,2.0,1
B161,1434606,13027406,Z,1.0,2.5,1
B161,1434606,13018006,Z,1.0,2.5,1
B161,1434606,13019906,Z,1.0,3.0,1
B161,1434606,13026706,Z,1.0,3.0,1
B161,1434606,13023806,Z,1.0,3.0,1
B161,1434606,13027506,Z,1.0,2.0,1
B161,1434606,13035806,Z,,4.0,1
B161,1434606,13034106,Z,1.0,2.5,1
B191,1432506,16698106,Z,1.0,2.0,1
B191,1432506,17204206,,,4.0,1
B191,1432506,16689806,,,4.0,1
B191,1432506,16703006,,,4.0,1
B191,1432506,16695506,Z,1.0,2.5,1
B191,1432506,15634406,Z,1.0,2.0,1
B191,1432506,15638306,Z,1.0,2.5,1
B191,1432506,16703906,,,4.0,1
B191,1432506,16703606,,,4.0,1
B191,1432506,16703706,Z,1.0,1.5,1
B191,1432506,16701406,Z,1.0,2.0,1
B191,1432506,16694806,Z,1.0,1.5,1
B191,1432506,16696906,,,4.0,1
B191,1432506,16691306,Z,1.0,2.5,1
B191,1432506,16691806,N,,4.0,1
B191,1432506,16693706,Z,1.0,2.5,1
B191,1432506,16692806,Z,1.0,2.5,1
B191,1432506,16691906,Z,1.0,2.5,1
B191,1432506,16696106,,,4.0,1
B191,1432506,16692306,Z,1.0,2.5,1
B191,1432506,17206406,,,4.0,1
B191,1432506,17204806,Z,,4.0,1
B191,1432506,17205206,Z,1.0,2.0,1
B191,1432506,17205806,Z,1.0,2.0,1
B191,1432506,16700006,Z,1.0,3.0,1
B191,1432506,16698806,,,4.0,1
B191,1432506,16689906,,,4.0,1
B191,1432506,16700206,,,4.0,1
B191,1432506,16698006,Z,1.0,3.0,1
B191,1432506,16690406,Z,1.0,2.0,1
B191,1432506,16701106,,,4.0,1
B191,1432506,16690706,,,4.0,1
B191,1432506,16702306,Z,1.0,3.0,1
B191,1432506,17204706,Z,1.0,2.0,1
B191,1432506,17204606,Z,1.0,2.5,1
B191,1432506,17204406,,,4.0,1
B191,1432506,17205406,,,4.0,1
B191,1432506,17205106,,,4.0,1
B191,1432506,17204006,Z,1.0,2.5,1
B191,1432506,17206206,Z,1.0,3.0,1
B162,4643006,13025906,Z,1.0,2.0,1
B191,1432506,17206506,Z,1.0,2.0,1
B171,1432506,14793806,Z,1.0,1.5,1
B181,1432506,15633506,Z,1.0,2.0,1
B181,1432506,15633106,Z,1.0,1.5,1
B181,1432506,15640006,Z,1.0,2.5,1
B181,1432506,15639906,Z,1.0,2.5,1
B181,1432506,15639806,Z,1.0,2.5,1
B181,1432506,15639706,Z,1.0,3.0,1
B181,1432506,15639606,Z,1.0,2.5,1
B181,1432506,15639506,Z,1.0,3.0,1
B181,1432506,15639406,Z,1.0,2.0,1
B181,1432506,15640106,Z,1.0,2.0,1
B181,1432506,15639306,Z,1.0,2.0,1
B181,1432506,15639106,Z,1.0,3.0,1
B181,1432506,15639006,Z,1.0,3.0,1
B181,1432506,15638906,,,4.0,1
B181,1432506,15638806,Z,,4.0,1
B181,1432506,15638706,Z,1.0,2.0,1
B181,1432506,15638406,Z,1.0,2.5,1
B181,1432506,15638206,N,,4.0,1
B181,1432506,15639206,,,4.0,1
B181,1432506,15640206,Z,1.0,3.0,1
B181,1432506,15640306,Z,1.0,2.5,1
B181,1432506,15640406,Z,1.0,1.5,1
B181,1432506,15642206,,,4.0,1
B181,1432506,15642006,,,4.0,1
B181,1432506,15641906,N,,4.0,1
B181,1432506,15641806,Z,,4.0,1
B181,1432506,15641706,Z,1.0,1.5,1
B181,1432506,15641606,Z,1.0,2.5,1
B181,1432506,15641506,Z,1.0,2.0,1
B181,1432506,15641406,Z,1.0,3.0,1
B181,1432506,15641306,Z,1.0,2.5,1
B181,1432506,15641206,Z,1.0,2.5,1
B181,1432506,15641106,Z,1.0,2.5,1
B181,1432506,15641006,Z,1.0,2.5,1
B181,1432506,15640906,,,4.0,1
B181,1432506,15640806,Z,1.0,2.5,1
B181,1432506,15640706,Z,1.0,2.0,1
B181,1432506,15640606,Z,1.0,2.5,1
B181,1432506,15640506,Z,1.0,1.5,1
B181,1432506,15638106,Z,1.0,2.5,1
B181,1432506,15638006,Z,1.0,2.5,1
B181,1432506,15637906,Z,,,1
B181,1432506,15637806,Z,1.0,3.0,1
B181,1432506,14281706,Z,1.0,2.0,1
B171,1432506,14948006,,,4.0,1
B171,1432506,14947906,Z,1.0,1.0,1
B171,1432506,14795406,Z,1.0,2.0,1
B171,1432506,14795306,,,4.0,1
B171,1432506,14795106,Z,1.0,2.0,1
B171,1432506,14795006,Z,1.0,1.5,1
B171,1432506,14794906,,,4.0,1
B171,1432506,14794806,,,4.0,1
B171,1432506,14794706,Z,1.0,2.5,1
B171,1432506,14794606,Z,1.0,2.0,1
B171,1432506,14794506,Z,1.0,2.0,1
B171,1432506,14794406,,,4.0,1
B171,1432506,14794306,Z,1.0,2.5,1
B171,1432506,14794206,Z,1.0,2.0,1
B171,1432506,14794106,Z,,4.0,1
B171,1432506,14794006,,,4.0,1
B181,1432506,14306006,Z,1.0,2.0,1
B181,1432506,15642306,Z,1.0,2.5,1
B181,1432506,15635206,Z,1.0,2.5,1
B181,1432506,15635406,Z,1.0,1.5,1
B181,1432506,15637706,Z,1.0,2.0,1
B181,1432506,15637506,Z,1.0,2.0,1
B181,1432506,15637406,N,,4.0,1
B181,1432506,15637306,Z,1.0,2.5,1
B181,1432506,15637206,,,4.0,1
B181,1432506,15637106,N,,4.0,1
B181,1432506,15636906,Z,1.0,2.5,1
B181,1432506,15636606,,,4.0,1
B181,1432506,15636506,Z,1.0,3.0,1
B181,1432506,15636406,N,,4.0,1
B181,1432506,15636306,Z,1.0,2.5,1
B181,1432506,15636206,Z,1.0,3.0,1
B181,1432506,15636006,,,4.0,1
B181,1432506,15635906,,,4.0,1
B181,1432506,15635806,Z,1.0,2.0,1
B181,1432506,15635606,Z,1.0,2.5,1
B181,1432506,15635506,,,4.0,1
B181,1432506,15635306,Z,1.0,3.0,1
B181,1432506,15642406,Z,1.0,1.0,1
B181,1432506,15642606,Z,1.0,3.0,1
B181,1432506,15642706,Z,1.0,2.0,1
B181,1432506,15630206,,,4.0,1
B181,1432506,15630106,Z,1.0,2.5,1
B181,1432506,15629906,Z,1.0,2.0,1
B181,1432506,15629806,Z,1.0,2.0,1
B181,1432506,15629706,Z,1.0,2.5,1
B181,1432506,15629606,Z,1.0,2.0,1
B181,1432506,15629506,Z,1.0,2.0,1
B181,1432506,15629406,N,,4.0,1
B181,1432506,15629106,N,,4.0,1
B181,1432506,15629006,Z,1.0,2.5,1
B181,1432506,15628606,Z,1.0,2.5,1
B181,1432506,15628506,,,4.0,1
B181,1432506,15628306,,,4.0,1
B181,1432506,15628206,Z,1.0,2.5,1
B181,1432506,15628106,Z,1.0,2.0,1
B181,1432506,15627906,Z,1.0,2.5,1
B181,1432506,15627806,Z,1.0,2.5,1
B181,1432506,15630306,Z,1.0,3.0,1
B181,1432506,15627706,Z,1.0,2.5,1
B181,1432506,15630506,Z,1.0,2.0,1
B181,1432506,15630706,N,,4.0,1
B181,1432506,15633006,Z,1.0,1.5,1
B181,1432506,15632906,Z,1.0,2.5,1
B181,1432506,15632806,Z,1.0,2.5,1
B181,1432506,15632706,Z,1.0,1.5,1
B181,1432506,15632306,Z,1.0,2.5,1
B181,1432506,15632106,Z,1.0,2.0,1
B181,1432506,15632006,Z,,4.0,1
B181,1432506,15631906,,,4.0,1
B181,1432506,15631806,Z,1.0,3.0,1
B181,1432506,15631706,Z,1.0,2.5,1
B181,1432506,15631606,Z,1.0,1.5,1
B181,1432506,15631406,Z,,,1
B181,1432506,15631306,Z,1.0,3.0,1
B181,1432506,15631206,Z,1.0,2.0,1
B181,1432506,15631006,,,4.0,1
B181,1432506,15630906,,,4.0,1
B181,1432506,15630806,Z,1.0,2.0,1
B181,1432506,15630606,Z,1.0,2.5,1
B181,1432506,15633306,,,4.0,1
B181,1432506,15627606,Z,1.0,3.0,1
B181,1432506,15627406,,,4.0,1
B181,1432506,15642906,Z,1.0,2.5,1
B181,1432506,15642806,,,4.0,1
B191,1432506,16702406,Z,1.0,2.0,1
B191,1432506,16702206,Z,,4.0,1
B191,1432506,16702006,Z,1.0,2.5,1
B191,1432506,16703306,Z,1.0,2.0,1
B191,1432506,16701906,N,,4.0,1
B191,1432506,16700906,Z,1.0,3.0,1
B191,1432506,16701706,Z,1.0,2.5,1
B191,1432506,16701206,Z,1.0,3.0,1
B191,1432506,16702806,,,4.0,1
B191,1432506,16700806,Z,1.0,3.0,1
B191,1432506,16702706,Z,1.0,2.0,1
B191,1432506,16701506,Z,1.0,1.5,1
B191,1432506,16700306,Z,1.0,1.5,1
B191,1432506,16698606,N,,4.0,1
B191,1432506,16700606,Z,1.0,1.5,1
B181,1432506,15643006,Z,1.0,2.0,1
B181,1432506,15627506,Z,1.0,1.5,1
B181,1432506,15643106,Z,1.0,2.5,1
B181,1432506,15643506,,,4.0,1
B181,1432506,15627306,,,4.0,1
B181,1432506,15627206,,,4.0,1
B181,1432506,15627106,Z,1.0,2.0,1
B181,1432506,15627006,Z,1.0,3.0,1
B181,1432506,15626906,,,4.0,1
B181,1432506,15626806,,,4.0,1
B181,1432506,15644906,,,4.0,1
B181,1432506,15644806,Z,1.0,3.0,1
B181,1432506,15644706,N,,4.0,1
B181,1432506,15644506,Z,1.0,3.0,1
B181,1432506,15644406,Z,1.0,2.0,1
B181,1432506,15644306,,,4.0,1
B181,1432506,15644206,Z,1.0,3.0,1
B181,1432506,15644006,Z,1.0,2.5,1
B181,1432506,15643906,Z,1.0,2.0,1
B181,1432506,15643806,Z,1.0,2.0,1
B181,1432506,15643706,Z,1.0,3.0,1
B181,1432506,15643406,Z,1.0,2.5,1
B161,1434606,13020306,Z,1.0,2.0,1
B161,1432506,13020106,Z,1.0,2.5,1
B161,1432506,13022906,Z,1.0,2.0,1
B172,4643006,14794506,Z,1.0,2.5,1
B172,4643006,14947906,Z,1.0,2.0,1
B172,4643006,14285806,Z,1.0,1.5,1
B172,4643006,14283506,Z,1.0,2.5,1
B172,4643006,14794606,Z,,4.0,1
B172,4643006,14271206,Z,1.0,2.0,1
