studium_id,dokoncil_semestr,BI-PA1_znamka,BI-PA1_poradi_zapisu,BI-PA1_semestr,BI-PAI_znamka,BI-PAI_poradi_zapisu,BI-PAI_semestr,BI-CAO_znamka,BI-CAO_poradi_zapisu,BI-CAO_semestr,BI-PS1_znamka,BI-PS1_poradi_zapisu,BI-PS1_semestr,BI-MLO_znamka,BI-MLO_poradi_zapisu,BI-MLO_semestr,BI-ZMA_znamka,BI-ZMA_poradi_zapisu,BI-ZMA_semestr,pocet_kreditu_semestr_1,pohlavi_kod,je_cech,datum_zahajeni,rok_maturity,maturita_nastup_rozdil,gymnazium,praha,scio,olym,zkouska,prominuti
15564006,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,30.0,1,1,2018,2018,0,0,0,0,0,0,0
15564406,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,1,1,0,0,0,0
15564506,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,30.0,0,0,2018,2017,1,0,1,0,0,0,0
15564906,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2018,2018,0,1,0,0,0,0,0
16724206,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,0,1,2019,2018,1,1,0,0,0,0,0
15565006,1.0,2.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,30.0,0,0,2018,2018,0,0,-1,0,0,0,0
15565206,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2018,2018,0,1,1,0,0,0,0
15566106,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,18.0,0,1,2018,2018,0,0,1,0,0,0,0
15566206,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15566306,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2018,2018,0,1,1,0,0,0,0
15566406,0.0,4.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,19.0,0,1,2018,2018,0,1,0,0,0,0,0
15567106,0.0,4.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,19.0,0,1,2018,2018,0,1,0,0,0,0,0
15567406,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2018,2018,0,1,0,0,0,0,0
15567906,1.0,2.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,30.0,1,1,2018,2018,0,1,0,0,0,0,0
15568206,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,30.0,0,0,2018,2016,2,0,-1,0,0,0,0
15568706,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,24.0,0,0,2018,2017,1,0,-1,0,0,0,0
15569306,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,18.0,0,0,2018,2018,0,0,-1,0,0,0,0
15569506,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2018,2018,0,0,0,0,0,0,0
15569706,1.0,3.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2017,1,0,0,0,0,0,0
15569806,0.0,2.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2018,2018,0,1,0,0,0,0,0
15569906,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,24.0,0,0,2018,2017,1,0,-1,0,0,0,0
15570106,1.0,2.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15570206,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15570406,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2018,2018,0,0,0,0,0,0,0
15570506,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15571006,0.0,3.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2018,2018,0,0,1,0,0,0,0
15571406,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,0,0,2018,2017,1,0,-1,0,0,0,0
15571606,1.0,2.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2018,2018,0,1,1,0,0,0,0
15571706,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15571906,0.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2018,2018,0,1,1,0,0,0,0
15572006,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,24.0,0,0,2018,2018,0,0,-1,0,0,0,0
15573206,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2018,2018,0,0,0,0,0,0,0
15573306,0.0,4.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,15.0,0,1,2018,2018,0,1,1,0,0,0,0
15573606,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,18.0,0,1,2018,2018,0,0,0,0,0,0,0
15573806,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2018,2018,0,1,1,0,0,0,0
15574006,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,0,1,2018,2018,0,0,0,0,0,0,0
15574106,1.0,1.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,0,0,0,0,0,0
15574306,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2018,2018,0,0,0,0,0,0,0
15574506,0.0,3.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2018,2018,0,1,1,0,0,0,0
15574606,1.0,2.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,1,1,0,0,0,0
15575006,0.0,3.0,1.0,1.0,4.0,1.0,1.0,1.5,1.0,1.0,4.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,22.0,1,0,2018,2017,1,0,-1,0,0,0,0
15575206,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,25.0,0,1,2018,2018,0,1,0,0,0,0,0
15575306,0.0,2.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2018,2018,0,1,1,0,0,0,0
15575606,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15575806,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,18.0,0,1,2018,2018,0,1,0,0,0,0,0
15575906,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15576006,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15576206,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,0,0,2018,2017,1,0,-1,0,0,0,0
15576306,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2018,2018,0,1,0,0,0,0,0
15577106,0.0,1.5,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2018,2018,0,0,0,0,0,0,0
15577606,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,0,1,2018,2018,0,1,1,0,0,0,0
15577706,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,30.0,0,0,2018,2018,0,0,-1,0,0,0,0
15577806,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,1,1,0,0,0,0
15578106,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,18.0,0,1,2018,2018,0,0,1,0,0,0,0
15578706,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,0,0,0,0,0,0
15579406,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,0,0,0,0,0,0
15580206,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2018,2018,0,0,1,0,0,0,0
15580306,0.0,4.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,18.0,1,0,2018,2017,1,0,-1,0,0,0,0
16758406,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2019,2018,1,1,1,0,0,0,0
15580706,0.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2018,2018,0,1,1,0,0,0,0
15581106,1.0,4.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,19.0,1,1,2018,2018,0,1,1,0,0,0,0
15581406,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2018,2018,0,1,1,0,0,0,0
15583206,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,24.0,0,0,2018,2017,1,0,-1,0,0,0,0
17329406,0.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2019,2018,1,0,0,0,0,0,0
15583806,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15584106,0.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,16.0,0,0,2018,2016,2,0,-1,0,0,0,0
15584206,1.0,2.5,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,24.0,0,0,2018,2017,1,0,-1,0,0,0,0
15585006,1.0,2.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,0,1,2018,2018,0,1,1,0,0,0,0
15585106,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,24.0,0,0,2018,2018,0,0,-1,0,0,0,0
15585206,0.0,4.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,18.0,1,1,2018,2018,0,1,0,0,0,0,0
15585406,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15585606,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2018,2018,0,0,0,0,0,0,0
15586406,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,18.0,0,0,2018,2018,0,0,-1,0,0,0,0
15587206,1.0,1.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,30.0,0,1,2018,2018,0,0,0,0,0,0,0
15587406,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15587706,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,30.0,1,1,2018,2018,0,0,0,0,0,0,0
15587806,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,1,1,0,0,0,0
15587906,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2018,2018,0,0,0,0,0,0,0
15588006,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2018,2018,0,0,1,0,0,0,0
15588106,0.0,4.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,15.0,0,1,2018,2018,0,0,1,0,0,0,0
15588806,0.0,4.0,1.0,1.0,4.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,21.0,0,0,2018,2017,1,0,-1,0,0,0,0
17322606,0.0,2.5,1.0,1.0,2.5,1.0,1.0,0.0,0.0,0.0,2.5,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2019,2018,1,1,0,0,0,0,0
15589206,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15589906,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15590006,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2018,2018,0,0,1,0,0,0,0
15590406,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15591306,0.0,3.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2018,2018,0,0,0,0,0,0,0
15592006,1.0,2.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2018,2018,0,0,1,0,0,0,0
15592306,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,30.0,0,1,2018,2018,0,0,0,0,0,0,0
15592406,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,0,0,0,0,0,0
17330206,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,18.0,0,0,2019,2018,1,1,0,0,0,0,0
15592806,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2018,2018,0,0,0,0,0,0,0
15593406,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,4.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,19.0,1,1,2018,2018,0,1,0,0,0,0,0
15593506,0.0,2.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2018,2018,0,1,0,0,0,0,0
15593606,0.0,2.5,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,21.0,0,1,2018,2018,0,1,1,0,0,0,0
15593806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15594106,0.0,4.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,19.0,0,0,2018,2018,0,0,-1,0,0,0,0
15594406,1.0,2.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15594606,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,24.0,1,1,2018,2018,0,1,0,0,0,0,0
15594706,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,1,1,0,0,0,0
15594806,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15594906,1.0,2.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15595006,1.0,3.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
16728206,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,2.5,1.0,1.0,20.0,0,1,2019,2018,1,1,1,0,0,0,0
15595506,1.0,1.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,30.0,0,1,2018,2018,0,0,0,0,0,0,0
15595906,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,24.0,0,1,2018,2017,1,0,0,0,0,0,0
15596106,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15596706,1.0,3.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,1,0,0,0,0,0
15596806,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,24.0,0,1,2018,2018,0,1,0,0,0,0,0
15596906,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,0,1,2018,2018,0,1,1,0,0,0,0
15597106,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,1,1,0,0,0,0
15597506,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,30.0,0,0,2018,2018,0,0,-1,0,0,0,0
15597906,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,18.0,1,0,2018,2016,2,0,-1,0,0,0,0
15598206,1.0,4.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,24.0,0,0,2018,2017,1,0,-1,0,0,0,0
15598306,1.0,4.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,3.0,1.0,1.0,24.0,0,1,2018,2018,0,1,0,0,0,0,0
15598406,1.0,2.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,1,1,0,0,0,0
15598606,1.0,2.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2018,2018,0,1,1,0,0,0,0
15599206,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.5,1.0,1.0,25.0,0,1,2018,2018,0,1,1,0,0,0,0
15599406,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2018,2018,0,1,1,0,0,0,0
15599606,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2018,2018,0,1,1,0,0,0,0
15600106,1.0,2.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,0,1,2018,2018,0,1,1,0,0,0,0
15600306,0.0,3.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2018,2018,0,1,0,0,0,0,0
15600806,0.0,4.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,18.0,0,1,2018,2018,0,0,0,0,0,0,0
15601606,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,18.0,0,1,2018,2018,0,1,0,0,0,0,0
15601706,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2018,2018,0,1,0,0,0,0,0
16735406,0.0,2.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2019,2018,1,1,0,0,0,0,0
