studium_id,BI-PA1,BI-PAI,BI-CAO,BI-PS1,BI-MLO,BI-ZMA,BI-PA2,BI-DBS,BI-SAP,BI-LIN,BI-AG1,BI-AAG,BI-ZDM,BI-OSY,BI-PSI,BI-BEZ,BI-PST,BI-DPR,BI-SI1.2,BI-EMP,prumer
4776206,2.5,2.0,1.0,2.0,2.5,2.0,2.5,2.0,1.5,1.5,,1.5,2.0,2.5,1.5,2.0,1.5,1.0,2.0,,1.8611111111111112
4776106,1.0,1.0,1.0,1.5,2.0,2.0,3.0,2.5,2.5,3.0,,2.0,3.0,2.5,2.0,2.0,1.5,1.0,4.0,,2.0833333333333335
4776006,1.0,2.5,1.0,2.5,1.5,2.5,2.5,2.0,1.5,3.0,,2.5,2.5,1.5,1.5,2.0,2.0,1.5,1.5,1.0,1.894736842105263
4775806,1.5,2.0,1.5,2.0,1.0,1.5,4.0,,2.5,3.0,,4.0,4.0,4.0,,,,,,,2.5833333333333335
4775706,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,,1.1666666666666667
4775606,1.5,2.5,1.0,2.5,2.0,3.0,1.0,2.5,1.5,3.0,,4.0,2.5,2.5,2.0,4.0,4.0,,2.5,2.0,2.4444444444444446
4775506,4.0,2.0,1.0,4.0,2.0,3.0,4.0,,4.0,4.0,,,,4.0,,,,,,,3.2
4775406,2.5,2.5,1.0,2.0,2.5,3.0,2.0,2.5,1.5,2.0,,1.5,3.0,3.0,2.5,2.5,2.5,2.0,2.5,3.0,2.3157894736842106
4775306,2.0,2.5,1.0,4.0,2.0,2.5,4.0,,3.0,4.0,,,,4.0,,,,,,,2.9
4775206,1.0,1.5,1.0,1.5,2.0,1.5,1.0,1.0,1.5,2.5,,1.5,2.5,1.0,2.0,2.0,1.5,1.5,2.0,1.0,1.5526315789473684
4775106,1.0,2.5,1.5,1.5,2.0,2.5,1.0,3.0,1.0,2.5,,2.5,3.0,1.0,1.5,2.5,2.5,2.0,2.0,2.0,1.9736842105263157
4775006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
4774906,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.105263157894737
4774806,1.0,1.5,1.0,2.5,2.0,2.5,1.0,1.5,1.0,3.0,,1.5,3.0,1.5,2.0,1.5,2.0,1.5,,1.0,1.7222222222222223
4755506,2.5,2.5,1.5,3.0,2.5,4.0,4.0,3.0,4.0,4.0,,4.0,4.0,4.0,,,,,,,3.3076923076923075
4776406,3.0,2.5,2.5,4.0,2.5,2.0,4.0,,4.0,4.0,,,,4.0,4.0,,,,,,3.3181818181818183
4779706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
4776306,4.0,3.0,1.5,3.0,2.5,4.0,4.0,,4.0,4.0,,,,4.0,,,,,,,3.4
4767006,1.0,2.0,1.0,1.0,2.0,2.5,1.0,1.5,2.0,2.0,,2.0,2.0,2.5,1.0,2.5,1.5,2.0,2.0,2.5,1.7894736842105263
4775906,2.0,2.0,2.0,3.0,2.5,2.0,3.0,2.5,1.5,3.0,,2.0,3.0,2.5,2.0,2.5,3.0,1.5,2.0,1.0,2.263157894736842
4766906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
4766806,1.5,2.5,1.0,2.5,2.5,2.5,2.5,2.5,2.0,3.0,,1.5,3.0,3.0,2.0,3.0,2.5,1.0,1.5,1.0,2.1578947368421053
4766706,4.0,4.0,3.0,4.0,4.0,3.0,,,,,,,,,,,,,,,3.6666666666666665
4766606,4.0,3.0,2.5,4.0,2.5,2.0,,,4.0,,,,,4.0,,,,,,,3.25
4766506,1.0,1.5,1.0,1.0,1.0,1.5,1.0,4.0,1.0,3.0,,4.0,4.0,1.0,4.0,4.0,,,,,2.2
4766406,1.5,2.5,1.0,2.0,2.0,3.0,3.0,3.0,1.5,3.0,,4.0,3.0,2.5,4.0,4.0,4.0,,4.0,,2.823529411764706
4766306,1.5,2.5,1.0,2.5,2.0,1.5,1.0,1.5,1.5,2.5,,2.0,3.0,1.0,1.5,1.5,2.0,1.0,1.0,1.0,1.6578947368421053
4766206,2.5,1.5,1.5,2.5,1.0,2.5,3.0,3.0,1.5,4.0,,2.5,3.0,2.5,2.0,4.0,2.0,,2.0,1.0,2.3333333333333335
4766106,1.5,3.0,2.0,2.5,2.0,4.0,4.0,4.0,2.5,4.0,,4.0,,4.0,,,,,,,3.125
4766006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
4765906,1.0,1.0,1.0,2.5,2.5,3.0,2.0,2.5,1.5,2.5,,1.5,3.0,2.0,1.5,3.0,2.5,1.5,,2.0,2.0277777777777777
4765806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
4765706,1.0,3.0,1.0,2.5,2.5,2.5,1.0,3.0,1.5,2.5,,2.0,3.0,1.5,3.0,3.0,2.0,2.0,2.5,2.5,2.210526315789474
4765606,2.5,2.5,2.5,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,,,,4.0,3.53125
4765506,1.5,1.0,1.0,2.0,2.0,2.0,4.0,,4.0,4.0,,,,4.0,,,,,,,2.55
4765406,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,,1.5,1.5,1.0,1.5,1.5,1.0,1.0,1.5,1.0,1.263157894736842
4765306,4.0,4.0,1.5,3.0,2.0,4.0,4.0,,,,,,,4.0,,,,,,,3.3125
4765206,3.0,,,3.0,2.0,,3.0,2.5,3.0,2.0,,2.5,,3.0,2.5,2.5,,2.5,3.0,4.0,2.75
4765106,,,,,,,,,,,,,,,,,,,,,
4765006,,,,,,,,,,,,,,,,,,,,,
4764906,1.5,2.5,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.5,2.5,2.0,2.0,2.5,2.0,1.5,1.0,1.605263157894737
4764806,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.5,1.0,1.0,1.5,2.0,1.5,1.0,1.1842105263157894
6279206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
6279106,4.0,3.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5
6279006,4.0,3.0,2.5,4.0,4.0,2.5,4.0,,4.0,4.0,,,,,,,4.0,,,,3.6
6278906,4.0,3.0,1.0,4.0,3.0,2.5,4.0,,4.0,4.0,,,,,,,4.0,,,,3.35
6278806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
6305006,3.0,2.5,2.0,1.0,2.0,3.0,2.5,1.5,1.5,3.0,,1.5,3.0,2.5,2.5,2.5,2.0,1.0,2.5,1.0,2.1315789473684212
6304906,1.5,2.0,2.0,3.0,2.0,3.0,2.5,3.0,1.0,4.0,,4.0,2.5,4.0,4.0,4.0,4.0,,3.0,4.0,2.9722222222222223
6304806,,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.8
6304706,3.0,2.0,1.0,2.0,2.0,3.0,2.5,2.0,1.5,3.0,,2.0,2.5,2.5,1.5,3.0,2.0,1.0,2.5,1.0,2.1052631578947367
6304606,2.5,2.5,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,,,4.0,,,,,,,4.0,3.25
6304506,2.0,2.5,1.5,2.5,2.0,3.0,4.0,2.5,1.0,3.0,,2.5,4.0,4.0,4.0,4.0,,,4.0,,2.90625
6304406,4.0,4.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.75
6304306,2.0,2.0,1.0,3.0,2.5,3.0,3.0,3.0,1.0,4.0,,2.5,4.0,4.0,4.0,4.0,,,2.5,1.0,2.735294117647059
6304206,2.5,3.0,1.5,3.0,2.0,2.0,3.0,1.5,1.5,2.5,,1.5,2.5,2.5,2.0,3.0,2.0,1.0,2.5,1.5,2.1578947368421053
6304106,4.0,4.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.75
6304006,3.0,2.5,2.0,4.0,2.5,4.0,4.0,3.0,3.0,4.0,,4.0,4.0,4.0,2.5,4.0,,,4.0,2.0,3.323529411764706
6303906,2.0,2.5,1.5,4.0,2.0,4.0,4.0,,4.0,4.0,,,,,,,,,,,3.111111111111111
6303806,2.5,1.5,1.5,1.5,2.0,2.0,2.5,3.0,1.0,3.0,,2.5,2.5,2.0,2.5,2.5,2.0,1.0,2.0,1.0,2.026315789473684
6303706,1.5,2.5,1.0,3.0,1.5,2.5,1.0,1.5,1.0,3.0,,4.0,4.0,4.0,2.0,3.0,4.0,,3.0,1.5,2.4444444444444446
6303606,1.5,2.0,1.0,3.0,1.5,2.0,1.5,2.0,2.0,3.0,,1.5,2.0,2.5,2.5,1.5,1.5,1.0,2.0,1.0,1.8421052631578947
6303506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
6303406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
6303306,2.5,2.0,1.5,2.0,2.0,2.0,2.5,2.5,1.0,3.0,,2.0,2.0,2.5,2.0,2.5,2.5,2.0,1.5,1.5,2.0789473684210527
6303106,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.6666666666666665
6303006,4.0,2.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5
6302906,1.0,1.5,1.0,2.5,2.0,2.0,2.0,2.0,1.5,2.0,,2.5,2.0,1.5,2.0,2.5,2.5,1.5,1.5,2.0,1.868421052631579
6302806,,,,,,,,,,,,4.0,4.0,,,,,,,,4.0
6302606,4.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
6302506,2.5,3.0,3.0,3.0,2.5,4.0,4.0,2.0,1.5,4.0,,4.0,4.0,4.0,4.0,4.0,,,4.0,3.0,3.323529411764706
6278706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
6278606,3.0,2.5,3.0,4.0,2.5,3.0,4.0,,4.0,4.0,,,,,,,,,,,3.3333333333333335
6278506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
6278406,2.0,3.0,2.5,2.5,1.0,3.0,1.0,3.0,1.5,2.5,,1.0,2.5,2.5,1.0,2.5,2.0,1.0,1.5,1.5,1.9736842105263157
6278306,2.5,2.5,1.0,3.0,1.5,2.0,3.0,2.0,2.5,3.0,,2.0,2.5,2.5,2.5,2.5,1.5,1.0,2.5,1.5,2.1842105263157894
6278206,2.5,3.0,2.5,3.0,2.5,4.0,4.0,3.0,3.0,4.0,,4.0,,,4.0,4.0,,,,,3.3461538461538463
6278106,1.0,2.5,1.0,1.5,1.0,1.5,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.263157894736842
6278006,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.5,3.0,3.0,,2.5,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.5,2.5
6277906,2.5,2.0,1.5,3.0,2.0,2.5,2.5,2.0,2.0,3.0,,2.0,2.0,2.5,2.5,2.0,2.0,2.5,1.5,1.5,2.1842105263157894
6277806,2.0,2.0,1.0,2.5,2.5,2.0,3.0,2.5,1.5,3.0,,3.0,2.0,3.0,3.0,2.5,2.0,1.0,2.0,1.5,2.210526315789474
6277706,1.5,2.0,1.0,4.0,2.5,2.5,4.0,,1.5,4.0,,,,,,,,,,,2.5555555555555554
6277606,4.0,3.0,3.0,4.0,2.5,3.0,4.0,,4.0,4.0,,,,,,,,,,,3.5
6277506,3.0,1.5,2.0,4.0,3.0,4.0,4.0,,4.0,4.0,,,,,,,,,,,3.2777777777777777
6277406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
6277306,3.0,2.5,2.0,2.0,1.5,3.0,2.5,2.5,1.5,2.5,,2.0,3.0,3.0,1.5,2.5,3.0,1.0,2.0,2.0,2.263157894736842
6277206,1.5,2.0,1.0,1.5,2.5,3.0,2.5,2.5,3.0,2.5,,1.5,2.0,2.5,2.0,1.5,1.5,1.0,2.0,1.0,1.9473684210526316
6277106,3.0,3.0,1.0,4.0,4.0,4.0,4.0,,,4.0,,,,,,,,,,,3.375
6326806,4.0,2.5,2.5,4.0,2.5,4.0,,,,,,,,,,,,,,,3.25
6325706,3.0,2.5,1.0,3.0,2.5,2.5,2.5,1.0,3.0,3.0,,2.5,2.5,2.5,2.0,3.0,2.5,2.0,2.5,1.0,2.3421052631578947
6300106,3.0,2.5,2.5,2.0,3.0,4.0,2.0,,1.5,4.0,,,,,,,,,,,2.7222222222222223
6302406,4.0,4.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.75
6302106,4.0,4.0,4.0,4.0,,4.0,,,,,,,,,,,,,,,4.0
6301906,2.0,3.0,1.5,1.0,3.0,2.5,4.0,4.0,2.5,4.0,,4.0,4.0,4.0,4.0,,,,,1.0,2.966666666666667
6301706,1.5,2.5,,3.0,2.5,3.0,2.0,2.5,,3.0,,3.0,3.0,,2.5,3.0,1.5,1.5,,2.0,2.433333333333333
6301606,4.0,,2.0,4.0,,,,4.0,,,,,4.0,,,,,,,,3.6
6301506,4.0,2.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.4166666666666665
6301406,1.5,2.0,1.0,3.0,2.5,4.0,2.0,2.0,1.5,4.0,,4.0,4.0,,,,,,,,2.625
6301306,2.5,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.5,4.0,,2.5,2.5,1.5,2.5,2.5,4.0,,2.0,,2.5
6301206,4.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
6301106,1.5,2.5,2.0,3.0,2.5,4.0,1.0,2.0,1.5,2.5,,4.0,4.0,4.0,4.0,4.0,,,4.0,,2.90625
6301006,4.0,2.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.3333333333333335
6300906,2.5,3.0,1.0,3.0,2.0,3.0,3.0,2.0,1.5,2.5,,2.5,2.5,3.0,1.5,3.0,2.0,1.5,2.0,1.5,2.263157894736842
6300806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
6300506,3.0,2.0,1.0,4.0,2.0,2.5,4.0,,4.0,4.0,,,,,,,,,,,2.9444444444444446
6300406,2.0,3.0,1.0,3.0,2.5,3.0,2.0,3.0,2.0,3.0,,2.5,3.0,3.0,2.5,3.0,2.0,1.5,2.0,1.5,2.3947368421052633
6300306,4.0,2.5,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.75
6300206,2.0,2.5,1.5,3.0,2.0,2.0,2.5,2.0,1.0,4.0,,3.0,2.0,2.5,2.0,2.5,2.0,1.0,1.5,1.0,2.1052631578947367
6287106,2.5,3.0,2.0,3.0,2.5,2.0,2.5,2.5,1.5,4.0,,4.0,4.0,3.0,2.5,3.0,,,,,2.8
6276906,2.0,2.0,1.0,3.0,2.5,3.0,2.0,2.0,1.0,4.0,,4.0,2.0,2.5,2.5,4.0,4.0,,2.0,2.5,2.5555555555555554
6276806,1.5,2.5,1.0,2.5,2.5,3.0,1.0,3.0,1.0,3.0,,2.5,2.5,3.0,2.5,3.0,2.0,1.5,3.0,2.0,2.263157894736842
6276606,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.6666666666666665
6276506,3.0,3.0,3.0,4.0,3.0,4.0,4.0,,4.0,4.0,,,,,,,,,,,3.5555555555555554
6276406,1.5,2.0,1.5,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,3.0,2.0,3.0,2.5,3.0,2.0,1.0,2.0,1.0,2.3421052631578947
6276306,4.0,3.0,1.5,2.5,2.5,2.5,4.0,4.0,2.5,4.0,,4.0,,,,,,,,,3.1363636363636362
6276206,1.5,3.0,2.0,2.0,2.0,1.5,2.0,1.5,1.5,3.0,,1.5,2.0,3.0,2.0,3.0,1.5,1.5,2.5,1.5,2.026315789473684
6276106,4.0,2.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5
6276006,2.5,3.0,2.0,3.0,2.5,2.5,3.0,1.5,1.5,2.0,,2.0,3.0,3.0,2.5,3.0,1.0,1.0,2.5,1.0,2.236842105263158
6300006,2.5,3.0,2.0,2.0,4.0,4.0,4.0,4.0,,4.0,,4.0,,,,,,,,4.0,3.409090909090909
6299906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
6299806,,,,,,4.0,,,,,,4.0,,,,4.0,,,,,4.0
6299706,3.0,3.0,2.5,4.0,2.5,4.0,4.0,4.0,3.0,4.0,,4.0,4.0,,,,,,,,3.5
6299606,3.0,3.0,1.5,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,,3.5
6299506,1.5,1.5,1.0,3.0,2.0,2.5,3.0,1.5,1.0,1.5,,2.5,3.0,3.0,2.0,2.0,2.5,2.0,2.0,1.5,2.0526315789473686
6287006,3.0,2.0,2.5,2.5,2.5,2.5,3.0,2.5,3.0,3.0,,1.5,2.5,3.0,2.0,3.0,2.5,1.0,1.5,1.5,2.3684210526315788
6286906,2.5,2.0,1.0,2.5,2.0,2.0,2.5,2.0,1.0,2.5,,2.5,3.0,3.0,2.5,3.0,1.5,1.5,2.0,1.5,2.1315789473684212
6286806,2.5,2.0,1.0,3.0,2.5,3.0,3.0,3.0,1.5,3.0,,2.5,2.0,2.5,3.0,2.5,1.5,2.0,2.0,4.0,2.4473684210526314
6286706,2.5,3.0,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,,3.611111111111111
6286606,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.3333333333333335
6286506,4.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
6286206,4.0,4.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.75
6286106,,,,,,,,,,,,,,,,,,,,,
6286006,4.0,4.0,2.5,4.0,,4.0,,,,,,,,,,,,,,,3.7
4764706,4.0,3.0,3.0,4.0,2.5,2.5,4.0,,4.0,4.0,,,,4.0,,,,,,,3.5
4764606,2.5,2.0,1.5,2.5,3.0,2.5,3.0,3.0,3.0,3.0,,2.0,3.0,3.0,3.0,2.5,2.5,1.5,,1.0,2.4722222222222223
4764506,2.0,2.5,2.0,4.0,2.5,4.0,4.0,,,4.0,,,,4.0,,,,,,,3.2222222222222223
4774706,2.5,2.0,1.5,4.0,2.0,2.5,4.0,,,4.0,,,,4.0,,,,,,,2.9444444444444446
4774606,1.0,1.5,1.0,3.0,1.5,2.0,2.0,2.0,1.0,1.5,,2.5,2.5,2.5,2.0,1.5,1.0,2.0,,1.5,1.7777777777777777
4774506,2.5,2.5,1.0,4.0,2.0,2.5,4.0,,4.0,4.0,,,,,,,,,,,2.9444444444444446
4774406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
4774306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
4774206,1.0,2.5,1.5,3.0,2.0,2.5,1.5,2.0,1.0,3.0,,2.5,3.0,1.5,2.0,3.0,2.5,2.0,2.0,1.5,2.1052631578947367
4774106,1.0,2.0,1.0,2.5,1.5,2.0,1.5,1.5,1.5,2.5,,2.0,3.0,1.5,2.0,2.5,2.0,1.5,2.0,1.5,1.8421052631578947
4774006,2.5,2.5,1.5,3.0,2.5,2.0,3.0,3.0,3.0,3.0,,2.5,3.0,3.0,2.5,2.5,2.5,2.0,2.5,2.5,2.5789473684210527
4773906,3.0,4.0,1.5,4.0,2.5,4.0,4.0,,4.0,4.0,,,,4.0,,,,,,,3.5
4773806,1.0,2.0,1.0,1.0,1.0,2.5,2.0,1.0,1.0,2.5,,2.0,2.0,1.5,1.0,2.0,1.5,1.0,1.0,1.0,1.4736842105263157
4773706,1.5,,1.5,2.5,,4.0,4.0,,4.0,4.0,,,,4.0,,,,,,,3.1875
4773606,2.5,2.0,1.0,2.0,1.5,2.0,3.0,3.0,1.0,2.5,,2.5,3.0,3.0,1.5,2.0,2.0,1.0,2.5,1.5,2.0789473684210527
4795306,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,,,,,,4.0
4795206,1.0,1.5,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.5,,3.0,2.0,2.0,1.5,1.5,2.0,1.0,1.5,2.0,1.605263157894737
4795106,2.5,3.0,1.0,2.5,2.5,2.0,1.5,1.5,1.0,2.0,,2.5,3.0,2.5,1.5,3.0,2.5,1.5,1.5,1.5,2.0526315789473686
4794906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
4794806,3.0,2.5,2.5,4.0,2.5,3.0,4.0,,,4.0,,,,4.0,,,,,,,3.2777777777777777
4794706,1.0,1.5,1.0,2.0,1.5,1.0,1.0,1.5,1.0,1.5,,1.5,2.0,1.5,1.5,1.5,2.0,1.5,,1.0,1.4166666666666667
4794606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
4794506,3.0,3.0,1.5,2.5,2.5,3.0,4.0,2.5,3.0,3.0,,4.0,3.0,4.0,4.0,4.0,4.0,,,,3.1875
4794406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
4794306,2.5,3.0,2.5,4.0,3.0,2.5,4.0,,2.5,4.0,,,,4.0,,,,,,,3.2
4794206,1.5,1.5,1.0,1.5,1.0,1.0,4.0,4.0,2.5,2.0,,4.0,3.0,4.0,4.0,4.0,4.0,,,,2.6875
4794106,2.0,1.5,1.0,4.0,2.5,2.0,4.0,,4.0,4.0,,,,4.0,,,,,,,2.9
4794006,2.5,1.5,1.0,1.5,2.0,1.5,2.0,1.5,2.5,3.0,,1.5,3.0,2.5,2.0,2.5,2.0,2.0,2.0,1.5,2.0
4793906,1.0,1.0,1.0,2.0,1.5,1.5,1.0,2.0,1.0,2.5,,2.0,2.5,1.0,2.0,2.0,1.5,2.0,1.5,1.0,1.5789473684210527
4793806,3.0,1.5,2.5,4.0,1.5,2.5,4.0,,2.5,3.0,,,,4.0,,,,,,,2.85
4793706,2.5,1.5,1.0,2.5,2.5,3.0,2.0,3.0,1.5,2.5,,3.0,3.0,3.0,2.0,2.0,2.5,2.5,,,2.3529411764705883
4793606,1.5,2.5,1.0,1.5,2.5,2.5,3.0,2.5,2.5,4.0,,2.0,3.0,4.0,4.0,4.0,4.0,,,,2.78125
4793506,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.8333333333333335
4793406,1.5,2.5,1.0,1.0,2.5,1.5,2.0,2.0,1.0,3.0,,2.0,2.5,2.5,1.5,2.0,2.0,2.5,2.5,2.5,2.0
4793306,2.0,1.5,1.0,2.5,1.5,2.0,2.0,1.5,1.0,2.5,,2.0,2.5,1.0,1.0,1.5,1.5,2.0,2.0,1.5,1.7105263157894737
4793206,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.5,,1.0,2.5,1.0,1.0,1.0,1.0,1.5,,1.0,1.1666666666666667
4793106,1.5,2.5,1.0,2.0,2.0,2.0,1.0,1.5,1.0,3.0,,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,1.5,1.9473684210526316
4790406,1.0,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,2.0,,1.5,2.5,2.5,1.5,2.5,1.0,2.0,1.5,3.0,1.605263157894737
4792806,3.0,1.5,1.5,3.0,2.5,2.5,4.0,4.0,1.5,4.0,,4.0,4.0,,4.0,2.5,4.0,,,,3.066666666666667
4792706,1.0,1.5,1.5,2.0,2.0,2.5,3.0,2.5,1.0,3.0,,2.5,3.0,2.5,2.5,3.0,4.0,2.0,2.0,1.0,2.236842105263158
4792606,2.5,3.0,3.0,2.5,3.0,2.5,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,,,,,3.5
4792506,3.0,2.0,2.0,4.0,3.0,2.0,4.0,,4.0,4.0,,,,4.0,,,,,,,3.2
4792406,,1.5,1.0,2.5,2.0,1.5,3.0,2.5,3.0,2.0,,4.0,3.0,2.5,2.5,4.0,4.0,1.0,2.0,,2.4705882352941178
4792306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
4792206,1.5,2.5,1.0,3.0,2.5,2.5,3.0,2.0,1.0,2.5,,2.0,3.0,2.0,2.5,2.0,2.5,1.5,2.5,,2.1944444444444446
4792106,1.0,2.5,1.0,1.5,1.0,1.5,2.0,1.5,1.0,3.0,,2.0,1.0,2.5,1.5,1.0,2.0,1.0,2.0,1.0,1.5789473684210527
4792006,2.0,3.0,1.0,3.0,2.5,2.0,3.0,2.0,1.5,2.0,,2.0,3.0,3.0,4.0,2.5,2.5,,3.0,4.0,2.5555555555555554
4791906,1.0,2.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,2.0,,1.0,1.5,1.0,2.0,2.0,1.5,1.5,2.0,1.0,1.394736842105263
4791806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
4791706,2.0,2.0,1.0,1.5,2.0,1.5,3.0,2.0,2.0,3.0,,2.5,2.5,2.0,2.0,2.0,3.0,1.5,1.5,1.0,2.0
4792906,2.0,2.5,1.0,2.5,2.0,1.5,4.0,4.0,2.5,3.0,,4.0,3.0,4.0,4.0,4.0,,,,,2.933333333333333
4791606,1.0,2.0,1.0,1.5,2.0,1.5,1.5,3.0,1.0,2.5,,1.5,2.5,1.0,2.0,3.0,2.0,1.0,,2.0,1.7777777777777777
4791506,2.0,1.5,1.0,2.0,2.5,3.0,2.0,2.5,1.5,2.0,,2.5,3.0,1.0,2.0,3.0,2.0,2.0,,2.5,2.111111111111111
4791406,2.0,,,,,,2.5,,1.5,,,,,2.5,2.0,2.0,2.5,2.0,,,2.125
4791306,2.0,1.5,1.0,2.5,2.0,2.0,2.0,2.0,1.5,2.5,,1.5,3.0,2.5,2.0,2.5,2.0,2.0,1.5,1.0,1.9473684210526316
4791206,2.0,2.0,1.5,2.5,1.5,2.0,2.5,2.0,1.0,2.0,,2.0,2.5,1.0,2.5,2.5,1.5,1.0,2.5,1.0,1.868421052631579
4791106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
4791006,1.5,1.5,2.0,1.5,2.0,4.0,4.0,,4.0,4.0,,,,4.0,,,,,,,2.85
4790906,1.5,2.0,1.5,3.0,2.0,2.5,1.5,3.0,1.5,2.0,,2.0,3.0,1.0,2.0,2.0,2.0,1.5,2.0,1.5,1.9736842105263157
4790806,4.0,3.0,1.0,4.0,1.5,1.5,4.0,,4.0,4.0,,,,4.0,,,,,,,3.1
4790706,1.5,1.5,1.5,3.0,2.0,2.5,4.0,,,4.0,,,,4.0,,,,,,,2.6666666666666665
4790606,1.5,1.5,1.5,3.0,1.5,1.5,4.0,,1.5,2.5,,,,4.0,,,,,,,2.25
4790506,2.5,3.0,1.0,2.5,2.5,3.0,2.0,3.0,3.0,2.5,,2.0,2.5,2.0,2.0,2.0,3.0,1.5,2.0,2.5,2.3421052631578947
4787806,2.0,2.0,1.5,2.5,3.0,2.5,3.0,3.0,1.0,3.0,,2.0,3.0,2.5,2.0,2.5,1.5,1.0,2.0,1.0,2.1578947368421053
4790306,2.5,3.0,1.5,4.0,2.5,2.0,4.0,,2.5,4.0,,,,4.0,,,,,,,3.0
