"predmet_id";"studijni_plan_id";"kod_predmetu";"nazev_predmetu";"studijni_plan_kod";"studijni_plan_nazev_cs";"pocet_kreditu";"typ_predmetu";"forma_studia";"uroven_studia";"zpusob_zakonceni";"jazyk_vyuky";"cislo_dop_sem"
"1122506";"30004341";"BI-EFA";"Efektivní algoritmy";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"5";"PO";"P";"B";"Z,ZK";"CS";"3"
"1124806";"30004341";"BI-EIA";"Efektivní implementace algoritmů";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"5";"PO";"P";"B";"Z,ZK";"CS";"5"
"1122206";"30004341";"BI-AAG";"Automaty a gramatiky";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"3"
"1110806";"30004341";"BI-CAO";"Číslicové a analogové obvody";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"1"
"1121406";"30004341";"BI-OSY";"Operační systémy";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"4"
"1124106";"30004341";"BI-ZDM";"Základy diskrétní matematiky";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"3"
"1123206";"30004341";"BI-PSI";"Počítačové sítě";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"4"
"1125306";"30004341";"BI-PPR";"Projekt, prezentace a rétorika";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"KZ";"CS";"5"
"1122106";"30004341";"BI-ZMA";"Základy matematické analýzy";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"1"
"1123106";"30004341";"BI-PJP";"Programovací jazyky a překladače";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"5";"PO";"P";"B";"Z,ZK";"CS";"4"
"1121206";"30004341";"BI-LIN";"Lineární algebra";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"7";"P";"P";"B";"Z,ZK";"CS";"2"
"1121306";"30004341";"BI-MLO";"Matematická logika";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"1"
"1124506";"30004341";"BI-APS";"Architektury počítačových systémů";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"6";"PO";"P";"B";"Z,ZK";"CS";"5"
"1122006";"30004341";"BI-UOS";"Úvod do operačních systémů";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"KZ";"CS";"1"
"1142806";"30004341";"BI-BAP";"Bakalářská práce";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"14";"P";"";"B";"Z";"CS";"6"
"1121606";"30004341";"BI-PA2";"Programování a algoritmizace 2";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"7";"P";"P";"B";"Z,ZK";"CS";"2"
"1121806";"30004341";"BI-SAP";"Struktura a architektura počítačů";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"2"
"1121706";"30004341";"BI-PAI";"Právo a informatika";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"3";"P";"P";"B";"ZK";"CS";"1"
"2778806";"30004341";"BI-SI1.2";"Softwarové inženýrství I";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"3"
"1122406";"30004341";"BI-DBS";"Databázové systémy";"BI-TI.2";"Teoretická informatika - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"3"
"2778806";"30004342";"BI-SI1.2";"Softwarové inženýrství I";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"5"
"1124406";"30004342";"BI-ADW";"Administrace OS Windows";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"5";"PO";"P";"B";"Z,ZK";"CS";"3"
"1123506";"30004342";"BI-SKJ";"Skriptovací jazyky";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"4";"PO";"P";"B";"Z,ZK";"CS";"4"
"1121506";"30004342";"BI-PA1";"Programování a algoritmizace 1";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"1"
"1142806";"30004342";"BI-BAP";"Bakalářská práce";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"14";"P";"";"B";"Z";"CS";"6"
"1110806";"30004342";"BI-CAO";"Číslicové a analogové obvody";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"1"
"1124106";"30004342";"BI-ZDM";"Základy diskrétní matematiky";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"3"
"1121906";"30004342";"BI-TED";"Tvorba elektronické dokumentace";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"KZ";"CS";"2"
"1123206";"30004342";"BI-PSI";"Počítačové sítě";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"4"
"1124706";"30004342";"BI-BEZ";"Bezpečnost";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"4"
"1123306";"30004342";"BI-PST";"Pravděpodobnost a statistika";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"5"
"1122306";"30004342";"BI-ADU";"Administrace OS Unix";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"6";"PO";"P";"B";"Z,ZK";"CS";"4"
"1124606";"30004342";"BI-AWD";"Administrace webového a DB serveru";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"4";"PO";"P";"B";"Z,ZK";"CS";"6"
"1124506";"30004342";"BI-APS";"Architektury počítačových systémů";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"6";"PO";"P";"B";"Z,ZK";"CS";"3"
"1124306";"30004342";"BI-ADS";"Administrace sítí";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"5";"PO";"P";"B";"Z,ZK";"CS";"5"
"1122106";"30004342";"BI-ZMA";"Základy matematické analýzy";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"1"
"1121806";"30004342";"BI-SAP";"Struktura a architektura počítačů";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"2"
"1121406";"30004342";"BI-OSY";"Operační systémy";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"4"
"1122206";"30004342";"BI-AAG";"Automaty a gramatiky";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"3"
"1121206";"30004342";"BI-LIN";"Lineární algebra";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"7";"P";"P";"B";"Z,ZK";"CS";"2"
"1121706";"30004342";"BI-PAI";"Právo a informatika";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"3";"P";"P";"B";"ZK";"CS";"1"
"1121606";"30004342";"BI-PA2";"Programování a algoritmizace 2";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"7";"P";"P";"B";"Z,ZK";"CS";"2"
"1122006";"30004342";"BI-UOS";"Úvod do operačních systémů";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"KZ";"CS";"1"
"1125306";"30004342";"BI-PPR";"Projekt, prezentace a rétorika";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"KZ";"CS";"5"
"1121306";"30004342";"BI-MLO";"Matematická logika";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"1"
"1122406";"30004342";"BI-DBS";"Databázové systémy";"BI-IT.2";"Informační technologie - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"3"
"1121906";"30004343";"BI-TED";"Tvorba elektronické dokumentace";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"KZ";"CS";"2"
"1124706";"30004343";"BI-BEZ";"Bezpečnost";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"4"
"1123306";"30004343";"BI-PST";"Pravděpodobnost a statistika";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"5"
"1122706";"30004343";"BI-GRA";"Grafové algoritmy a základy teorie složitosti";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"PO";"P";"B";"Z,ZK";"CS";"4"
"1121206";"30004343";"BI-LIN";"Lineární algebra";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"7";"P";"P";"B";"Z,ZK";"CS";"2"
"1122406";"30004343";"BI-DBS";"Databázové systémy";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"3"
"1121606";"30004343";"BI-PA2";"Programování a algoritmizace 2";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"7";"P";"P";"B";"Z,ZK";"CS";"2"
"1110806";"30004343";"BI-CAO";"Číslicové a analogové obvody";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"1"
"1124506";"30004343";"BI-APS";"Architektury počítačových systémů";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"6";"PO";"P";"B";"Z,ZK";"CS";"5"
"1122006";"30004343";"BI-UOS";"Úvod do operačních systémů";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"KZ";"CS";"1"
"1122106";"30004343";"BI-ZMA";"Základy matematické analýzy";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"1"
"1122806";"30004343";"BI-JPO";"Jednotky počítače";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"PO";"P";"B";"Z,ZK";"CS";"3"
"1122206";"30004343";"BI-AAG";"Automaty a gramatiky";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"3"
"1121306";"30004343";"BI-MLO";"Matematická logika";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"1"
"1123206";"30004343";"BI-PSI";"Počítačové sítě";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"4"
"1121506";"30004343";"BI-PA1";"Programování a algoritmizace 1";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"1"
"1125306";"30004343";"BI-PPR";"Projekt, prezentace a rétorika";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"KZ";"CS";"5"
"1123806";"30004343";"BI-VES";"Vestavné systémy";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"PO";"P";"B";"Z,ZK";"CS";"4"
"1121406";"30004343";"BI-OSY";"Operační systémy";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"4"
"1125206";"30004343";"BI-PNO";"Praktika v návrhu číslicových obvodů";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"PO";"P";"B";"KZ";"CS";"5"
"1125706";"30004343";"BI-SRC";"Systémy reálného času";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"4";"PO";"P";"B";"KZ";"CS";"6"
"1124106";"30004343";"BI-ZDM";"Základy diskrétní matematiky";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"3"
"1121706";"30004343";"BI-PAI";"Právo a informatika";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"3";"P";"P";"B";"ZK";"CS";"1"
"1142806";"30004343";"BI-BAP";"Bakalářská práce";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"14";"P";"";"B";"Z";"CS";"6"
"1121806";"30004343";"BI-SAP";"Struktura a architektura počítačů";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"2"
"2778806";"30004343";"BI-SI1.2";"Softwarové inženýrství I";"BI-PI.2";"Počítačové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"3"
"1121306";"30004344";"BI-MLO";"Matematická logika";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"1"
"1121506";"30004344";"BI-PA1";"Programování a algoritmizace 1";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"1"
"1122706";"30004344";"BI-GRA";"Grafové algoritmy a základy teorie složitosti";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"PO";"P";"B";"Z,ZK";"CS";"4"
"1122506";"30004344";"BI-EFA";"Efektivní algoritmy";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"PO";"P";"B";"Z,ZK";"CS";"3"
"2778806";"30004344";"BI-SI1.2";"Softwarové inženýrství I";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"4"
"2778906";"30004344";"BI-SI2.2";"Softwarové inženýrství 2";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"PO";"P";"B";"ZK";"CS";"5"
"1124706";"30004344";"BI-BEZ";"Bezpečnost";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"4"
"1123306";"30004344";"BI-PST";"Pravděpodobnost a statistika";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"5"
"1123206";"30004344";"BI-PSI";"Počítačové sítě";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"4"
"1122406";"30004344";"BI-DBS";"Databázové systémy";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"3"
"1122006";"30004344";"BI-UOS";"Úvod do operačních systémů";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"KZ";"CS";"1"
"1122206";"30004344";"BI-AAG";"Automaty a gramatiky";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"3"
"1121206";"30004344";"BI-LIN";"Lineární algebra";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"7";"P";"P";"B";"Z,ZK";"CS";"2"
"1110806";"30004344";"BI-CAO";"Číslicové a analogové obvody";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"1"
"1125306";"30004344";"BI-PPR";"Projekt, prezentace a rétorika";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"KZ";"CS";"5"
"1121706";"30004344";"BI-PAI";"Právo a informatika";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"3";"P";"P";"B";"ZK";"CS";"1"
"1125606";"30004344";"BI-SP2";"Softwarový týmový projekt 2";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"6";"PO;";"P";"B;";"KZ";"CS";"5"
"1121606";"30004344";"BI-PA2";"Programování a algoritmizace 2";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"7";"P";"P";"B";"Z,ZK";"CS";"2"
"1123006";"30004344";"BI-OMO";"Objektové modelování";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"PO";"P";"B";"Z,ZK";"CS";"3"
"1121406";"30004344";"BI-OSY";"Operační systémy";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"4"
"1124106";"30004344";"BI-ZDM";"Základy diskrétní matematiky";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"3"
"1121806";"30004344";"BI-SAP";"Struktura a architektura počítačů";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"2"
"1122106";"30004344";"BI-ZMA";"Základy matematické analýzy";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"1"
"1121906";"30004344";"BI-TED";"Tvorba elektronické dokumentace";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"KZ";"CS";"2"
"1123606";"30004344";"BI-SP1";"Softwarový týmový projekt 1";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"4";"PO";"P";"B";"KZ";"CS";"4"
"1142806";"30004344";"BI-BAP";"Bakalářská práce";"BI-SI.2";"Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2012";"14";"P";"";"B";"Z";"CS";"6"
"1121806";"30004345";"BI-SAP";"Struktura a architektura počítačů";"BI-ISM.2";"Informační systémy a management - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"2"
"1124106";"30004345";"BI-ZDM";"Základy diskrétní matematiky";"BI-ISM.2";"Informační systémy a management - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"3"
"1122006";"30004345";"BI-UOS";"Úvod do operačních systémů";"BI-ISM.2";"Informační systémy a management - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"KZ";"CS";"1"
"1125406";"30004345";"BI-PRP";"Právo a podnikání";"BI-ISM.2";"Informační systémy a management - verze pro ty, kteří se zapsali v roce 2012";"4";"PO";"P";"B";"Z,ZK";"CS";"6"
"1123006";"30004345";"BI-OMO";"Objektové modelování";"BI-ISM.2";"Informační systémy a management - verze pro ty, kteří se zapsali v roce 2012";"5";"PO";"P";"B";"Z,ZK";"CS";"3"
"2052906";"30004345";"BI-PWT";"Podnikové webové technologie";"BI-ISM.2";"Informační systémy a management - verze pro ty, kteří se zapsali v roce 2012";"5";"PO;";"P";"B;";"Z,ZK";"CS";"4"
"1121906";"30004345";"BI-TED";"Tvorba elektronické dokumentace";"BI-ISM.2";"Informační systémy a management - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"KZ";"CS";"2"
"1121406";"30004345";"BI-OSY";"Operační systémy";"BI-ISM.2";"Informační systémy a management - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"4"
"1124706";"30004345";"BI-BEZ";"Bezpečnost";"BI-ISM.2";"Informační systémy a management - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"4"
"1125806";"30004345";"BI-TIS";"Tvorba informačních systémů";"BI-ISM.2";"Informační systémy a management - verze pro ty, kteří se zapsali v roce 2012";"5";"PO";"P";"B";"Z,ZK";"CS";"5"
"1122206";"30004345";"BI-AAG";"Automaty a gramatiky";"BI-ISM.2";"Informační systémy a management - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"3"
"1142806";"30004345";"BI-BAP";"Bakalářská práce";"BI-ISM.2";"Informační systémy a management - verze pro ty, kteří se zapsali v roce 2012";"14";"P";"";"B";"Z";"CS";"6"
"2778806";"30004345";"BI-SI1.2";"Softwarové inženýrství I";"BI-ISM.2";"Informační systémy a management - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"4"
"1125006";"30004345";"BI-FIP";"Účetnictví a finance podniku";"BI-ISM.2";"Informační systémy a management - verze pro ty, kteří se zapsali v roce 2012";"5";"PO;V;";"P";"B";"Z,ZK";"CS";"5"
"1110806";"30004345";"BI-CAO";"Číslicové a analogové obvody";"BI-ISM.2";"Informační systémy a management - verze pro ty, kteří se zapsali v roce 2012";"5";"P";"P";"B";"Z,ZK";"CS";"1"
"2778906";"30004345";"BI-SI2.2";"Softwarové inženýrství 2";"BI-ISM.2";"Informační systémy a management - verze pro ty, kteří se zapsali v roce 2012";"5";"PO";"P";"B";"ZK";"CS";"5"
"1122406";"30004345";"BI-DBS";"Databázové systémy";"BI-ISM.2";"Informační systémy a management - verze pro ty, kteří se zapsali v roce 2012";"6";"P";"P";"B";"Z,ZK";"CS";"3"
